id,group,factors,requests,correct,accuracy,question_count,mean_target_probability,mean_confidence,input_tokens,output_tokens,latency_ms,selections
conditional_truth-4-3-plain,conditional_truth,"{""item"": ""4-3"", ""mode"": ""plain"", ""template"": 4, ""observed"": ""p"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,393,42,263.54,"{""answer"": {""yes"": 3}}"
conditional_truth-4-3-reversed,conditional_truth,"{""item"": ""4-3"", ""mode"": ""reversed"", ""template"": 4, ""observed"": ""p"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,393,42,366.45,"{""answer"": {""yes"": 3}}"
conditional_truth-4-3-explicit,conditional_truth,"{""item"": ""4-3"", ""mode"": ""explicit"", ""template"": 4, ""observed"": ""p"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,418,42,279.04,"{""answer"": {""yes"": 3}}"
conditional_truth-4-4-plain,conditional_truth,"{""item"": ""4-4"", ""mode"": ""plain"", ""template"": 4, ""observed"": ""q"", ""value"": false, ""target"": ""p""}",3,3,1.0,3,1.0,0.9966666666666667,394,42,303.63,"{""answer"": {""no"": 3}}"
conditional_truth-4-4-reversed,conditional_truth,"{""item"": ""4-4"", ""mode"": ""reversed"", ""template"": 4, ""observed"": ""q"", ""value"": false, ""target"": ""p""}",3,3,1.0,3,1.0,0.9966666666666667,394,42,306.66,"{""answer"": {""no"": 3}}"
conditional_truth-4-4-explicit,conditional_truth,"{""item"": ""4-4"", ""mode"": ""explicit"", ""template"": 4, ""observed"": ""q"", ""value"": false, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,419,42,335.28,"{""answer"": {""no"": 3}}"
conditional_truth-4-5-plain,conditional_truth,"{""item"": ""4-5"", ""mode"": ""plain"", ""template"": 4, ""observed"": ""q"", ""value"": false, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,394,42,309.82,"{""answer"": {""no"": 3}}"
conditional_truth-4-5-reversed,conditional_truth,"{""item"": ""4-5"", ""mode"": ""reversed"", ""template"": 4, ""observed"": ""q"", ""value"": false, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,394,42,297.17,"{""answer"": {""no"": 3}}"
conditional_truth-4-5-explicit,conditional_truth,"{""item"": ""4-5"", ""mode"": ""explicit"", ""template"": 4, ""observed"": ""q"", ""value"": false, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,419,42,296.75,"{""answer"": {""no"": 3}}"
conditional_truth-4-6-plain,conditional_truth,"{""item"": ""4-6"", ""mode"": ""plain"", ""template"": 4, ""observed"": ""q"", ""value"": true, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,393,46,274.05,"{""answer"": {""cannot_be_determined"": 3}}"
conditional_truth-4-6-reversed,conditional_truth,"{""item"": ""4-6"", ""mode"": ""reversed"", ""template"": 4, ""observed"": ""q"", ""value"": true, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,393,46,335.2,"{""answer"": {""cannot_be_determined"": 3}}"
conditional_truth-4-6-explicit,conditional_truth,"{""item"": ""4-6"", ""mode"": ""explicit"", ""template"": 4, ""observed"": ""q"", ""value"": true, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,418,46,273.04,"{""answer"": {""cannot_be_determined"": 3}}"
conditional_truth-4-7-plain,conditional_truth,"{""item"": ""4-7"", ""mode"": ""plain"", ""template"": 4, ""observed"": ""q"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,1.0,0.9966666666666667,393,42,326.06,"{""answer"": {""yes"": 3}}"
conditional_truth-4-7-reversed,conditional_truth,"{""item"": ""4-7"", ""mode"": ""reversed"", ""template"": 4, ""observed"": ""q"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,1.0,0.9966666666666667,393,42,314.12,"{""answer"": {""yes"": 3}}"
conditional_truth-4-7-explicit,conditional_truth,"{""item"": ""4-7"", ""mode"": ""explicit"", ""template"": 4, ""observed"": ""q"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,1.0,0.9933333333333333,418,42,286.36,"{""answer"": {""yes"": 3}}"
conditional_truth-5-0-plain,conditional_truth,"{""item"": ""5-0"", ""mode"": ""plain"", ""template"": 5, ""observed"": ""p"", ""value"": false, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,394,42,281.3,"{""answer"": {""no"": 3}}"
conditional_truth-5-0-reversed,conditional_truth,"{""item"": ""5-0"", ""mode"": ""reversed"", ""template"": 5, ""observed"": ""p"", ""value"": false, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,394,42,318.41,"{""answer"": {""no"": 3}}"
conditional_truth-5-0-explicit,conditional_truth,"{""item"": ""5-0"", ""mode"": ""explicit"", ""template"": 5, ""observed"": ""p"", ""value"": false, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,419,42,345.93,"{""answer"": {""no"": 3}}"
conditional_truth-5-1-plain,conditional_truth,"{""item"": ""5-1"", ""mode"": ""plain"", ""template"": 5, ""observed"": ""p"", ""value"": false, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,394,46,308.08,"{""answer"": {""cannot_be_determined"": 3}}"
conditional_truth-5-1-reversed,conditional_truth,"{""item"": ""5-1"", ""mode"": ""reversed"", ""template"": 5, ""observed"": ""p"", ""value"": false, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,394,46,316.35,"{""answer"": {""cannot_be_determined"": 3}}"
conditional_truth-5-1-explicit,conditional_truth,"{""item"": ""5-1"", ""mode"": ""explicit"", ""template"": 5, ""observed"": ""p"", ""value"": false, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,419,46,287.24,"{""answer"": {""cannot_be_determined"": 3}}"
conditional_truth-5-2-plain,conditional_truth,"{""item"": ""5-2"", ""mode"": ""plain"", ""template"": 5, ""observed"": ""p"", ""value"": true, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,393,42,295.33,"{""answer"": {""yes"": 3}}"
conditional_truth-5-2-reversed,conditional_truth,"{""item"": ""5-2"", ""mode"": ""reversed"", ""template"": 5, ""observed"": ""p"", ""value"": true, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,393,42,304.84,"{""answer"": {""yes"": 3}}"
conditional_truth-5-2-explicit,conditional_truth,"{""item"": ""5-2"", ""mode"": ""explicit"", ""template"": 5, ""observed"": ""p"", ""value"": true, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,418,42,331.89,"{""answer"": {""yes"": 3}}"
conditional_truth-5-3-plain,conditional_truth,"{""item"": ""5-3"", ""mode"": ""plain"", ""template"": 5, ""observed"": ""p"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,393,42,305.37,"{""answer"": {""yes"": 3}}"
conditional_truth-5-3-reversed,conditional_truth,"{""item"": ""5-3"", ""mode"": ""reversed"", ""template"": 5, ""observed"": ""p"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,393,42,286.73,"{""answer"": {""yes"": 3}}"
conditional_truth-5-3-explicit,conditional_truth,"{""item"": ""5-3"", ""mode"": ""explicit"", ""template"": 5, ""observed"": ""p"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,418,42,321.88,"{""answer"": {""yes"": 3}}"
conditional_truth-5-4-plain,conditional_truth,"{""item"": ""5-4"", ""mode"": ""plain"", ""template"": 5, ""observed"": ""q"", ""value"": false, ""target"": ""p""}",3,3,1.0,3,0.9933333333333333,0.99,394,42,273.66,"{""answer"": {""no"": 3}}"
conditional_truth-5-4-reversed,conditional_truth,"{""item"": ""5-4"", ""mode"": ""reversed"", ""template"": 5, ""observed"": ""q"", ""value"": false, ""target"": ""p""}",3,3,1.0,3,0.99,0.99,394,42,280.34,"{""answer"": {""no"": 3}}"
conditional_truth-5-4-explicit,conditional_truth,"{""item"": ""5-4"", ""mode"": ""explicit"", ""template"": 5, ""observed"": ""q"", ""value"": false, ""target"": ""p""}",3,3,1.0,3,0.99,0.99,419,42,299.39,"{""answer"": {""no"": 3}}"
conditional_truth-5-5-plain,conditional_truth,"{""item"": ""5-5"", ""mode"": ""plain"", ""template"": 5, ""observed"": ""q"", ""value"": false, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,394,42,337.64,"{""answer"": {""no"": 3}}"
conditional_truth-5-5-reversed,conditional_truth,"{""item"": ""5-5"", ""mode"": ""reversed"", ""template"": 5, ""observed"": ""q"", ""value"": false, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,394,42,283.14,"{""answer"": {""no"": 3}}"
conditional_truth-5-5-explicit,conditional_truth,"{""item"": ""5-5"", ""mode"": ""explicit"", ""template"": 5, ""observed"": ""q"", ""value"": false, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,419,42,330.36,"{""answer"": {""no"": 3}}"
conditional_truth-5-6-plain,conditional_truth,"{""item"": ""5-6"", ""mode"": ""plain"", ""template"": 5, ""observed"": ""q"", ""value"": true, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,393,46,328.7,"{""answer"": {""cannot_be_determined"": 3}}"
conditional_truth-5-6-reversed,conditional_truth,"{""item"": ""5-6"", ""mode"": ""reversed"", ""template"": 5, ""observed"": ""q"", ""value"": true, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,393,46,316.07,"{""answer"": {""cannot_be_determined"": 3}}"
conditional_truth-5-6-explicit,conditional_truth,"{""item"": ""5-6"", ""mode"": ""explicit"", ""template"": 5, ""observed"": ""q"", ""value"": true, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,418,46,333.78,"{""answer"": {""cannot_be_determined"": 3}}"
conditional_truth-5-7-plain,conditional_truth,"{""item"": ""5-7"", ""mode"": ""plain"", ""template"": 5, ""observed"": ""q"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,1.0,0.99,393,42,304.51,"{""answer"": {""yes"": 3}}"
conditional_truth-5-7-reversed,conditional_truth,"{""item"": ""5-7"", ""mode"": ""reversed"", ""template"": 5, ""observed"": ""q"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,0.9933333333333333,0.99,393,42,334.64,"{""answer"": {""yes"": 3}}"
conditional_truth-5-7-explicit,conditional_truth,"{""item"": ""5-7"", ""mode"": ""explicit"", ""template"": 5, ""observed"": ""q"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,0.99,0.99,418,42,311.75,"{""answer"": {""yes"": 3}}"
conditional_truth-6-0-plain,conditional_truth,"{""item"": ""6-0"", ""mode"": ""plain"", ""template"": 6, ""observed"": ""p"", ""value"": false, ""target"": ""p""}",3,3,1.0,3,1.0,0.9933333333333333,396,42,338.03,"{""answer"": {""no"": 3}}"
conditional_truth-6-0-reversed,conditional_truth,"{""item"": ""6-0"", ""mode"": ""reversed"", ""template"": 6, ""observed"": ""p"", ""value"": false, ""target"": ""p""}",3,3,1.0,3,1.0,0.9933333333333333,396,42,312.02,"{""answer"": {""no"": 3}}"
conditional_truth-6-0-explicit,conditional_truth,"{""item"": ""6-0"", ""mode"": ""explicit"", ""template"": 6, ""observed"": ""p"", ""value"": false, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,421,42,308.67,"{""answer"": {""no"": 3}}"
conditional_truth-6-1-plain,conditional_truth,"{""item"": ""6-1"", ""mode"": ""plain"", ""template"": 6, ""observed"": ""p"", ""value"": false, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,398,46,291.66,"{""answer"": {""cannot_be_determined"": 3}}"
conditional_truth-6-1-reversed,conditional_truth,"{""item"": ""6-1"", ""mode"": ""reversed"", ""template"": 6, ""observed"": ""p"", ""value"": false, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,398,46,351.75,"{""answer"": {""cannot_be_determined"": 3}}"
conditional_truth-6-1-explicit,conditional_truth,"{""item"": ""6-1"", ""mode"": ""explicit"", ""template"": 6, ""observed"": ""p"", ""value"": false, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,423,46,313.24,"{""answer"": {""cannot_be_determined"": 3}}"
conditional_truth-6-2-plain,conditional_truth,"{""item"": ""6-2"", ""mode"": ""plain"", ""template"": 6, ""observed"": ""p"", ""value"": true, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,395,42,302.86,"{""answer"": {""yes"": 3}}"
conditional_truth-6-2-reversed,conditional_truth,"{""item"": ""6-2"", ""mode"": ""reversed"", ""template"": 6, ""observed"": ""p"", ""value"": true, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,395,42,332.6,"{""answer"": {""yes"": 3}}"
conditional_truth-6-2-explicit,conditional_truth,"{""item"": ""6-2"", ""mode"": ""explicit"", ""template"": 6, ""observed"": ""p"", ""value"": true, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,420,42,319.64,"{""answer"": {""yes"": 3}}"
conditional_truth-6-3-plain,conditional_truth,"{""item"": ""6-3"", ""mode"": ""plain"", ""template"": 6, ""observed"": ""p"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,397,42,309.36,"{""answer"": {""yes"": 3}}"
conditional_truth-6-3-reversed,conditional_truth,"{""item"": ""6-3"", ""mode"": ""reversed"", ""template"": 6, ""observed"": ""p"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,397,42,305.19,"{""answer"": {""yes"": 3}}"
conditional_truth-6-3-explicit,conditional_truth,"{""item"": ""6-3"", ""mode"": ""explicit"", ""template"": 6, ""observed"": ""p"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,422,42,290.69,"{""answer"": {""yes"": 3}}"
conditional_truth-6-4-plain,conditional_truth,"{""item"": ""6-4"", ""mode"": ""plain"", ""template"": 6, ""observed"": ""q"", ""value"": false, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,398,42,334.68,"{""answer"": {""no"": 3}}"
conditional_truth-6-4-reversed,conditional_truth,"{""item"": ""6-4"", ""mode"": ""reversed"", ""template"": 6, ""observed"": ""q"", ""value"": false, ""target"": ""p""}",3,3,1.0,3,1.0,0.9933333333333333,398,42,327.03,"{""answer"": {""no"": 3}}"
conditional_truth-6-4-explicit,conditional_truth,"{""item"": ""6-4"", ""mode"": ""explicit"", ""template"": 6, ""observed"": ""q"", ""value"": false, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,423,42,305.06,"{""answer"": {""no"": 3}}"
conditional_truth-6-5-plain,conditional_truth,"{""item"": ""6-5"", ""mode"": ""plain"", ""template"": 6, ""observed"": ""q"", ""value"": false, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,400,42,361.95,"{""answer"": {""no"": 3}}"
conditional_truth-6-5-reversed,conditional_truth,"{""item"": ""6-5"", ""mode"": ""reversed"", ""template"": 6, ""observed"": ""q"", ""value"": false, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,400,42,315.57,"{""answer"": {""no"": 3}}"
conditional_truth-6-5-explicit,conditional_truth,"{""item"": ""6-5"", ""mode"": ""explicit"", ""template"": 6, ""observed"": ""q"", ""value"": false, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,425,42,408.91,"{""answer"": {""no"": 3}}"
conditional_truth-6-6-plain,conditional_truth,"{""item"": ""6-6"", ""mode"": ""plain"", ""template"": 6, ""observed"": ""q"", ""value"": true, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,397,46,296.4,"{""answer"": {""cannot_be_determined"": 3}}"
conditional_truth-6-6-reversed,conditional_truth,"{""item"": ""6-6"", ""mode"": ""reversed"", ""template"": 6, ""observed"": ""q"", ""value"": true, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,397,46,311.39,"{""answer"": {""cannot_be_determined"": 3}}"
conditional_truth-6-6-explicit,conditional_truth,"{""item"": ""6-6"", ""mode"": ""explicit"", ""template"": 6, ""observed"": ""q"", ""value"": true, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,422,46,324.86,"{""answer"": {""cannot_be_determined"": 3}}"
conditional_truth-6-7-plain,conditional_truth,"{""item"": ""6-7"", ""mode"": ""plain"", ""template"": 6, ""observed"": ""q"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,1.0,0.9933333333333333,399,42,319.23,"{""answer"": {""yes"": 3}}"
conditional_truth-6-7-reversed,conditional_truth,"{""item"": ""6-7"", ""mode"": ""reversed"", ""template"": 6, ""observed"": ""q"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,1.0,0.9933333333333333,399,42,291.4,"{""answer"": {""yes"": 3}}"
conditional_truth-6-7-explicit,conditional_truth,"{""item"": ""6-7"", ""mode"": ""explicit"", ""template"": 6, ""observed"": ""q"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,424,42,310.96,"{""answer"": {""yes"": 3}}"
conditional_truth-7-0-plain,conditional_truth,"{""item"": ""7-0"", ""mode"": ""plain"", ""template"": 7, ""observed"": ""p"", ""value"": false, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,394,42,305.06,"{""answer"": {""no"": 3}}"
conditional_truth-7-0-reversed,conditional_truth,"{""item"": ""7-0"", ""mode"": ""reversed"", ""template"": 7, ""observed"": ""p"", ""value"": false, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,394,42,357.2,"{""answer"": {""no"": 3}}"
conditional_truth-7-0-explicit,conditional_truth,"{""item"": ""7-0"", ""mode"": ""explicit"", ""template"": 7, ""observed"": ""p"", ""value"": false, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,419,42,310.88,"{""answer"": {""no"": 3}}"
conditional_truth-7-1-plain,conditional_truth,"{""item"": ""7-1"", ""mode"": ""plain"", ""template"": 7, ""observed"": ""p"", ""value"": false, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,394,46,298.03,"{""answer"": {""cannot_be_determined"": 3}}"
conditional_truth-7-1-reversed,conditional_truth,"{""item"": ""7-1"", ""mode"": ""reversed"", ""template"": 7, ""observed"": ""p"", ""value"": false, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,394,46,309.97,"{""answer"": {""cannot_be_determined"": 3}}"
conditional_truth-7-1-explicit,conditional_truth,"{""item"": ""7-1"", ""mode"": ""explicit"", ""template"": 7, ""observed"": ""p"", ""value"": false, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,419,46,296.52,"{""answer"": {""cannot_be_determined"": 3}}"
conditional_truth-7-2-plain,conditional_truth,"{""item"": ""7-2"", ""mode"": ""plain"", ""template"": 7, ""observed"": ""p"", ""value"": true, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,393,42,335.43,"{""answer"": {""yes"": 3}}"
conditional_truth-7-2-reversed,conditional_truth,"{""item"": ""7-2"", ""mode"": ""reversed"", ""template"": 7, ""observed"": ""p"", ""value"": true, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,393,42,279.3,"{""answer"": {""yes"": 3}}"
conditional_truth-7-2-explicit,conditional_truth,"{""item"": ""7-2"", ""mode"": ""explicit"", ""template"": 7, ""observed"": ""p"", ""value"": true, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,418,42,310.12,"{""answer"": {""yes"": 3}}"
conditional_truth-7-3-plain,conditional_truth,"{""item"": ""7-3"", ""mode"": ""plain"", ""template"": 7, ""observed"": ""p"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,393,42,331.48,"{""answer"": {""yes"": 3}}"
conditional_truth-7-3-reversed,conditional_truth,"{""item"": ""7-3"", ""mode"": ""reversed"", ""template"": 7, ""observed"": ""p"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,393,42,296.46,"{""answer"": {""yes"": 3}}"
conditional_truth-7-3-explicit,conditional_truth,"{""item"": ""7-3"", ""mode"": ""explicit"", ""template"": 7, ""observed"": ""p"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,418,42,304.31,"{""answer"": {""yes"": 3}}"
conditional_truth-7-4-plain,conditional_truth,"{""item"": ""7-4"", ""mode"": ""plain"", ""template"": 7, ""observed"": ""q"", ""value"": false, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,394,42,387.4,"{""answer"": {""no"": 3}}"
conditional_truth-7-4-reversed,conditional_truth,"{""item"": ""7-4"", ""mode"": ""reversed"", ""template"": 7, ""observed"": ""q"", ""value"": false, ""target"": ""p""}",3,3,1.0,3,1.0,0.9933333333333333,394,42,335.68,"{""answer"": {""no"": 3}}"
conditional_truth-7-4-explicit,conditional_truth,"{""item"": ""7-4"", ""mode"": ""explicit"", ""template"": 7, ""observed"": ""q"", ""value"": false, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,419,42,334.83,"{""answer"": {""no"": 3}}"
conditional_truth-7-5-plain,conditional_truth,"{""item"": ""7-5"", ""mode"": ""plain"", ""template"": 7, ""observed"": ""q"", ""value"": false, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,394,42,327.59,"{""answer"": {""no"": 3}}"
conditional_truth-7-5-reversed,conditional_truth,"{""item"": ""7-5"", ""mode"": ""reversed"", ""template"": 7, ""observed"": ""q"", ""value"": false, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,394,42,290.52,"{""answer"": {""no"": 3}}"
conditional_truth-7-5-explicit,conditional_truth,"{""item"": ""7-5"", ""mode"": ""explicit"", ""template"": 7, ""observed"": ""q"", ""value"": false, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,419,42,339.46,"{""answer"": {""no"": 3}}"
conditional_truth-7-6-plain,conditional_truth,"{""item"": ""7-6"", ""mode"": ""plain"", ""template"": 7, ""observed"": ""q"", ""value"": true, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,393,46,389.57,"{""answer"": {""cannot_be_determined"": 3}}"
conditional_truth-7-6-reversed,conditional_truth,"{""item"": ""7-6"", ""mode"": ""reversed"", ""template"": 7, ""observed"": ""q"", ""value"": true, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,393,46,296.46,"{""answer"": {""cannot_be_determined"": 3}}"
conditional_truth-7-6-explicit,conditional_truth,"{""item"": ""7-6"", ""mode"": ""explicit"", ""template"": 7, ""observed"": ""q"", ""value"": true, ""target"": ""p""}",3,3,1.0,3,1.0,1.0,418,46,366.79,"{""answer"": {""cannot_be_determined"": 3}}"
conditional_truth-7-7-plain,conditional_truth,"{""item"": ""7-7"", ""mode"": ""plain"", ""template"": 7, ""observed"": ""q"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,393,42,308.56,"{""answer"": {""yes"": 3}}"
conditional_truth-7-7-reversed,conditional_truth,"{""item"": ""7-7"", ""mode"": ""reversed"", ""template"": 7, ""observed"": ""q"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,393,42,285.68,"{""answer"": {""yes"": 3}}"
conditional_truth-7-7-explicit,conditional_truth,"{""item"": ""7-7"", ""mode"": ""explicit"", ""template"": 7, ""observed"": ""q"", ""value"": true, ""target"": ""q""}",3,3,1.0,3,1.0,1.0,418,42,304.25,"{""answer"": {""yes"": 3}}"
exact_count-0-False-plain,exact_count,"{""item"": ""0-False"", ""mode"": ""plain"", ""word"": ""raven"", ""spaced"": false}",3,0,0.0,3,0.14333333333333334,0.83,412,80,320.2,"{""answer"": {""2"": 3}}"
exact_count-0-False-reversed,exact_count,"{""item"": ""0-False"", ""mode"": ""reversed"", ""word"": ""raven"", ""spaced"": false}",3,0,0.0,3,0.2,0.76,412,80,306.69,"{""answer"": {""2"": 3}}"
exact_count-0-False-explicit,exact_count,"{""item"": ""0-False"", ""mode"": ""explicit"", ""word"": ""raven"", ""spaced"": false}",3,0,0.0,3,0.15,0.8233333333333334,437,80,322.42,"{""answer"": {""2"": 3}}"
exact_count-0-True-plain,exact_count,"{""item"": ""0-True"", ""mode"": ""plain"", ""word"": ""raven"", ""spaced"": true}",3,0,0.0,3,0.03666666666666667,0.8633333333333333,416,80,316.04,"{""answer"": {""2"": 3}}"
exact_count-0-True-reversed,exact_count,"{""item"": ""0-True"", ""mode"": ""reversed"", ""word"": ""raven"", ""spaced"": true}",3,0,0.0,3,0.05666666666666667,0.82,416,80,271.56,"{""answer"": {""2"": 3}}"
exact_count-0-True-explicit,exact_count,"{""item"": ""0-True"", ""mode"": ""explicit"", ""word"": ""raven"", ""spaced"": true}",3,0,0.0,3,0.03666666666666667,0.87,441,80,316.84,"{""answer"": {""2"": 3}}"
exact_count-1-False-plain,exact_count,"{""item"": ""1-False"", ""mode"": ""plain"", ""word"": ""river"", ""spaced"": false}",3,3,1.0,3,0.9033333333333333,0.89,412,80,288.43,"{""answer"": {""2"": 3}}"
exact_count-1-False-reversed,exact_count,"{""item"": ""1-False"", ""mode"": ""reversed"", ""word"": ""river"", ""spaced"": false}",3,3,1.0,3,0.8333333333333333,0.81,412,80,339.39,"{""answer"": {""2"": 3}}"
exact_count-1-False-explicit,exact_count,"{""item"": ""1-False"", ""mode"": ""explicit"", ""word"": ""river"", ""spaced"": false}",3,3,1.0,3,0.87,0.85,437,80,283.91,"{""answer"": {""2"": 3}}"
exact_count-1-True-plain,exact_count,"{""item"": ""1-True"", ""mode"": ""plain"", ""word"": ""river"", ""spaced"": true}",3,3,1.0,3,0.91,0.9,416,80,318.7,"{""answer"": {""2"": 3}}"
exact_count-1-True-reversed,exact_count,"{""item"": ""1-True"", ""mode"": ""reversed"", ""word"": ""river"", ""spaced"": true}",3,3,1.0,3,0.8366666666666667,0.8066666666666666,416,80,303.66,"{""answer"": {""2"": 3}}"
exact_count-1-True-explicit,exact_count,"{""item"": ""1-True"", ""mode"": ""explicit"", ""word"": ""river"", ""spaced"": true}",3,3,1.0,3,0.9366666666666666,0.9233333333333333,441,80,317.51,"{""answer"": {""2"": 3}}"
exact_count-2-False-plain,exact_count,"{""item"": ""2-False"", ""mode"": ""plain"", ""word"": ""mirror"", ""spaced"": false}",3,0,0.0,3,0.03333333333333333,0.84,412,80,290.59,"{""answer"": {""2"": 3}}"
exact_count-2-False-reversed,exact_count,"{""item"": ""2-False"", ""mode"": ""reversed"", ""word"": ""mirror"", ""spaced"": false}",3,0,0.0,3,0.07333333333333333,0.7066666666666667,412,80,310.88,"{""answer"": {""2"": 3}}"
exact_count-2-False-explicit,exact_count,"{""item"": ""2-False"", ""mode"": ""explicit"", ""word"": ""mirror"", ""spaced"": false}",3,0,0.0,3,0.05333333333333334,0.8366666666666667,437,80,287.43,"{""answer"": {""2"": 3}}"
exact_count-2-True-plain,exact_count,"{""item"": ""2-True"", ""mode"": ""plain"", ""word"": ""mirror"", ""spaced"": true}",3,0,0.0,3,0.3333333333333333,0.5733333333333334,417,80,305.03,"{""answer"": {""2"": 3}}"
exact_count-2-True-reversed,exact_count,"{""item"": ""2-True"", ""mode"": ""reversed"", ""word"": ""mirror"", ""spaced"": true}",3,0,0.0,3,0.38666666666666666,0.5133333333333334,417,80,366.53,"{""answer"": {""2"": 3}}"
exact_count-2-True-explicit,exact_count,"{""item"": ""2-True"", ""mode"": ""explicit"", ""word"": ""mirror"", ""spaced"": true}",3,1,0.3333333333333333,3,0.41,0.4966666666666667,442,80,307.11,"{""answer"": {""3"": 1, ""2"": 2}}"
exact_count-3-False-plain,exact_count,"{""item"": ""3-False"", ""mode"": ""plain"", ""word"": ""rarer"", ""spaced"": false}",3,3,1.0,3,0.5833333333333334,0.5333333333333333,413,80,272.6,"{""answer"": {""3"": 3}}"
exact_count-3-False-reversed,exact_count,"{""item"": ""3-False"", ""mode"": ""reversed"", ""word"": ""rarer"", ""spaced"": false}",3,3,1.0,3,0.63,0.5866666666666667,413,80,301.78,"{""answer"": {""3"": 3}}"
exact_count-3-False-explicit,exact_count,"{""item"": ""3-False"", ""mode"": ""explicit"", ""word"": ""rarer"", ""spaced"": false}",3,0,0.0,3,0.44333333333333336,0.4666666666666667,438,80,300.58,"{""answer"": {""2"": 3}}"
