case_id,group,trial,question,expected,choice,correct,confidence,target_probability,top_probability,brier
conditional_truth-1-6-explicit,conditional_truth,271,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
exact_count-10-True-reversed,exact_count,272,answer,7,7,True,0.99,1.0,1.0,0.0
conditional_truth-2-5-plain,conditional_truth,273,answer,no,no,True,1.0,1.0,1.0,0.0
multistep_math-1-True-reversed,multistep_math,274,answer,37,37,True,0.67,0.76,0.76,0.0936
multistep_math-5-False-reversed,multistep_math,275,answer,2741,2625,False,0.5,0.32,0.63,0.8617999999999999
conditional_truth-5-7-explicit,conditional_truth,276,answer,yes,yes,True,0.99,0.99,0.99,0.0002000000000000002
multistep_math-3-True-reversed,multistep_math,277,answer,280,242,False,0.79,0.08,0.84,1.5584
long_tracking-4-0-plain,long_tracking,278,answer,office,office,True,1.0,1.0,1.0,0.0
conditional_truth-2-3-reversed,conditional_truth,279,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-0-0-reversed,conditional_truth,280,answer,no,no,True,1.0,1.0,1.0,0.0
exact_count-2-False-reversed,exact_count,281,answer,3,2,False,0.71,0.08,0.74,1.4264000000000001
conditional_truth-4-1-explicit,conditional_truth,282,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
conditional_truth-2-0-plain,conditional_truth,283,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-7-2-reversed,conditional_truth,284,answer,yes,yes,True,1.0,1.0,1.0,0.0
exact_count-3-True-plain,exact_count,285,answer,3,4,False,0.37,0.19,0.44,0.9592000000000002
conditional_truth-7-1-plain,conditional_truth,286,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
conditional_truth-3-6-explicit,conditional_truth,287,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
exact_count-2-True-plain,exact_count,288,answer,3,2,False,0.58,0.33,0.63,0.8467999999999999
exact_count-1-False-plain,exact_count,289,answer,2,2,True,0.89,0.91,0.91,0.012599999999999995
conditional_truth-5-5-explicit,conditional_truth,290,answer,no,no,True,1.0,1.0,1.0,0.0
exact_count-9-True-explicit,exact_count,291,answer,4,4,True,0.96,0.97,0.97,0.0018000000000000017
conditional_truth-1-4-plain,conditional_truth,292,answer,no,no,True,0.99,0.99,0.99,0.0002000000000000002
conditional_truth-1-6-reversed,conditional_truth,293,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
conditional_truth-2-0-explicit,conditional_truth,294,answer,no,no,True,1.0,1.0,1.0,0.0
exact_count-9-False-plain,exact_count,295,answer,4,4,True,0.96,0.97,0.97,0.0018000000000000017
conditional_truth-1-3-plain,conditional_truth,296,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-7-4-plain,conditional_truth,297,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-6-2-explicit,conditional_truth,298,answer,yes,yes,True,1.0,1.0,1.0,0.0
exact_count-6-False-plain,exact_count,299,answer,4,5,False,0.51,0.38,0.56,0.7005
exact_count-9-True-plain,exact_count,300,answer,4,4,True,0.96,0.97,0.97,0.0018000000000000017
conditional_truth-6-1-explicit,conditional_truth,301,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
multistep_math-4-True-explicit,multistep_math,302,answer,640,640,True,0.33,0.5,0.5,0.45380000000000004
exact_count-1-False-reversed,exact_count,303,answer,2,2,True,0.81,0.83,0.83,0.04740000000000001
conditional_truth-2-0-reversed,conditional_truth,304,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-1-4-explicit,conditional_truth,305,answer,no,no,True,0.98,0.99,0.99,0.0002000000000000002
long_tracking-4-0-explicit,long_tracking,306,answer,office,office,True,1.0,1.0,1.0,0.0
exact_count-3-True-explicit,exact_count,307,answer,3,4,False,0.43,0.31,0.5,0.7495999999999999
conditional_truth-6-5-plain,conditional_truth,308,answer,no,no,True,1.0,1.0,1.0,0.0
exact_count-9-False-reversed,exact_count,309,answer,4,4,True,0.97,0.98,0.98,0.0006000000000000007
conditional_truth-0-3-reversed,conditional_truth,310,answer,yes,yes,True,1.0,1.0,1.0,0.0
exact_count-10-False-plain,exact_count,311,answer,7,7,True,0.99,0.99,0.99,0.0002000000000000002
multistep_math-3-True-explicit,multistep_math,312,answer,280,242,False,0.55,0.28,0.66,0.9576
conditional_truth-2-4-plain,conditional_truth,313,answer,no,no,True,0.99,0.99,0.99,0.0002000000000000002
multistep_math-3-True-plain,multistep_math,314,answer,280,242,False,0.63,0.18,0.72,1.2008
conditional_truth-1-5-explicit,conditional_truth,315,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-5-5-explicit,conditional_truth,316,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-1-1-explicit,conditional_truth,317,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
exact_count-1-False-reversed,exact_count,318,answer,2,2,True,0.81,0.83,0.83,0.044600000000000015
conditional_truth-7-3-reversed,conditional_truth,319,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-5-7-plain,conditional_truth,320,answer,yes,yes,True,0.99,1.0,1.0,0.0
conditional_truth-5-4-plain,conditional_truth,321,answer,no,no,True,0.99,1.0,1.0,0.0
conditional_truth-5-6-plain,conditional_truth,322,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
conditional_truth-7-4-plain,conditional_truth,323,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-5-5-plain,conditional_truth,324,answer,no,no,True,1.0,1.0,1.0,0.0
multistep_math-0-False-reversed,multistep_math,325,answer,21,21,True,0.83,0.88,0.88,0.0234
conditional_truth-7-4-plain,conditional_truth,326,answer,no,no,True,1.0,1.0,1.0,0.0
exact_count-2-False-explicit,exact_count,327,answer,3,2,False,0.84,0.05,0.87,1.6658
conditional_truth-0-3-plain,conditional_truth,328,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-4-1-plain,conditional_truth,329,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
conditional_truth-1-4-plain,conditional_truth,330,answer,no,no,True,0.99,0.99,0.99,0.0002000000000000002
conditional_truth-2-4-plain,conditional_truth,331,answer,no,no,True,0.99,1.0,1.0,0.0
long_tracking-32-0-reversed,long_tracking,332,answer,kitchen,kitchen,True,1.0,1.0,1.0,0.0
conditional_truth-4-3-reversed,conditional_truth,333,answer,yes,yes,True,1.0,1.0,1.0,0.0
multistep_math-2-False-plain,multistep_math,334,answer,97,97,True,0.61,0.71,0.71,0.14820000000000003
exact_count-8-True-reversed,exact_count,335,answer,4,3,False,0.39,0.46,0.46,0.5066
exact_count-10-False-reversed,exact_count,336,answer,7,7,True,0.96,0.97,0.97,0.0012000000000000016
conditional_truth-7-5-explicit,conditional_truth,337,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-2-2-reversed,conditional_truth,338,answer,yes,yes,True,1.0,1.0,1.0,0.0
multistep_math-4-True-plain,multistep_math,339,answer,640,640,True,0.61,0.71,0.71,0.15220000000000003
exact_count-1-False-plain,exact_count,340,answer,2,2,True,0.89,0.9,0.9,0.016799999999999995
long_tracking-12-0-explicit,long_tracking,341,answer,kitchen,kitchen,True,1.0,1.0,1.0,0.0
long_tracking-32-1-plain,long_tracking,342,answer,hall,hall,True,1.0,1.0,1.0,0.0
conditional_truth-7-3-plain,conditional_truth,343,answer,yes,yes,True,1.0,1.0,1.0,0.0
exact_count-6-False-reversed,exact_count,344,answer,4,5,False,0.52,0.23,0.58,0.9618
conditional_truth-3-0-reversed,conditional_truth,345,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-7-6-plain,conditional_truth,346,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
multistep_math-4-True-plain,multistep_math,347,answer,640,640,True,0.67,0.75,0.75,0.1114
multistep_math-2-False-reversed,multistep_math,348,answer,97,97,True,0.48,0.62,0.62,0.2366
multistep_math-2-True-reversed,multistep_math,349,answer,97,85,False,0.45,0.36,0.59,0.7602
conditional_truth-5-7-explicit,conditional_truth,350,answer,yes,yes,True,0.99,0.99,0.99,0.0002000000000000002
conditional_truth-1-4-reversed,conditional_truth,351,answer,no,no,True,0.99,0.99,0.99,0.0002000000000000002
conditional_truth-5-6-explicit,conditional_truth,352,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
exact_count-5-True-reversed,exact_count,353,answer,4,4,True,0.47,0.53,0.53,0.3366
conditional_truth-2-5-reversed,conditional_truth,354,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-6-2-explicit,conditional_truth,355,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-3-1-plain,conditional_truth,356,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
exact_count-5-False-reversed,exact_count,357,answer,4,3,False,0.57,0.16,0.62,1.1301999999999999
exact_count-1-True-explicit,exact_count,358,answer,2,2,True,0.93,0.95,0.95,0.0038000000000000043
conditional_truth-3-2-reversed,conditional_truth,359,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-3-7-plain,conditional_truth,360,answer,yes,yes,True,0.99,1.0,1.0,0.0
conditional_truth-1-0-plain,conditional_truth,361,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-2-0-reversed,conditional_truth,362,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-3-4-explicit,conditional_truth,363,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-1-0-reversed,conditional_truth,364,answer,no,no,True,1.0,1.0,1.0,0.0
exact_count-6-True-explicit,exact_count,365,answer,4,5,False,0.8,0.15,0.83,1.4118
conditional_truth-7-0-reversed,conditional_truth,366,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-2-2-reversed,conditional_truth,367,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-7-5-reversed,conditional_truth,368,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-1-5-plain,conditional_truth,369,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-1-0-plain,conditional_truth,370,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-3-7-reversed,conditional_truth,371,answer,yes,yes,True,1.0,1.0,1.0,0.0
exact_count-7-True-explicit,exact_count,372,answer,3,4,False,0.51,0.34,0.57,0.7685999999999998
multistep_math-1-False-explicit,multistep_math,373,answer,37,37,True,0.81,0.85,0.85,0.0362
exact_count-6-False-explicit,exact_count,374,answer,4,4,True,0.41,0.47,0.47,0.48100000000000004
exact_count-5-True-reversed,exact_count,375,answer,4,4,True,0.42,0.5,0.5,0.41340000000000005
exact_count-10-False-reversed,exact_count,376,answer,7,7,True,0.97,0.97,0.97,0.0012000000000000016
exact_count-4-True-plain,exact_count,377,answer,3,3,True,0.56,0.61,0.61,0.23520000000000002
multistep_math-5-True-explicit,multistep_math,378,answer,2741,2741,True,0.45,0.59,0.59,0.28200000000000003
multistep_math-3-True-reversed,multistep_math,379,answer,280,242,False,0.77,0.09,0.83,1.5234
exact_count-9-False-plain,exact_count,380,answer,4,4,True,0.96,0.97,0.97,0.0018000000000000017
conditional_truth-7-7-plain,conditional_truth,381,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-7-1-reversed,conditional_truth,382,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
exact_count-4-True-explicit,exact_count,383,answer,3,3,True,0.49,0.54,0.54,0.33549999999999996
multistep_math-4-True-explicit,multistep_math,384,answer,640,640,True,0.34,0.51,0.51,0.4436
exact_count-3-True-reversed,exact_count,385,answer,3,4,False,0.39,0.4,0.46,0.5841999999999999
exact_count-0-False-plain,exact_count,386,answer,1,2,False,0.84,0.14,0.86,1.4791999999999998
exact_count-7-True-plain,exact_count,387,answer,3,4,False,0.48,0.38,0.54,0.6824
conditional_truth-0-7-reversed,conditional_truth,388,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-2-3-plain,conditional_truth,389,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-3-2-reversed,conditional_truth,390,answer,yes,yes,True,1.0,1.0,1.0,0.0
multistep_math-5-True-plain,multistep_math,391,answer,2741,2741,True,0.57,0.67,0.67,0.17539999999999997
conditional_truth-6-5-explicit,conditional_truth,392,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-4-7-plain,conditional_truth,393,answer,yes,yes,True,0.99,1.0,1.0,0.0
conditional_truth-1-4-explicit,conditional_truth,394,answer,no,no,True,0.99,0.99,0.99,0.0002000000000000002
exact_count-6-False-reversed,exact_count,395,answer,4,5,False,0.52,0.26,0.58,0.9066
conditional_truth-5-2-reversed,conditional_truth,396,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-5-2-explicit,conditional_truth,397,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-7-2-plain,conditional_truth,398,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-6-3-plain,conditional_truth,399,answer,yes,yes,True,1.0,1.0,1.0,0.0
exact_count-4-False-reversed,exact_count,400,answer,3,2,False,0.6,0.26,0.65,0.9766
conditional_truth-7-3-plain,conditional_truth,401,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-5-6-explicit,conditional_truth,402,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
conditional_truth-5-1-explicit,conditional_truth,403,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
exact_count-0-False-reversed,exact_count,404,answer,1,2,False,0.78,0.18,0.81,1.3286000000000002
conditional_truth-0-2-reversed,conditional_truth,405,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-6-2-plain,conditional_truth,406,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-5-5-plain,conditional_truth,407,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-6-6-explicit,conditional_truth,408,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
long_tracking-12-1-plain,long_tracking,409,answer,hall,hall,True,1.0,1.0,1.0,0.0
exact_count-9-True-explicit,exact_count,410,answer,4,4,True,0.95,0.96,0.96,0.002600000000000003
conditional_truth-0-4-reversed,conditional_truth,411,answer,no,no,True,0.99,1.0,1.0,0.0
conditional_truth-7-5-explicit,conditional_truth,412,answer,no,no,True,1.0,1.0,1.0,0.0
exact_count-8-False-explicit,exact_count,413,answer,4,3,False,0.71,0.03,0.75,1.54
exact_count-9-False-reversed,exact_count,414,answer,4,4,True,0.96,0.97,0.97,0.0014000000000000017
exact_count-11-False-explicit,exact_count,415,answer,0,0,True,1.0,1.0,1.0,0.0
conditional_truth-2-2-reversed,conditional_truth,416,answer,yes,yes,True,1.0,1.0,1.0,0.0
exact_count-0-True-explicit,exact_count,417,answer,1,2,False,0.85,0.04,0.87,1.6866
conditional_truth-3-5-plain,conditional_truth,418,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-6-0-plain,conditional_truth,419,answer,no,no,True,0.99,1.0,1.0,0.0
conditional_truth-0-7-explicit,conditional_truth,420,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-0-4-explicit,conditional_truth,421,answer,no,no,True,0.99,0.99,0.99,0.0002000000000000002
conditional_truth-2-1-explicit,conditional_truth,422,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
conditional_truth-5-2-plain,conditional_truth,423,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-2-7-explicit,conditional_truth,424,answer,yes,yes,True,0.99,0.99,0.99,0.0002000000000000002
conditional_truth-0-2-plain,conditional_truth,425,answer,yes,yes,True,1.0,1.0,1.0,0.0
exact_count-4-False-plain,exact_count,426,answer,3,2,False,0.62,0.26,0.66,0.9882
conditional_truth-7-4-reversed,conditional_truth,427,answer,no,no,True,0.99,1.0,1.0,0.0
conditional_truth-3-0-plain,conditional_truth,428,answer,no,no,True,1.0,1.0,1.0,0.0
exact_count-0-False-explicit,exact_count,429,answer,1,2,False,0.82,0.15,0.85,1.4449999999999998
exact_count-3-False-plain,exact_count,430,answer,3,3,True,0.48,0.53,0.53,0.4236
multistep_math-5-True-plain,multistep_math,431,answer,2741,2741,True,0.69,0.76,0.76,0.0902
conditional_truth-1-5-explicit,conditional_truth,432,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-3-3-explicit,conditional_truth,433,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-4-7-plain,conditional_truth,434,answer,yes,yes,True,1.0,1.0,1.0,0.0
exact_count-6-True-plain,exact_count,435,answer,4,5,False,0.8,0.15,0.84,1.4282
conditional_truth-0-0-plain,conditional_truth,436,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-2-6-plain,conditional_truth,437,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
conditional_truth-3-7-explicit,conditional_truth,438,answer,yes,yes,True,0.99,1.0,1.0,0.0
exact_count-0-True-plain,exact_count,439,answer,1,2,False,0.89,0.04,0.9,1.7352
exact_count-9-True-plain,exact_count,440,answer,4,4,True,0.94,0.95,0.95,0.004200000000000004
conditional_truth-6-0-explicit,conditional_truth,441,answer,no,no,True,1.0,1.0,1.0,0.0
exact_count-1-False-explicit,exact_count,442,answer,2,2,True,0.85,0.87,0.87,0.031400000000000004
conditional_truth-5-2-plain,conditional_truth,443,answer,yes,yes,True,1.0,1.0,1.0,0.0
multistep_math-2-True-plain,multistep_math,444,answer,97,97,True,0.47,0.61,0.61,0.2894
long_tracking-32-0-reversed,long_tracking,445,answer,kitchen,kitchen,True,1.0,1.0,1.0,0.0
conditional_truth-2-3-explicit,conditional_truth,446,answer,yes,yes,True,1.0,1.0,1.0,0.0
long_tracking-32-0-explicit,long_tracking,447,answer,kitchen,kitchen,True,1.0,1.0,1.0,0.0
conditional_truth-0-7-reversed,conditional_truth,448,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-2-1-explicit,conditional_truth,449,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
conditional_truth-1-5-plain,conditional_truth,450,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-1-5-plain,conditional_truth,451,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-4-2-explicit,conditional_truth,452,answer,yes,yes,True,1.0,1.0,1.0,0.0
long_tracking-12-1-reversed,long_tracking,453,answer,hall,hall,True,1.0,1.0,1.0,0.0
multistep_math-1-False-explicit,multistep_math,454,answer,37,37,True,0.83,0.88,0.88,0.0224
conditional_truth-0-2-plain,conditional_truth,455,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-4-5-explicit,conditional_truth,456,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-1-0-explicit,conditional_truth,457,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-2-1-plain,conditional_truth,458,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
conditional_truth-4-0-plain,conditional_truth,459,answer,no,no,True,1.0,1.0,1.0,0.0
multistep_math-3-True-plain,multistep_math,460,answer,280,242,False,0.61,0.17,0.71,1.2074
conditional_truth-4-7-reversed,conditional_truth,461,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-7-6-explicit,conditional_truth,462,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
conditional_truth-2-0-explicit,conditional_truth,463,answer,no,no,True,1.0,1.0,1.0,0.0
long_tracking-4-0-explicit,long_tracking,464,answer,office,office,True,1.0,1.0,1.0,0.0
conditional_truth-2-1-reversed,conditional_truth,465,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
exact_count-4-True-reversed,exact_count,466,answer,3,3,True,0.58,0.63,0.63,0.209
conditional_truth-3-6-explicit,conditional_truth,467,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
conditional_truth-3-1-explicit,conditional_truth,468,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
multistep_math-0-False-explicit,multistep_math,469,answer,21,21,True,0.76,0.82,0.82,0.055800000000000016
exact_count-0-False-explicit,exact_count,470,answer,1,2,False,0.81,0.16,0.84,1.4111999999999998
conditional_truth-5-2-plain,conditional_truth,471,answer,yes,yes,True,1.0,1.0,1.0,0.0
exact_count-6-True-plain,exact_count,472,answer,4,5,False,0.81,0.15,0.84,1.4282
conditional_truth-6-6-explicit,conditional_truth,473,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
exact_count-10-True-reversed,exact_count,474,answer,7,7,True,1.0,1.0,1.0,0.0
conditional_truth-4-0-reversed,conditional_truth,475,answer,no,no,True,1.0,1.0,1.0,0.0
exact_count-7-True-plain,exact_count,476,answer,3,4,False,0.49,0.35,0.55,0.7350000000000001
conditional_truth-4-0-explicit,conditional_truth,477,answer,no,no,True,1.0,1.0,1.0,0.0
exact_count-2-True-reversed,exact_count,478,answer,3,2,False,0.53,0.38,0.58,0.7218
conditional_truth-3-2-explicit,conditional_truth,479,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-6-3-plain,conditional_truth,480,answer,yes,yes,True,1.0,1.0,1.0,0.0
exact_count-2-True-explicit,exact_count,481,answer,3,2,False,0.53,0.37,0.59,0.746
exact_count-10-True-explicit,exact_count,482,answer,7,7,True,0.99,1.0,1.0,0.0
conditional_truth-3-3-explicit,conditional_truth,483,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-6-1-reversed,conditional_truth,484,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
conditional_truth-6-5-explicit,conditional_truth,485,answer,no,no,True,1.0,1.0,1.0,0.0
exact_count-10-False-plain,exact_count,486,answer,7,7,True,0.99,0.99,0.99,0.0002000000000000002
multistep_math-3-False-reversed,multistep_math,487,answer,280,242,False,0.58,0.15,0.69,1.2241999999999997
conditional_truth-0-6-reversed,conditional_truth,488,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
conditional_truth-4-3-explicit,conditional_truth,489,answer,yes,yes,True,1.0,1.0,1.0,0.0
exact_count-8-False-explicit,exact_count,490,answer,4,3,False,0.73,0.03,0.76,1.5514
conditional_truth-4-6-reversed,conditional_truth,491,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
exact_count-6-True-reversed,exact_count,492,answer,4,5,False,0.68,0.21,0.72,1.1462
conditional_truth-5-7-reversed,conditional_truth,493,answer,yes,yes,True,0.99,1.0,1.0,0.0
conditional_truth-4-4-reversed,conditional_truth,494,answer,no,no,True,0.99,1.0,1.0,0.0
multistep_math-4-False-plain,multistep_math,495,answer,640,640,True,0.36,0.52,0.52,0.39540000000000003
conditional_truth-5-0-explicit,conditional_truth,496,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-6-4-reversed,conditional_truth,497,answer,no,no,True,1.0,1.0,1.0,0.0
long_tracking-12-1-explicit,long_tracking,498,answer,hall,hall,True,1.0,1.0,1.0,0.0
conditional_truth-7-6-explicit,conditional_truth,499,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
conditional_truth-4-5-plain,conditional_truth,500,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-1-2-explicit,conditional_truth,501,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-0-3-explicit,conditional_truth,502,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-5-7-reversed,conditional_truth,503,answer,yes,yes,True,0.99,0.99,0.99,0.0002000000000000002
conditional_truth-5-0-explicit,conditional_truth,504,answer,no,no,True,1.0,1.0,1.0,0.0
exact_count-1-False-explicit,exact_count,505,answer,2,2,True,0.87,0.89,0.89,0.0222
exact_count-11-False-plain,exact_count,506,answer,0,0,True,1.0,1.0,1.0,0.0
conditional_truth-4-7-plain,conditional_truth,507,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-0-5-reversed,conditional_truth,508,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-5-1-plain,conditional_truth,509,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
conditional_truth-6-4-plain,conditional_truth,510,answer,no,no,True,1.0,1.0,1.0,0.0
exact_count-6-False-plain,exact_count,511,answer,4,5,False,0.61,0.28,0.66,0.9566
multistep_math-3-False-plain,multistep_math,512,answer,280,242,False,0.48,0.09,0.62,1.2966
conditional_truth-4-2-reversed,conditional_truth,513,answer,yes,yes,True,1.0,1.0,1.0,0.0
long_tracking-32-1-explicit,long_tracking,514,answer,hall,hall,True,1.0,1.0,1.0,0.0
multistep_math-1-False-reversed,multistep_math,515,answer,37,37,True,0.83,0.87,0.87,0.026600000000000002
conditional_truth-6-7-plain,conditional_truth,516,answer,yes,yes,True,0.99,1.0,1.0,0.0
conditional_truth-4-5-plain,conditional_truth,517,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-6-1-reversed,conditional_truth,518,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
conditional_truth-1-7-reversed,conditional_truth,519,answer,yes,yes,True,0.99,1.0,1.0,0.0
exact_count-11-False-explicit,exact_count,520,answer,0,0,True,1.0,1.0,1.0,0.0
multistep_math-2-False-explicit,multistep_math,521,answer,97,97,True,0.53,0.64,0.64,0.2282
exact_count-10-False-plain,exact_count,522,answer,7,7,True,0.99,0.99,0.99,0.0002000000000000002
conditional_truth-3-2-reversed,conditional_truth,523,answer,yes,yes,True,1.0,1.0,1.0,0.0
multistep_math-1-True-explicit,multistep_math,524,answer,37,37,True,0.67,0.75,0.75,0.10500000000000001
conditional_truth-1-6-explicit,conditional_truth,525,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
conditional_truth-4-0-plain,conditional_truth,526,answer,no,no,True,1.0,1.0,1.0,0.0
conditional_truth-6-1-plain,conditional_truth,527,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
exact_count-11-False-reversed,exact_count,528,answer,0,0,True,1.0,1.0,1.0,0.0
conditional_truth-6-6-plain,conditional_truth,529,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
conditional_truth-6-2-explicit,conditional_truth,530,answer,yes,yes,True,1.0,1.0,1.0,0.0
long_tracking-32-1-reversed,long_tracking,531,answer,hall,hall,True,1.0,1.0,1.0,0.0
conditional_truth-7-0-reversed,conditional_truth,532,answer,no,no,True,1.0,1.0,1.0,0.0
exact_count-11-True-explicit,exact_count,533,answer,0,0,True,1.0,1.0,1.0,0.0
long_tracking-32-0-plain,long_tracking,534,answer,kitchen,kitchen,True,1.0,1.0,1.0,0.0
conditional_truth-6-5-explicit,conditional_truth,535,answer,no,no,True,1.0,1.0,1.0,0.0
exact_count-3-False-reversed,exact_count,536,answer,3,3,True,0.57,0.61,0.61,0.2822
conditional_truth-1-3-reversed,conditional_truth,537,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-5-7-explicit,conditional_truth,538,answer,yes,yes,True,0.99,0.99,0.99,0.0002000000000000002
conditional_truth-0-4-plain,conditional_truth,539,answer,no,no,True,0.99,0.99,0.99,0.0002000000000000002
conditional_truth-6-7-explicit,conditional_truth,540,answer,yes,yes,True,1.0,1.0,1.0,0.0
conditional_truth-2-7-plain,conditional_truth,541,answer,yes,yes,True,0.99,0.99,0.99,0.0002000000000000002
multistep_math-3-False-explicit,multistep_math,542,answer,280,242,False,0.47,0.23,0.61,0.9905999999999999
conditional_truth-2-7-reversed,conditional_truth,543,answer,yes,yes,True,0.99,0.99,0.99,0.0002000000000000002
