run,question,decision,valid,choice,input_tokens,output_tokens,latency_ms,observation_age_s
delivery-direct-realtime,steering,0,True,straight,892,55,341.03,0.35000000000000003
delivery-direct-realtime,pedals,0,True,accelerate,879,45,375.76,0.35000000000000003
delivery-direct-realtime,steering,1,True,straight,954,55,340.16,0.35
delivery-direct-realtime,pedals,1,True,accelerate,941,45,341.72,0.35
delivery-direct-realtime,steering,2,True,straight,960,55,329.76,0.3999999999999999
delivery-direct-realtime,pedals,2,True,accelerate,947,45,426.32,0.3999999999999999
delivery-direct-realtime,steering,3,True,straight,943,55,306.75,0.30000000000000004
delivery-direct-realtime,pedals,3,True,accelerate,930,45,295.41,0.30000000000000004
delivery-maneuver-paused,direction,0,True,north,908,52,273.06,0
delivery-maneuver-paused,speed,0,True,cruise,861,42,295.6,0
delivery-maneuver-paused,direction,1,True,north,974,52,391.31,0
delivery-maneuver-paused,speed,1,True,slow,927,40,372.79,0
delivery-maneuver-paused,direction,2,True,north,988,52,279.75,0
delivery-maneuver-paused,speed,2,True,slow,941,40,300.94,0
delivery-maneuver-paused,direction,3,True,north,974,52,300.27,0
delivery-maneuver-paused,speed,3,True,slow,927,40,280.33,0
delivery-maneuver-paused,direction,4,True,north,1074,52,295.19,0
delivery-maneuver-paused,speed,4,True,slow,1027,40,341.65,0
delivery-maneuver-paused,direction,5,True,north,1057,52,262.74,0
delivery-maneuver-paused,speed,5,True,slow,1010,40,275.51,0
delivery-maneuver-paused,direction,6,True,north,1058,52,255.16,0
delivery-maneuver-paused,speed,6,True,slow,1011,40,298.58,0
delivery-maneuver-realtime,direction,0,True,north,908,52,331.38,0.30000000000000004
delivery-maneuver-realtime,speed,0,True,cruise,861,42,311.27,0.30000000000000004
delivery-maneuver-realtime,direction,1,True,north,972,52,285.49,0.25
delivery-maneuver-realtime,speed,1,True,slow,925,40,270.6,0.25
delivery-maneuver-realtime,direction,2,True,north,990,52,286.07,0.25
delivery-maneuver-realtime,speed,2,True,slow,943,40,268.11,0.25
delivery-maneuver-realtime,direction,3,True,north,973,52,370.14,0.34999999999999987
delivery-maneuver-realtime,speed,3,True,slow,926,40,387.22,0.34999999999999987
delivery-maneuver-realtime,direction,4,True,north,1072,52,329.02,0.2999999999999998
delivery-maneuver-realtime,speed,4,True,slow,1025,40,303.46,0.2999999999999998
