case_id,group,trial,question,expected,choice,correct,confidence,target_probability,top_probability,brier
evidence-5-explicit,evidence,293,answer,no,no,True,1.0,1.0,1.0,0.0
retrieval-16-middle-1-explicit,retrieval,294,answer,C307,C307,True,1.0,1.0,1.0,0.0
evidence-0-explicit,evidence,295,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
object_tracking-5-explicit,object_tracking,296,answer,garden,garden,True,1.0,1.0,1.0,0.0
conditional-1-plain,conditional,297,answer,cannot_be_determined,cannot_be_determined,True,0.65,0.77,0.77,0.10579999999999999
quantifiers-3-plain,quantifiers,298,answer,cannot_be_determined,cannot_be_determined,True,0.99,0.99,0.99,0.0002000000000000002
retrieval-16-end-2-plain,retrieval,299,answer,C577,C577,True,1.0,1.0,1.0,0.0
evidence-4-explicit,evidence,300,answer,yes,yes,True,0.98,0.99,0.99,0.0002000000000000002
arithmetic-2-False-plain,arithmetic,301,answer,22,22,True,1.0,1.0,1.0,0.0
conditional-0-reversed,conditional,302,answer,no,no,True,1.0,1.0,1.0,0.0
retrieval-512-end-0-plain,retrieval,303,answer,C961,C961,True,1.0,1.0,1.0,0.0
prerequisite-0-True-explicit,prerequisite,304,answer,no,no,True,1.0,1.0,1.0,0.0
object_tracking-7-explicit,object_tracking,305,answer,kitchen,kitchen,True,1.0,1.0,1.0,0.0
prerequisite-3-False-plain,prerequisite,306,answer,yes,yes,True,0.99,1.0,1.0,0.0
arithmetic-3-False-reversed,arithmetic,307,answer,44,44,True,1.0,1.0,1.0,0.0
ordering-5-plain,ordering,308,answer,Ben,Ben,True,1.0,1.0,1.0,0.0
arithmetic-4-True-reversed,arithmetic,309,answer,92,92,True,1.0,1.0,1.0,0.0
arithmetic-1-True-explicit,arithmetic,310,answer,15,15,True,0.99,0.99,0.99,0.0002000000000000002
negation-1-explicit,negation,311,answer,yes,yes,True,1.0,1.0,1.0,0.0
quantifiers-6-explicit,quantifiers,312,answer,no,no,True,1.0,1.0,1.0,0.0
evidence-4-plain,evidence,313,answer,yes,yes,True,0.86,0.91,0.91,0.016199999999999992
evidence-5-explicit,evidence,314,answer,no,no,True,1.0,1.0,1.0,0.0
retrieval-128-end-2-reversed,retrieval,315,answer,C733,C733,True,1.0,1.0,1.0,0.0
retrieval-16-end-0-reversed,retrieval,316,answer,C555,C555,True,1.0,1.0,1.0,0.0
prerequisite-3-False-reversed,prerequisite,317,answer,yes,yes,True,0.99,0.99,0.99,0.0002000000000000002
retrieval-128-middle-2-reversed,retrieval,318,answer,C396,C396,True,1.0,1.0,1.0,0.0
retrieval-512-start-0-explicit,retrieval,319,answer,C000,C000,True,1.0,1.0,1.0,0.0
quantifiers-1-plain,quantifiers,320,answer,no,no,True,1.0,1.0,1.0,0.0
retrieval-16-start-2-reversed,retrieval,321,answer,C022,C022,True,1.0,1.0,1.0,0.0
conditional-1-reversed,conditional,322,answer,cannot_be_determined,cannot_be_determined,True,0.58,0.72,0.72,0.15680000000000002
retrieval-16-end-1-reversed,retrieval,323,answer,C566,C566,True,1.0,1.0,1.0,0.0
retrieval-512-start-2-explicit,retrieval,324,answer,C022,C022,True,1.0,1.0,1.0,0.0
retrieval-512-start-1-reversed,retrieval,325,answer,C011,C011,True,1.0,1.0,1.0,0.0
conditional-1-plain,conditional,326,answer,cannot_be_determined,cannot_be_determined,True,0.65,0.77,0.77,0.10579999999999999
retrieval-128-start-0-reversed,retrieval,327,answer,C000,C000,True,1.0,1.0,1.0,0.0
retrieval-512-start-0-plain,retrieval,328,answer,C000,C000,True,1.0,1.0,1.0,0.0
retrieval-128-start-2-plain,retrieval,329,answer,C022,C022,True,1.0,1.0,1.0,0.0
ordering-2-explicit,ordering,330,answer,Ben,Ben,True,1.0,1.0,1.0,0.0
negation-1-explicit,negation,331,answer,yes,yes,True,1.0,1.0,1.0,0.0
retrieval-128-end-1-explicit,retrieval,332,answer,C722,C722,True,1.0,1.0,1.0,0.0
quantifiers-7-explicit,quantifiers,333,answer,cannot_be_determined,cannot_be_determined,True,0.94,0.96,0.96,0.003200000000000003
arithmetic-0-False-plain,arithmetic,334,answer,7,7,True,1.0,1.0,1.0,0.0
arithmetic-0-True-explicit,arithmetic,335,answer,7,7,True,0.99,1.0,1.0,0.0
evidence-2-plain,evidence,336,answer,no,no,True,1.0,1.0,1.0,0.0
decimal-3-explicit,decimal,337,answer,first,first,True,1.0,1.0,1.0,0.0
object_tracking-4-reversed,object_tracking,338,answer,hall,hall,True,1.0,1.0,1.0,0.0
conditional-0-explicit,conditional,339,answer,no,no,True,1.0,1.0,1.0,0.0
evidence-3-reversed,evidence,340,answer,yes,yes,True,1.0,1.0,1.0,0.0
retrieval-512-end-1-plain,retrieval,341,answer,C972,C972,True,1.0,1.0,1.0,0.0
ordering-5-plain,ordering,342,answer,Ben,Ben,True,1.0,1.0,1.0,0.0
object_tracking-2-explicit,object_tracking,343,answer,garden,garden,True,1.0,1.0,1.0,0.0
negation-2-reversed,negation,344,answer,yes,yes,True,0.95,0.96,0.96,0.003200000000000003
arithmetic-1-True-plain,arithmetic,345,answer,15,15,True,0.98,0.98,0.98,0.0008000000000000008
evidence-5-reversed,evidence,346,answer,no,no,True,1.0,1.0,1.0,0.0
retrieval-16-end-0-plain,retrieval,347,answer,C555,C555,True,1.0,1.0,1.0,0.0
prerequisite-3-False-reversed,prerequisite,348,answer,yes,yes,True,0.99,1.0,1.0,0.0
decimal-3-plain,decimal,349,answer,first,first,True,1.0,1.0,1.0,0.0
quantifiers-2-reversed,quantifiers,350,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
prerequisite-1-False-explicit,prerequisite,351,answer,yes,yes,True,0.99,1.0,1.0,0.0
object_tracking-4-plain,object_tracking,352,answer,hall,hall,True,1.0,1.0,1.0,0.0
decimal-5-reversed,decimal,353,answer,equal,equal,True,1.0,1.0,1.0,0.0
object_tracking-7-explicit,object_tracking,354,answer,kitchen,kitchen,True,1.0,1.0,1.0,0.0
ordering-3-explicit,ordering,355,answer,Davi,Davi,True,1.0,1.0,1.0,0.0
negation-3-explicit,negation,356,answer,no,no,True,1.0,1.0,1.0,0.0
retrieval-16-middle-0-reversed,retrieval,357,answer,C296,C296,True,1.0,1.0,1.0,0.0
quantifiers-4-explicit,quantifiers,358,answer,no,no,True,1.0,1.0,1.0,0.0
arithmetic-4-True-explicit,arithmetic,359,answer,92,92,True,1.0,1.0,1.0,0.0
arithmetic-0-True-plain,arithmetic,360,answer,7,7,True,0.99,0.99,0.99,0.0002000000000000002
arithmetic-0-False-reversed,arithmetic,361,answer,7,7,True,1.0,1.0,1.0,0.0
retrieval-128-start-1-plain,retrieval,362,answer,C011,C011,True,1.0,1.0,1.0,0.0
prerequisite-3-True-plain,prerequisite,363,answer,no,no,True,1.0,1.0,1.0,0.0
ordering-2-plain,ordering,364,answer,Ben,Ben,True,1.0,1.0,1.0,0.0
decimal-3-reversed,decimal,365,answer,first,first,True,1.0,1.0,1.0,0.0
retrieval-16-start-1-explicit,retrieval,366,answer,C011,C011,True,1.0,1.0,1.0,0.0
prerequisite-1-False-explicit,prerequisite,367,answer,yes,yes,True,1.0,1.0,1.0,0.0
arithmetic-2-True-explicit,arithmetic,368,answer,22,22,True,1.0,1.0,1.0,0.0
evidence-0-reversed,evidence,369,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
arithmetic-0-False-explicit,arithmetic,370,answer,7,7,True,1.0,1.0,1.0,0.0
decimal-0-plain,decimal,371,answer,second,second,True,0.99,1.0,1.0,0.0
retrieval-16-middle-0-plain,retrieval,372,answer,C296,C296,True,1.0,1.0,1.0,0.0
conditional-5-reversed,conditional,373,answer,no,no,True,1.0,1.0,1.0,0.0
arithmetic-2-False-plain,arithmetic,374,answer,22,22,True,1.0,1.0,1.0,0.0
prerequisite-0-False-plain,prerequisite,375,answer,yes,yes,True,1.0,1.0,1.0,0.0
retrieval-16-end-0-explicit,retrieval,376,answer,C555,C555,True,1.0,1.0,1.0,0.0
negation-2-reversed,negation,377,answer,yes,yes,True,0.94,0.96,0.96,0.003200000000000003
retrieval-16-start-0-explicit,retrieval,378,answer,C000,C000,True,1.0,1.0,1.0,0.0
decimal-2-reversed,decimal,379,answer,second,second,True,1.0,1.0,1.0,0.0
arithmetic-1-True-reversed,arithmetic,380,answer,15,15,True,0.96,0.97,0.97,0.0018000000000000017
negation-3-plain,negation,381,answer,no,no,True,1.0,1.0,1.0,0.0
negation-3-reversed,negation,382,answer,no,no,True,1.0,1.0,1.0,0.0
decimal-2-explicit,decimal,383,answer,second,second,True,0.95,0.97,0.97,0.0018000000000000017
retrieval-128-middle-0-explicit,retrieval,384,answer,C374,C374,True,1.0,1.0,1.0,0.0
evidence-1-explicit,evidence,385,answer,cannot_be_determined,cannot_be_determined,True,0.99,1.0,1.0,0.0
decimal-4-plain,decimal,386,answer,second,second,True,1.0,1.0,1.0,0.0
object_tracking-0-explicit,object_tracking,387,answer,kitchen,kitchen,True,1.0,1.0,1.0,0.0
retrieval-512-end-0-plain,retrieval,388,answer,C961,C961,True,1.0,1.0,1.0,0.0
prerequisite-3-False-explicit,prerequisite,389,answer,yes,yes,True,0.97,0.98,0.98,0.0008000000000000008
retrieval-16-middle-2-explicit,retrieval,390,answer,C318,C318,True,1.0,1.0,1.0,0.0
prerequisite-0-False-reversed,prerequisite,391,answer,yes,yes,True,0.99,1.0,1.0,0.0
prerequisite-2-True-explicit,prerequisite,392,answer,no,no,True,1.0,1.0,1.0,0.0
quantifiers-6-reversed,quantifiers,393,answer,no,no,True,1.0,1.0,1.0,0.0
ordering-3-reversed,ordering,394,answer,Davi,Davi,True,1.0,1.0,1.0,0.0
decimal-1-plain,decimal,395,answer,first,first,True,1.0,1.0,1.0,0.0
retrieval-128-start-1-plain,retrieval,396,answer,C011,C011,True,1.0,1.0,1.0,0.0
arithmetic-5-True-explicit,arithmetic,397,answer,167,167,True,1.0,1.0,1.0,0.0
decimal-5-reversed,decimal,398,answer,equal,equal,True,1.0,1.0,1.0,0.0
quantifiers-7-plain,quantifiers,399,answer,cannot_be_determined,cannot_be_determined,True,0.96,0.98,0.98,0.0008000000000000008
conditional-2-plain,conditional,400,answer,yes,yes,True,1.0,1.0,1.0,0.0
evidence-4-plain,evidence,401,answer,yes,yes,True,0.88,0.92,0.92,0.012799999999999994
decimal-2-plain,decimal,402,answer,second,second,True,0.99,0.99,0.99,0.0002000000000000002
retrieval-512-middle-1-explicit,retrieval,403,answer,C510,C510,True,1.0,1.0,1.0,0.0
prerequisite-3-True-explicit,prerequisite,404,answer,no,no,True,1.0,1.0,1.0,0.0
retrieval-128-middle-0-plain,retrieval,405,answer,C374,C374,True,1.0,1.0,1.0,0.0
decimal-2-reversed,decimal,406,answer,second,second,True,0.99,1.0,1.0,0.0
quantifiers-0-plain,quantifiers,407,answer,yes,yes,True,0.98,0.99,0.99,0.0002000000000000002
decimal-3-explicit,decimal,408,answer,first,first,True,1.0,1.0,1.0,0.0
retrieval-16-end-0-explicit,retrieval,409,answer,C555,C555,True,1.0,1.0,1.0,0.0
ordering-4-explicit,ordering,410,answer,Davi,Davi,True,1.0,1.0,1.0,0.0
arithmetic-0-False-reversed,arithmetic,411,answer,7,7,True,1.0,1.0,1.0,0.0
object_tracking-5-explicit,object_tracking,412,answer,garden,garden,True,1.0,1.0,1.0,0.0
retrieval-16-end-1-explicit,retrieval,413,answer,C566,C566,True,1.0,1.0,1.0,0.0
retrieval-16-start-1-plain,retrieval,414,answer,C011,C011,True,1.0,1.0,1.0,0.0
ordering-2-explicit,ordering,415,answer,Ben,Ben,True,1.0,1.0,1.0,0.0
retrieval-16-middle-1-reversed,retrieval,416,answer,C307,C307,True,1.0,1.0,1.0,0.0
arithmetic-1-True-plain,arithmetic,417,answer,15,15,True,0.98,0.99,0.99,0.0002000000000000002
quantifiers-2-reversed,quantifiers,418,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
decimal-2-explicit,decimal,419,answer,second,second,True,0.97,0.98,0.98,0.0008000000000000008
ordering-2-reversed,ordering,420,answer,Ben,Ben,True,1.0,1.0,1.0,0.0
object_tracking-0-reversed,object_tracking,421,answer,kitchen,kitchen,True,1.0,1.0,1.0,0.0
retrieval-128-end-2-plain,retrieval,422,answer,C733,C733,True,1.0,1.0,1.0,0.0
retrieval-16-middle-2-reversed,retrieval,423,answer,C318,C318,True,1.0,1.0,1.0,0.0
conditional-6-reversed,conditional,424,answer,cannot_be_determined,no,False,0.71,0.2,0.8,1.2800000000000002
quantifiers-3-explicit,quantifiers,425,answer,cannot_be_determined,cannot_be_determined,True,0.98,0.99,0.99,0.0002000000000000002
conditional-4-reversed,conditional,426,answer,no,no,True,1.0,1.0,1.0,0.0
ordering-4-plain,ordering,427,answer,Davi,Davi,True,1.0,1.0,1.0,0.0
retrieval-512-start-0-plain,retrieval,428,answer,C000,C000,True,1.0,1.0,1.0,0.0
conditional-5-explicit,conditional,429,answer,no,no,True,1.0,1.0,1.0,0.0
retrieval-512-start-1-plain,retrieval,430,answer,C011,C011,True,1.0,1.0,1.0,0.0
arithmetic-5-True-explicit,arithmetic,431,answer,167,167,True,1.0,1.0,1.0,0.0
ordering-5-reversed,ordering,432,answer,Ben,Ben,True,1.0,1.0,1.0,0.0
arithmetic-3-True-explicit,arithmetic,433,answer,44,44,True,0.99,1.0,1.0,0.0
object_tracking-0-plain,object_tracking,434,answer,kitchen,kitchen,True,1.0,1.0,1.0,0.0
retrieval-512-start-0-reversed,retrieval,435,answer,C000,C000,True,1.0,1.0,1.0,0.0
evidence-3-explicit,evidence,436,answer,yes,yes,True,1.0,1.0,1.0,0.0
negation-0-plain,negation,437,answer,no,no,True,1.0,1.0,1.0,0.0
retrieval-512-middle-2-explicit,retrieval,438,answer,C521,C521,True,1.0,1.0,1.0,0.0
retrieval-128-middle-1-explicit,retrieval,439,answer,C385,C385,True,1.0,1.0,1.0,0.0
ordering-0-explicit,ordering,440,answer,Davi,Davi,True,1.0,1.0,1.0,0.0
ordering-2-plain,ordering,441,answer,Ben,Ben,True,1.0,1.0,1.0,0.0
retrieval-128-middle-1-plain,retrieval,442,answer,C385,C385,True,1.0,1.0,1.0,0.0
object_tracking-7-plain,object_tracking,443,answer,kitchen,kitchen,True,1.0,1.0,1.0,0.0
retrieval-16-end-1-plain,retrieval,444,answer,C566,C566,True,1.0,1.0,1.0,0.0
object_tracking-4-explicit,object_tracking,445,answer,hall,hall,True,1.0,1.0,1.0,0.0
arithmetic-5-False-reversed,arithmetic,446,answer,167,167,True,1.0,1.0,1.0,0.0
negation-1-reversed,negation,447,answer,yes,yes,True,0.81,0.87,0.87,0.033800000000000004
ordering-2-reversed,ordering,448,answer,Ben,Ben,True,1.0,1.0,1.0,0.0
retrieval-16-end-2-explicit,retrieval,449,answer,C577,C577,True,1.0,1.0,1.0,0.0
evidence-3-plain,evidence,450,answer,yes,yes,True,1.0,1.0,1.0,0.0
negation-2-explicit,negation,451,answer,yes,yes,True,1.0,1.0,1.0,0.0
negation-0-explicit,negation,452,answer,no,no,True,1.0,1.0,1.0,0.0
arithmetic-5-False-explicit,arithmetic,453,answer,167,167,True,1.0,1.0,1.0,0.0
arithmetic-2-False-explicit,arithmetic,454,answer,22,22,True,1.0,1.0,1.0,0.0
retrieval-128-end-2-reversed,retrieval,455,answer,C733,C733,True,1.0,1.0,1.0,0.0
retrieval-512-end-0-plain,retrieval,456,answer,C961,C961,True,1.0,1.0,1.0,0.0
negation-1-plain,negation,457,answer,yes,yes,True,0.77,0.85,0.85,0.045000000000000005
prerequisite-1-True-plain,prerequisite,458,answer,no,no,True,1.0,1.0,1.0,0.0
retrieval-512-middle-0-reversed,retrieval,459,answer,C499,C499,True,1.0,1.0,1.0,0.0
retrieval-128-middle-0-explicit,retrieval,460,answer,C374,C374,True,1.0,1.0,1.0,0.0
retrieval-16-end-1-plain,retrieval,461,answer,C566,C566,True,1.0,1.0,1.0,0.0
conditional-4-explicit,conditional,462,answer,no,no,True,0.99,0.99,0.99,0.0002000000000000002
quantifiers-4-explicit,quantifiers,463,answer,no,no,True,1.0,1.0,1.0,0.0
prerequisite-2-False-reversed,prerequisite,464,answer,yes,yes,True,0.99,1.0,1.0,0.0
conditional-5-explicit,conditional,465,answer,no,no,True,1.0,1.0,1.0,0.0
object_tracking-2-reversed,object_tracking,466,answer,garden,garden,True,1.0,1.0,1.0,0.0
conditional-3-explicit,conditional,467,answer,yes,yes,True,1.0,1.0,1.0,0.0
quantifiers-3-reversed,quantifiers,468,answer,cannot_be_determined,cannot_be_determined,True,0.98,0.99,0.99,0.0002000000000000002
prerequisite-2-True-reversed,prerequisite,469,answer,no,no,True,1.0,1.0,1.0,0.0
retrieval-512-end-2-plain,retrieval,470,answer,C983,C983,True,1.0,1.0,1.0,0.0
object_tracking-3-explicit,object_tracking,471,answer,office,office,True,1.0,1.0,1.0,0.0
retrieval-16-start-1-explicit,retrieval,472,answer,C011,C011,True,1.0,1.0,1.0,0.0
quantifiers-1-explicit,quantifiers,473,answer,no,no,True,1.0,1.0,1.0,0.0
object_tracking-6-plain,object_tracking,474,answer,office,office,True,1.0,1.0,1.0,0.0
conditional-4-plain,conditional,475,answer,no,no,True,0.99,1.0,1.0,0.0
object_tracking-7-explicit,object_tracking,476,answer,kitchen,kitchen,True,1.0,1.0,1.0,0.0
object_tracking-5-reversed,object_tracking,477,answer,garden,garden,True,1.0,1.0,1.0,0.0
retrieval-128-middle-1-plain,retrieval,478,answer,C385,C385,True,1.0,1.0,1.0,0.0
evidence-3-explicit,evidence,479,answer,yes,yes,True,1.0,1.0,1.0,0.0
prerequisite-1-False-explicit,prerequisite,480,answer,yes,yes,True,1.0,1.0,1.0,0.0
retrieval-16-start-1-explicit,retrieval,481,answer,C011,C011,True,1.0,1.0,1.0,0.0
arithmetic-1-True-explicit,arithmetic,482,answer,15,15,True,0.99,0.99,0.99,0.0002000000000000002
negation-1-plain,negation,483,answer,yes,yes,True,0.82,0.88,0.88,0.0288
retrieval-512-end-0-reversed,retrieval,484,answer,C961,C961,True,1.0,1.0,1.0,0.0
arithmetic-2-True-plain,arithmetic,485,answer,22,22,True,0.99,0.99,0.99,0.0002000000000000002
quantifiers-1-reversed,quantifiers,486,answer,no,no,True,1.0,1.0,1.0,0.0
retrieval-128-start-1-reversed,retrieval,487,answer,C011,C011,True,1.0,1.0,1.0,0.0
prerequisite-1-True-plain,prerequisite,488,answer,no,no,True,1.0,1.0,1.0,0.0
object_tracking-6-explicit,object_tracking,489,answer,office,office,True,1.0,1.0,1.0,0.0
retrieval-512-middle-2-plain,retrieval,490,answer,C521,C521,True,1.0,1.0,1.0,0.0
quantifiers-3-plain,quantifiers,491,answer,cannot_be_determined,cannot_be_determined,True,0.99,0.99,0.99,0.0002000000000000002
object_tracking-5-reversed,object_tracking,492,answer,garden,garden,True,1.0,1.0,1.0,0.0
conditional-5-reversed,conditional,493,answer,no,no,True,1.0,1.0,1.0,0.0
retrieval-16-end-0-explicit,retrieval,494,answer,C555,C555,True,1.0,1.0,1.0,0.0
object_tracking-5-plain,object_tracking,495,answer,garden,garden,True,1.0,1.0,1.0,0.0
retrieval-512-end-0-explicit,retrieval,496,answer,C961,C961,True,1.0,1.0,1.0,0.0
object_tracking-4-reversed,object_tracking,497,answer,hall,hall,True,1.0,1.0,1.0,0.0
prerequisite-2-False-reversed,prerequisite,498,answer,yes,yes,True,0.99,1.0,1.0,0.0
retrieval-16-middle-2-reversed,retrieval,499,answer,C318,C318,True,1.0,1.0,1.0,0.0
evidence-2-explicit,evidence,500,answer,no,no,True,1.0,1.0,1.0,0.0
retrieval-128-end-1-explicit,retrieval,501,answer,C722,C722,True,1.0,1.0,1.0,0.0
evidence-0-explicit,evidence,502,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
negation-3-reversed,negation,503,answer,no,no,True,1.0,1.0,1.0,0.0
arithmetic-0-True-explicit,arithmetic,504,answer,7,7,True,1.0,1.0,1.0,0.0
object_tracking-0-reversed,object_tracking,505,answer,kitchen,kitchen,True,1.0,1.0,1.0,0.0
retrieval-16-middle-1-explicit,retrieval,506,answer,C307,C307,True,1.0,1.0,1.0,0.0
decimal-1-explicit,decimal,507,answer,first,first,True,1.0,1.0,1.0,0.0
evidence-1-reversed,evidence,508,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
prerequisite-1-True-reversed,prerequisite,509,answer,no,no,True,1.0,1.0,1.0,0.0
retrieval-512-end-0-reversed,retrieval,510,answer,C961,C961,True,1.0,1.0,1.0,0.0
negation-2-explicit,negation,511,answer,yes,yes,True,1.0,1.0,1.0,0.0
arithmetic-2-True-explicit,arithmetic,512,answer,22,22,True,0.99,1.0,1.0,0.0
retrieval-512-start-2-reversed,retrieval,513,answer,C022,C022,True,1.0,1.0,1.0,0.0
retrieval-512-middle-0-reversed,retrieval,514,answer,C499,C499,True,1.0,1.0,1.0,0.0
evidence-5-plain,evidence,515,answer,no,no,True,1.0,1.0,1.0,0.0
object_tracking-6-explicit,object_tracking,516,answer,office,office,True,1.0,1.0,1.0,0.0
retrieval-128-start-2-reversed,retrieval,517,answer,C022,C022,True,1.0,1.0,1.0,0.0
retrieval-16-start-0-explicit,retrieval,518,answer,C000,C000,True,1.0,1.0,1.0,0.0
retrieval-16-end-0-plain,retrieval,519,answer,C555,C555,True,1.0,1.0,1.0,0.0
conditional-2-reversed,conditional,520,answer,yes,yes,True,1.0,1.0,1.0,0.0
ordering-0-explicit,ordering,521,answer,Davi,Davi,True,1.0,1.0,1.0,0.0
retrieval-512-start-1-reversed,retrieval,522,answer,C011,C011,True,1.0,1.0,1.0,0.0
evidence-2-explicit,evidence,523,answer,no,no,True,1.0,1.0,1.0,0.0
arithmetic-1-False-reversed,arithmetic,524,answer,15,15,True,0.99,0.99,0.99,0.0002000000000000002
prerequisite-2-True-explicit,prerequisite,525,answer,no,no,True,1.0,1.0,1.0,0.0
arithmetic-4-False-explicit,arithmetic,526,answer,92,92,True,1.0,1.0,1.0,0.0
object_tracking-1-explicit,object_tracking,527,answer,hall,hall,True,1.0,1.0,1.0,0.0
conditional-3-plain,conditional,528,answer,yes,yes,True,1.0,1.0,1.0,0.0
prerequisite-0-False-reversed,prerequisite,529,answer,yes,yes,True,0.99,1.0,1.0,0.0
decimal-4-reversed,decimal,530,answer,second,second,True,1.0,1.0,1.0,0.0
retrieval-128-start-1-reversed,retrieval,531,answer,C011,C011,True,1.0,1.0,1.0,0.0
evidence-5-explicit,evidence,532,answer,no,no,True,1.0,1.0,1.0,0.0
retrieval-512-middle-2-reversed,retrieval,533,answer,C521,C521,True,1.0,1.0,1.0,0.0
quantifiers-2-reversed,quantifiers,534,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
retrieval-128-middle-1-explicit,retrieval,535,answer,C385,C385,True,1.0,1.0,1.0,0.0
retrieval-16-start-1-plain,retrieval,536,answer,C011,C011,True,1.0,1.0,1.0,0.0
conditional-7-explicit,conditional,537,answer,yes,yes,True,1.0,1.0,1.0,0.0
object_tracking-6-plain,object_tracking,538,answer,office,office,True,1.0,1.0,1.0,0.0
ordering-5-explicit,ordering,539,answer,Ben,Ben,True,1.0,1.0,1.0,0.0
arithmetic-2-True-reversed,arithmetic,540,answer,22,22,True,0.99,0.99,0.99,0.0002000000000000002
retrieval-512-end-0-explicit,retrieval,541,answer,C961,C961,True,1.0,1.0,1.0,0.0
retrieval-128-start-1-explicit,retrieval,542,answer,C011,C011,True,1.0,1.0,1.0,0.0
object_tracking-3-plain,object_tracking,543,answer,office,office,True,1.0,1.0,1.0,0.0
prerequisite-2-True-reversed,prerequisite,544,answer,no,no,True,1.0,1.0,1.0,0.0
arithmetic-1-False-explicit,arithmetic,545,answer,15,15,True,1.0,1.0,1.0,0.0
retrieval-16-middle-0-explicit,retrieval,546,answer,C296,C296,True,1.0,1.0,1.0,0.0
retrieval-16-start-1-reversed,retrieval,547,answer,C011,C011,True,1.0,1.0,1.0,0.0
quantifiers-0-explicit,quantifiers,548,answer,yes,yes,True,0.99,0.99,0.99,0.0002000000000000002
retrieval-128-start-2-reversed,retrieval,549,answer,C022,C022,True,1.0,1.0,1.0,0.0
retrieval-512-middle-2-reversed,retrieval,550,answer,C521,C521,True,1.0,1.0,1.0,0.0
retrieval-128-end-1-reversed,retrieval,551,answer,C722,C722,True,1.0,1.0,1.0,0.0
arithmetic-4-False-explicit,arithmetic,552,answer,92,92,True,1.0,1.0,1.0,0.0
object_tracking-7-reversed,object_tracking,553,answer,kitchen,kitchen,True,1.0,1.0,1.0,0.0
quantifiers-5-reversed,quantifiers,554,answer,yes,yes,True,0.71,0.81,0.81,0.06539999999999999
prerequisite-0-True-reversed,prerequisite,555,answer,no,no,True,1.0,1.0,1.0,0.0
prerequisite-0-False-plain,prerequisite,556,answer,yes,yes,True,1.0,1.0,1.0,0.0
retrieval-128-middle-0-reversed,retrieval,557,answer,C374,C374,True,1.0,1.0,1.0,0.0
negation-2-plain,negation,558,answer,yes,yes,True,0.95,0.97,0.97,0.0018000000000000017
retrieval-128-end-0-plain,retrieval,559,answer,C711,C711,True,1.0,1.0,1.0,0.0
retrieval-16-end-0-reversed,retrieval,560,answer,C555,C555,True,1.0,1.0,1.0,0.0
object_tracking-1-plain,object_tracking,561,answer,hall,hall,True,1.0,1.0,1.0,0.0
quantifiers-4-explicit,quantifiers,562,answer,no,no,True,1.0,1.0,1.0,0.0
decimal-0-explicit,decimal,563,answer,second,second,True,0.95,0.97,0.97,0.0018000000000000017
ordering-3-plain,ordering,564,answer,Davi,Davi,True,1.0,1.0,1.0,0.0
retrieval-512-start-0-explicit,retrieval,565,answer,C000,C000,True,1.0,1.0,1.0,0.0
retrieval-512-end-2-plain,retrieval,566,answer,C983,C983,True,1.0,1.0,1.0,0.0
quantifiers-4-plain,quantifiers,567,answer,no,no,True,1.0,1.0,1.0,0.0
retrieval-16-end-0-plain,retrieval,568,answer,C555,C555,True,1.0,1.0,1.0,0.0
prerequisite-0-True-explicit,prerequisite,569,answer,no,no,True,1.0,1.0,1.0,0.0
retrieval-128-middle-2-explicit,retrieval,570,answer,C396,C396,True,1.0,1.0,1.0,0.0
object_tracking-7-plain,object_tracking,571,answer,kitchen,kitchen,True,1.0,1.0,1.0,0.0
retrieval-512-start-1-explicit,retrieval,572,answer,C011,C011,True,1.0,1.0,1.0,0.0
retrieval-128-end-1-reversed,retrieval,573,answer,C722,C722,True,1.0,1.0,1.0,0.0
object_tracking-3-reversed,object_tracking,574,answer,office,office,True,1.0,1.0,1.0,0.0
retrieval-128-start-0-plain,retrieval,575,answer,C000,C000,True,1.0,1.0,1.0,0.0
object_tracking-6-plain,object_tracking,576,answer,office,office,True,1.0,1.0,1.0,0.0
quantifiers-7-reversed,quantifiers,577,answer,cannot_be_determined,cannot_be_determined,True,0.94,0.96,0.96,0.003200000000000003
prerequisite-0-True-plain,prerequisite,578,answer,no,no,True,1.0,1.0,1.0,0.0
object_tracking-2-reversed,object_tracking,579,answer,garden,garden,True,1.0,1.0,1.0,0.0
prerequisite-1-False-reversed,prerequisite,580,answer,yes,yes,True,1.0,1.0,1.0,0.0
arithmetic-3-False-explicit,arithmetic,581,answer,44,44,True,1.0,1.0,1.0,0.0
prerequisite-2-True-explicit,prerequisite,582,answer,no,no,True,1.0,1.0,1.0,0.0
arithmetic-0-True-explicit,arithmetic,583,answer,7,7,True,0.99,1.0,1.0,0.0
object_tracking-1-reversed,object_tracking,584,answer,hall,hall,True,1.0,1.0,1.0,0.0
object_tracking-3-plain,object_tracking,585,answer,office,office,True,1.0,1.0,1.0,0.0
