id,group,factors,requests,correct,accuracy,question_count,mean_target_probability,mean_confidence,input_tokens,output_tokens,latency_ms,selections
longtransfer-wash-4096-end-checks,long_transfer,"{""scenario"": ""wash"", ""label"": ""drive"", ""filler_words"": 4096, ""position"": ""end"", ""mode"": ""checks""}",5,5,1.0,10,0.966,0.9490000000000001,5969,81,381.49,"{""bring"": {""yes"": 5}, ""walk"": {""no"": 5}}"
longtransfer-inspection-512-start-direct,long_transfer,"{""scenario"": ""inspection"", ""label"": ""drive"", ""filler_words"": 512, ""position"": ""start"", ""mode"": ""direct""}",5,0,0.0,5,0.066,0.872,1026,31,360.1,"{""answer"": {""walk"": 5}}"
longtransfer-inspection-512-start-checks,long_transfer,"{""scenario"": ""inspection"", ""label"": ""drive"", ""filler_words"": 512, ""position"": ""start"", ""mode"": ""checks""}",5,5,1.0,10,0.973,0.96,1132,81,339.7,"{""bring"": {""yes"": 5}, ""walk"": {""no"": 5}}"
longtransfer-inspection-512-end-direct,long_transfer,"{""scenario"": ""inspection"", ""label"": ""drive"", ""filler_words"": 512, ""position"": ""end"", ""mode"": ""direct""}",5,0,0.0,5,0.002,0.996,1026,31,309.48,"{""answer"": {""walk"": 5}}"
longtransfer-inspection-512-end-checks,long_transfer,"{""scenario"": ""inspection"", ""label"": ""drive"", ""filler_words"": 512, ""position"": ""end"", ""mode"": ""checks""}",5,5,1.0,10,0.863,0.79,1132,81,346.35,"{""bring"": {""yes"": 5}, ""walk"": {""no"": 5}}"
longtransfer-inspection-4096-start-direct,long_transfer,"{""scenario"": ""inspection"", ""label"": ""drive"", ""filler_words"": 4096, ""position"": ""start"", ""mode"": ""direct""}",5,0,0.0,5,0.072,0.856,5865,31,407.15,"{""answer"": {""walk"": 5}}"
longtransfer-inspection-4096-start-checks,long_transfer,"{""scenario"": ""inspection"", ""label"": ""drive"", ""filler_words"": 4096, ""position"": ""start"", ""mode"": ""checks""}",5,5,1.0,10,0.979,0.965,5971,81,420.09,"{""bring"": {""yes"": 5}, ""walk"": {""no"": 5}}"
longtransfer-inspection-4096-end-direct,long_transfer,"{""scenario"": ""inspection"", ""label"": ""drive"", ""filler_words"": 4096, ""position"": ""end"", ""mode"": ""direct""}",5,0,0.0,5,0.0,0.994,5865,31,566.46,"{""answer"": {""walk"": 5}}"
longtransfer-inspection-4096-end-checks,long_transfer,"{""scenario"": ""inspection"", ""label"": ""drive"", ""filler_words"": 4096, ""position"": ""end"", ""mode"": ""checks""}",5,5,1.0,10,0.829,0.739,5971,81,389.54,"{""bring"": {""yes"": 5}, ""walk"": {""no"": 5}}"
longtransfer-pickup-512-start-direct,long_transfer,"{""scenario"": ""pickup"", ""label"": ""walk"", ""filler_words"": 512, ""position"": ""start"", ""mode"": ""direct""}",5,5,1.0,5,0.956,0.908,1031,31,329.05,"{""answer"": {""walk"": 5}}"
longtransfer-pickup-512-start-checks,long_transfer,"{""scenario"": ""pickup"", ""label"": ""walk"", ""filler_words"": 512, ""position"": ""start"", ""mode"": ""checks""}",5,5,1.0,10,0.9299999999999999,0.896,1137,81,313.18,"{""bring"": {""no"": 5}, ""walk"": {""yes"": 5}}"
longtransfer-pickup-512-end-direct,long_transfer,"{""scenario"": ""pickup"", ""label"": ""walk"", ""filler_words"": 512, ""position"": ""end"", ""mode"": ""direct""}",5,5,1.0,5,0.982,0.966,1031,31,346.65,"{""answer"": {""walk"": 5}}"
longtransfer-pickup-512-end-checks,long_transfer,"{""scenario"": ""pickup"", ""label"": ""walk"", ""filler_words"": 512, ""position"": ""end"", ""mode"": ""checks""}",5,5,1.0,10,0.96,0.943,1137,81,330.57,"{""bring"": {""no"": 5}, ""walk"": {""yes"": 5}}"
longtransfer-pickup-4096-start-direct,long_transfer,"{""scenario"": ""pickup"", ""label"": ""walk"", ""filler_words"": 4096, ""position"": ""start"", ""mode"": ""direct""}",5,5,1.0,5,0.948,0.894,5870,31,395.82,"{""answer"": {""walk"": 5}}"
longtransfer-pickup-4096-start-checks,long_transfer,"{""scenario"": ""pickup"", ""label"": ""walk"", ""filler_words"": 4096, ""position"": ""start"", ""mode"": ""checks""}",5,5,1.0,10,0.908,0.862,5976,81,502.64,"{""bring"": {""no"": 5}, ""walk"": {""yes"": 5}}"
longtransfer-pickup-4096-end-direct,long_transfer,"{""scenario"": ""pickup"", ""label"": ""walk"", ""filler_words"": 4096, ""position"": ""end"", ""mode"": ""direct""}",5,5,1.0,5,0.982,0.964,5870,31,435.2,"{""answer"": {""walk"": 5}}"
longtransfer-pickup-4096-end-checks,long_transfer,"{""scenario"": ""pickup"", ""label"": ""walk"", ""filler_words"": 4096, ""position"": ""end"", ""mode"": ""checks""}",5,5,1.0,10,0.96,0.9359999999999999,5976,81,401.93,"{""bring"": {""no"": 5}, ""walk"": {""yes"": 5}}"
longtransfer-supplies-512-start-direct,long_transfer,"{""scenario"": ""supplies"", ""label"": ""walk"", ""filler_words"": 512, ""position"": ""start"", ""mode"": ""direct""}",5,5,1.0,5,1.0,1.0,1030,31,317.7,"{""answer"": {""walk"": 5}}"
longtransfer-supplies-512-start-checks,long_transfer,"{""scenario"": ""supplies"", ""label"": ""walk"", ""filler_words"": 512, ""position"": ""start"", ""mode"": ""checks""}",5,5,1.0,10,0.946,0.913,1136,81,311.13,"{""bring"": {""no"": 5}, ""walk"": {""yes"": 5}}"
longtransfer-supplies-512-end-direct,long_transfer,"{""scenario"": ""supplies"", ""label"": ""walk"", ""filler_words"": 512, ""position"": ""end"", ""mode"": ""direct""}",5,5,1.0,5,1.0,1.0,1030,31,300.72,"{""answer"": {""walk"": 5}}"
longtransfer-supplies-512-end-checks,long_transfer,"{""scenario"": ""supplies"", ""label"": ""walk"", ""filler_words"": 512, ""position"": ""end"", ""mode"": ""checks""}",5,5,1.0,10,0.912,0.868,1136,81,271.8,"{""bring"": {""no"": 5}, ""walk"": {""yes"": 5}}"
longtransfer-supplies-4096-start-direct,long_transfer,"{""scenario"": ""supplies"", ""label"": ""walk"", ""filler_words"": 4096, ""position"": ""start"", ""mode"": ""direct""}",5,5,1.0,5,1.0,1.0,5869,31,420.15,"{""answer"": {""walk"": 5}}"
longtransfer-supplies-4096-start-checks,long_transfer,"{""scenario"": ""supplies"", ""label"": ""walk"", ""filler_words"": 4096, ""position"": ""start"", ""mode"": ""checks""}",5,5,1.0,10,0.971,0.955,5975,81,510.99,"{""bring"": {""no"": 5}, ""walk"": {""yes"": 5}}"
longtransfer-supplies-4096-end-direct,long_transfer,"{""scenario"": ""supplies"", ""label"": ""walk"", ""filler_words"": 4096, ""position"": ""end"", ""mode"": ""direct""}",5,5,1.0,5,1.0,1.0,5869,31,395.6,"{""answer"": {""walk"": 5}}"
longtransfer-supplies-4096-end-checks,long_transfer,"{""scenario"": ""supplies"", ""label"": ""walk"", ""filler_words"": 4096, ""position"": ""end"", ""mode"": ""checks""}",5,5,1.0,10,0.877,0.817,5975,81,426.57,"{""bring"": {""no"": 5}, ""walk"": {""yes"": 5}}"
count-straberry-plain,counting,"{""word"": ""straberry"", ""form"": ""plain"", ""expected_count"": 3}",10,10,1.0,10,0.487,0.429,430,95,312.19,"{""answer"": {""3"": 10}}"
count-straberry-spaced,counting,"{""word"": ""straberry"", ""form"": ""spaced"", ""expected_count"": 3}",10,10,1.0,10,0.454,0.394,436,95,305.325,"{""answer"": {""3"": 10}}"
count-straberry-algorithm,counting,"{""word"": ""straberry"", ""form"": ""algorithm"", ""expected_count"": 3}",10,9,0.9,10,0.462,0.405,444,95,345.82,"{""answer"": {""3"": 9, ""2"": 1}}"
count-strawberry-plain,counting,"{""word"": ""strawberry"", ""form"": ""plain"", ""expected_count"": 3}",10,0,0.0,10,0.42,0.455,431,95,306.41499999999996,"{""answer"": {""2"": 10}}"
count-strawberry-spaced,counting,"{""word"": ""strawberry"", ""form"": ""spaced"", ""expected_count"": 3}",10,10,1.0,10,0.44,0.376,437,95,314.08000000000004,"{""answer"": {""3"": 10}}"
count-strawberry-algorithm,counting,"{""word"": ""strawberry"", ""form"": ""algorithm"", ""expected_count"": 3}",10,0,0.0,10,0.398,0.46599999999999997,445,95,328.125,"{""answer"": {""2"": 10}}"
count-strawberries-plain,counting,"{""word"": ""strawberries"", ""form"": ""plain"", ""expected_count"": 3}",10,0,0.0,10,0.338,0.438,431,95,365.59000000000003,"{""answer"": {""2"": 10}}"
count-strawberries-spaced,counting,"{""word"": ""strawberries"", ""form"": ""spaced"", ""expected_count"": 3}",10,0,0.0,10,0.155,0.299,439,95,316.01,"{""answer"": {""4"": 10}}"
count-strawberries-algorithm,counting,"{""word"": ""strawberries"", ""form"": ""algorithm"", ""expected_count"": 3}",10,0,0.0,10,0.339,0.40299999999999997,445,95,338.83500000000004,"{""answer"": {""2"": 10}}"
count-raspberry-plain,counting,"{""word"": ""raspberry"", ""form"": ""plain"", ""expected_count"": 3}",10,0,0.0,10,0.185,0.678,431,95,301.76,"{""answer"": {""2"": 10}}"
count-raspberry-spaced,counting,"{""word"": ""raspberry"", ""form"": ""spaced"", ""expected_count"": 3}",10,10,1.0,10,0.519,0.461,436,95,302.65999999999997,"{""answer"": {""3"": 10}}"
count-raspberry-algorithm,counting,"{""word"": ""raspberry"", ""form"": ""algorithm"", ""expected_count"": 3}",10,0,0.0,10,0.232,0.627,445,95,329.28499999999997,"{""answer"": {""2"": 10}}"
count-blueberry-plain,counting,"{""word"": ""blueberry"", ""form"": ""plain"", ""expected_count"": 2}",10,0,0.0,10,0.047,0.853,431,95,327.755,"{""answer"": {""1"": 10}}"
count-blueberry-spaced,counting,"{""word"": ""blueberry"", ""form"": ""spaced"", ""expected_count"": 2}",10,0,0.0,10,0.232,0.73,436,95,313.21500000000003,"{""answer"": {""1"": 10}}"
count-blueberry-algorithm,counting,"{""word"": ""blueberry"", ""form"": ""algorithm"", ""expected_count"": 2}",10,0,0.0,10,0.038,0.826,445,95,306.245,"{""answer"": {""1"": 10}}"
count-cherry-plain,counting,"{""word"": ""cherry"", ""form"": ""plain"", ""expected_count"": 2}",10,10,1.0,10,0.836,0.813,429,95,319.01,"{""answer"": {""2"": 10}}"
count-cherry-spaced,counting,"{""word"": ""cherry"", ""form"": ""spaced"", ""expected_count"": 2}",10,10,1.0,10,0.702,0.665,433,95,324.89,"{""answer"": {""2"": 10}}"
count-cherry-algorithm,counting,"{""word"": ""cherry"", ""form"": ""algorithm"", ""expected_count"": 2}",10,10,1.0,10,0.808,0.781,443,95,342.6,"{""answer"": {""2"": 10}}"
count-banana-plain,counting,"{""word"": ""banana"", ""form"": ""plain"", ""expected_count"": 0}",10,1,0.1,10,0.337,0.622,428,95,301.885,"{""answer"": {""1"": 9, ""0"": 1}}"
count-banana-spaced,counting,"{""word"": ""banana"", ""form"": ""spaced"", ""expected_count"": 0}",10,10,1.0,10,0.967,0.962,433,95,299.42499999999995,"{""answer"": {""0"": 10}}"
count-banana-algorithm,counting,"{""word"": ""banana"", ""form"": ""algorithm"", ""expected_count"": 0}",10,0,0.0,10,0.325,0.616,442,95,332.47,"{""answer"": {""1"": 10}}"
count-river-plain,counting,"{""word"": ""river"", ""form"": ""plain"", ""expected_count"": 2}",10,10,1.0,10,0.733,0.703,428,95,307.015,"{""answer"": {""2"": 10}}"
count-river-spaced,counting,"{""word"": ""river"", ""form"": ""spaced"", ""expected_count"": 2}",10,10,1.0,10,0.811,0.785,432,95,341.03499999999997,"{""answer"": {""2"": 10}}"
count-river-algorithm,counting,"{""word"": ""river"", ""form"": ""algorithm"", ""expected_count"": 2}",10,10,1.0,10,0.706,0.67,442,95,351.96,"{""answer"": {""2"": 10}}"
count-error-plain,counting,"{""word"": ""error"", ""form"": ""plain"", ""expected_count"": 3}",10,0,0.0,10,0.021,0.534,428,95,288.755,"{""answer"": {""1"": 10}}"
count-error-spaced,counting,"{""word"": ""error"", ""form"": ""spaced"", ""expected_count"": 3}",10,0,0.0,10,0.192,0.669,432,95,289.025,"{""answer"": {""2"": 10}}"
count-error-algorithm,counting,"{""word"": ""error"", ""form"": ""algorithm"", ""expected_count"": 3}",10,0,0.0,10,0.035,0.449,442,95,369.82000000000005,"{""answer"": {""1"": 6, ""2"": 4}}"
count-rrr-plain,counting,"{""word"": ""rrr"", ""form"": ""plain"", ""expected_count"": 3}",10,10,1.0,10,1.0,1.0,429,95,332.185,"{""answer"": {""3"": 10}}"
count-rrr-spaced,counting,"{""word"": ""rrr"", ""form"": ""spaced"", ""expected_count"": 3}",10,10,1.0,10,1.0,0.99,430,95,343.64,"{""answer"": {""3"": 10}}"
count-rrr-algorithm,counting,"{""word"": ""rrr"", ""form"": ""algorithm"", ""expected_count"": 3}",10,10,1.0,10,1.0,1.0,443,95,394.935,"{""answer"": {""3"": 10}}"
count-r-plain,counting,"{""word"": ""r"", ""form"": ""plain"", ""expected_count"": 1}",10,10,1.0,10,0.997,0.99,428,95,321.005,"{""answer"": {""1"": 10}}"
count-r-spaced,counting,"{""word"": ""r"", ""form"": ""spaced"", ""expected_count"": 1}",10,10,1.0,10,0.994,0.99,428,95,320.685,"{""answer"": {""1"": 10}}"
count-r-algorithm,counting,"{""word"": ""r"", ""form"": ""algorithm"", ""expected_count"": 1}",10,10,1.0,10,0.989,0.981,442,95,321.22,"{""answer"": {""1"": 10}}"
count-rrrrrr-plain,counting,"{""word"": ""rrrrrr"", ""form"": ""plain"", ""expected_count"": 6}",10,7,0.7,10,0.587,0.588,430,95,324.38,"{""answer"": {""6"": 7, ""4"": 3}}"
count-rrrrrr-spaced,counting,"{""word"": ""rrrrrr"", ""form"": ""spaced"", ""expected_count"": 6}",10,10,1.0,10,0.965,0.953,433,95,332.62,"{""answer"": {""6"": 10}}"
count-rrrrrr-algorithm,counting,"{""word"": ""rrrrrr"", ""form"": ""algorithm"", ""expected_count"": 6}",10,8,0.8,10,0.623,0.61,444,95,310.9,"{""answer"": {""6"": 8, ""4"": 2}}"
count-abracadabra-plain,counting,"{""word"": ""abracadabra"", ""form"": ""plain"", ""expected_count"": 2}",10,10,1.0,10,0.679,0.641,430,95,312.91999999999996,"{""answer"": {""2"": 10}}"
count-abracadabra-spaced,counting,"{""word"": ""abracadabra"", ""form"": ""spaced"", ""expected_count"": 2}",10,0,0.0,10,0.302,0.428,438,95,307.045,"{""answer"": {""3"": 10}}"
count-abracadabra-algorithm,counting,"{""word"": ""abracadabra"", ""form"": ""algorithm"", ""expected_count"": 2}",10,10,1.0,10,0.618,0.568,444,95,303.03,"{""answer"": {""2"": 10}}"
count-qrzrpr-plain,counting,"{""word"": ""qrzrpr"", ""form"": ""plain"", ""expected_count"": 3}",10,4,0.4,10,0.40900000000000003,0.394,431,95,311.11,"{""answer"": {""3"": 4, ""4"": 6}}"
count-qrzrpr-spaced,counting,"{""word"": ""qrzrpr"", ""form"": ""spaced"", ""expected_count"": 3}",10,0,0.0,10,0.043000000000000003,0.43,433,95,305.30499999999995,"{""answer"": {""4"": 4, ""5"": 6}}"
count-qrzrpr-algorithm,counting,"{""word"": ""qrzrpr"", ""form"": ""algorithm"", ""expected_count"": 3}",10,1,0.1,10,0.355,0.47,445,95,306.475,"{""answer"": {""4"": 9, ""3"": 1}}"
count-rrabr-plain,counting,"{""word"": ""rrabr"", ""form"": ""plain"", ""expected_count"": 3}",10,10,1.0,10,0.621,0.577,429,95,339.52,"{""answer"": {""3"": 10}}"
count-rrabr-spaced,counting,"{""word"": ""rrabr"", ""form"": ""spaced"", ""expected_count"": 3}",10,0,0.0,10,0.12,0.63,432,95,306.725,"{""answer"": {""4"": 10}}"
count-rrabr-algorithm,counting,"{""word"": ""rrabr"", ""form"": ""algorithm"", ""expected_count"": 3}",10,10,1.0,10,0.66,0.62,443,95,305.79999999999995,"{""answer"": {""3"": 10}}"
count-RrR-plain,counting,"{""word"": ""RrR"", ""form"": ""plain"", ""expected_count"": 3}",10,10,1.0,10,0.987,0.979,430,95,300.975,"{""answer"": {""3"": 10}}"
count-RrR-spaced,counting,"{""word"": ""RrR"", ""form"": ""spaced"", ""expected_count"": 3}",10,10,1.0,10,0.919,0.91,430,95,305.7,"{""answer"": {""3"": 10}}"
count-RrR-algorithm,counting,"{""word"": ""RrR"", ""form"": ""algorithm"", ""expected_count"": 3}",10,10,1.0,10,0.999,0.99,444,95,325.88,"{""answer"": {""3"": 10}}"
