run,question,decision,valid,choice,input_tokens,output_tokens,latency_ms,observation_age_s
destination-direct-realtime,steering,98,True,straight,916,55,350.84,0.3500000000000014
destination-direct-realtime,pedals,98,True,accelerate,903,45,341.84,0.3500000000000014
destination-direct-realtime,steering,99,True,straight,924,55,362.79,0.3999999999999986
destination-direct-realtime,pedals,99,True,accelerate,911,45,400.31,0.3999999999999986
destination-direct-realtime,steering,100,True,straight,924,55,365.52,0.3499999999999943
destination-direct-realtime,pedals,100,True,accelerate,911,45,369.36,0.3499999999999943
destination-direct-realtime,steering,101,True,straight,912,55,284.47,0.5
destination-direct-realtime,pedals,101,True,accelerate,899,45,492.35,0.5
destination-direct-realtime,steering,102,True,straight,892,55,803.5,0.8000000000000043
destination-direct-realtime,pedals,102,True,accelerate,879,45,764.28,0.8000000000000043
destination-direct-realtime,steering,103,True,straight,910,55,314.77,0.3499999999999943
destination-direct-realtime,pedals,103,True,accelerate,897,45,307.91,0.3499999999999943
destination-direct-realtime,steering,104,True,straight,910,55,516.31,0.5
destination-direct-realtime,pedals,104,True,accelerate,897,45,286.9,0.5
destination-direct-realtime,steering,105,True,straight,841,55,354.76,0.3500000000000014
destination-direct-realtime,pedals,105,True,accelerate,828,45,282.06,0.3500000000000014
destination-direct-realtime,steering,106,True,straight,841,55,324.07,0.29999999999999716
destination-direct-realtime,pedals,106,True,accelerate,828,45,300.67,0.29999999999999716
destination-direct-realtime,steering,107,True,straight,839,55,333.95,0.30000000000001137
destination-direct-realtime,pedals,107,True,accelerate,826,45,324.94,0.30000000000001137
destination-direct-realtime,steering,108,True,straight,842,55,298.93,0.5999999999999943
destination-direct-realtime,pedals,108,True,accelerate,829,45,626.01,0.5999999999999943
destination-maneuver-paused,direction,0,True,east,870,52,385.18,0
destination-maneuver-paused,speed,0,True,cruise,823,42,362.52,0
destination-maneuver-paused,direction,1,True,east,935,52,275.33,0
destination-maneuver-paused,speed,1,True,slow,888,40,333,0
destination-maneuver-paused,direction,2,True,east,950,52,337.05,0
destination-maneuver-paused,speed,2,True,slow,903,40,311.4,0
destination-maneuver-paused,direction,3,True,east,936,52,334.5,0
destination-maneuver-paused,speed,3,True,slow,889,40,395.75,0
destination-maneuver-paused,direction,4,True,east,1035,52,377.63,0
destination-maneuver-paused,speed,4,True,slow,988,40,334.27,0
destination-maneuver-paused,direction,5,True,east,1019,52,385.42,0
destination-maneuver-paused,speed,5,True,slow,972,40,421.59,0
destination-maneuver-paused,direction,6,True,east,1020,52,325.87,0
destination-maneuver-paused,speed,6,True,slow,973,40,278.67,0
destination-maneuver-paused,direction,7,True,east,1021,52,308.88,0
destination-maneuver-paused,speed,7,True,slow,974,40,363.15,0
destination-maneuver-paused,direction,8,True,east,1034,52,335.18,0
destination-maneuver-paused,speed,8,True,slow,987,40,318.37,0
destination-maneuver-paused,direction,9,True,east,1018,52,279.6,0
destination-maneuver-paused,speed,9,True,slow,971,40,363.86,0
destination-maneuver-paused,direction,10,True,east,1017,52,292.05,0
destination-maneuver-paused,speed,10,True,slow,970,40,334.72,0
destination-maneuver-paused,direction,11,True,east,1033,52,338.24,0
destination-maneuver-paused,speed,11,True,slow,986,40,320.21,0
destination-maneuver-paused,direction,12,True,east,1020,52,392.64,0
destination-maneuver-paused,speed,12,True,slow,973,40,300.15,0
destination-maneuver-paused,direction,13,True,east,1034,52,319.24,0
destination-maneuver-paused,speed,13,True,slow,987,40,352.73,0
destination-maneuver-paused,direction,14,True,east,1020,52,335.67,0
destination-maneuver-paused,speed,14,True,slow,973,40,377.02,0
destination-maneuver-paused,direction,15,True,east,1020,52,294.53,0
destination-maneuver-paused,speed,15,True,slow,973,40,345.09,0
destination-maneuver-paused,direction,16,True,east,1038,52,339.78,0
destination-maneuver-paused,speed,16,True,slow,991,40,339.51,0
destination-maneuver-paused,direction,17,True,stop,1032,52,274.74,0
destination-maneuver-paused,speed,17,True,stop,985,40,351.09,0
destination-maneuver-paused,direction,18,True,stop,1027,52,287.2,0
destination-maneuver-paused,speed,18,True,stop,980,40,306.91,0
destination-maneuver-paused,direction,19,True,stop,1009,52,334.16,0
destination-maneuver-paused,speed,19,True,stop,962,40,301.68,0
destination-maneuver-paused,direction,20,True,stop,928,52,333.32,0
destination-maneuver-paused,speed,20,True,stop,881,40,406.45,0
destination-maneuver-paused,direction,21,True,stop,943,52,327.82,0
destination-maneuver-paused,speed,21,True,stop,896,40,498.86,0
destination-maneuver-paused,direction,22,True,stop,941,52,410.75,0
destination-maneuver-paused,speed,22,True,stop,894,40,418.28,0
destination-maneuver-paused,direction,23,True,stop,932,52,351.27,0
destination-maneuver-paused,speed,23,True,stop,885,40,364.91,0
destination-maneuver-paused,direction,24,True,stop,930,52,553.15,0
destination-maneuver-paused,speed,24,True,stop,883,40,574.91,0
destination-maneuver-paused,direction,25,True,stop,926,52,499.3,0
destination-maneuver-paused,speed,25,True,stop,879,40,512.14,0
destination-maneuver-paused,direction,26,True,stop,946,52,299.17,0
destination-maneuver-paused,speed,26,True,stop,899,40,368.53,0
destination-maneuver-paused,direction,27,True,stop,931,52,372.8,0
destination-maneuver-paused,speed,27,True,stop,884,40,340.38,0
destination-maneuver-paused,direction,28,True,stop,930,52,278.24,0
destination-maneuver-paused,speed,28,True,stop,883,40,320.05,0
destination-maneuver-paused,direction,29,True,stop,945,52,367.22,0
destination-maneuver-paused,speed,29,True,stop,898,40,313.76,0
destination-maneuver-paused,direction,30,True,stop,930,52,391.25,0
destination-maneuver-paused,speed,30,True,stop,883,40,323.99,0
destination-maneuver-paused,direction,31,True,stop,931,52,374.09,0
destination-maneuver-paused,speed,31,True,stop,884,40,381.27,0
destination-maneuver-paused,direction,32,True,stop,944,52,374.91,0
destination-maneuver-paused,speed,32,True,stop,897,40,300.22,0
destination-maneuver-paused,direction,33,True,stop,931,52,354.09,0
destination-maneuver-paused,speed,33,True,stop,884,40,294.16,0
destination-maneuver-paused,direction,34,True,stop,946,52,301.83,0
destination-maneuver-paused,speed,34,True,stop,899,40,324.34,0
destination-maneuver-paused,direction,35,True,stop,928,52,336.32,0
destination-maneuver-paused,speed,35,True,stop,881,40,339.17,0
destination-maneuver-paused,direction,36,True,stop,931,52,331.38,0
destination-maneuver-paused,speed,36,True,stop,884,40,288.08,0
destination-maneuver-paused,direction,37,True,stop,945,52,442.32,0
destination-maneuver-paused,speed,37,True,stop,898,40,408.36,0
destination-maneuver-paused,direction,38,True,stop,931,52,358.04,0
destination-maneuver-paused,speed,38,True,stop,884,40,306.41,0
destination-maneuver-paused,direction,39,True,stop,944,52,317.16,0
destination-maneuver-paused,speed,39,True,stop,897,40,294.64,0
destination-maneuver-paused,direction,40,True,east,929,52,335.4,0
destination-maneuver-paused,speed,40,True,slow,882,40,329.84,0
destination-maneuver-paused,direction,41,True,east,923,52,387.15,0
destination-maneuver-paused,speed,41,True,slow,876,40,358.91,0
destination-maneuver-paused,direction,42,True,east,954,52,317.75,0
destination-maneuver-paused,speed,42,True,slow,907,40,324.69,0
destination-maneuver-paused,direction,43,True,north,939,52,378.24,0
destination-maneuver-paused,speed,43,True,slow,892,40,340.47,0
destination-maneuver-paused,direction,44,True,north,953,52,377.24,0
destination-maneuver-paused,speed,44,True,slow,906,40,319.11,0
destination-maneuver-paused,direction,45,True,east,937,52,303.34,0
destination-maneuver-paused,speed,45,True,slow,890,40,285.72,0
destination-maneuver-paused,direction,46,True,east,940,52,262.46,0
destination-maneuver-paused,speed,46,True,slow,893,40,285.17,0
destination-maneuver-paused,direction,47,True,east,955,52,291.1,0
destination-maneuver-paused,speed,47,True,slow,908,40,310.49,0
destination-maneuver-paused,direction,48,True,north,936,52,365.66,0
destination-maneuver-paused,speed,48,True,slow,889,40,355.8,0
destination-maneuver-paused,direction,49,True,east,955,52,308.04,0
destination-maneuver-paused,speed,49,True,slow,908,40,362.92,0
destination-maneuver-paused,direction,50,True,north,965,52,329.55,0
destination-maneuver-paused,speed,50,True,slow,918,40,276.13,0
destination-maneuver-paused,direction,51,True,stop,968,52,316.61,0
destination-maneuver-paused,speed,51,True,stop,921,40,331.79,0
destination-maneuver-paused,direction,52,True,stop,982,52,291.43,0
destination-maneuver-paused,speed,52,True,stop,935,40,298.58,0
destination-maneuver-paused,direction,53,True,stop,971,52,307.26,0
destination-maneuver-paused,speed,53,True,stop,924,40,386.18,0
destination-maneuver-paused,direction,54,True,stop,974,52,284.64,0
destination-maneuver-paused,speed,54,True,stop,927,40,348.87,0
destination-maneuver-realtime,direction,0,True,east,870,52,344,0.4
destination-maneuver-realtime,speed,0,True,cruise,823,42,378.61,0.4
destination-maneuver-realtime,direction,1,True,east,937,52,346.01,0.35
destination-maneuver-realtime,speed,1,True,slow,890,40,344.98,0.35
destination-maneuver-realtime,direction,2,True,east,937,52,378.86,0.3999999999999999
destination-maneuver-realtime,speed,2,True,slow,890,40,420.74,0.3999999999999999
destination-maneuver-realtime,direction,3,True,east,936,52,333.9,0.34999999999999987
destination-maneuver-realtime,speed,3,True,slow,889,40,277.98,0.34999999999999987
destination-maneuver-realtime,direction,4,True,east,954,52,335.3,0.34999999999999964
destination-maneuver-realtime,speed,4,True,slow,907,40,334.14,0.34999999999999964
destination-maneuver-realtime,direction,5,True,east,1017,52,308.73,0.3500000000000001
destination-maneuver-realtime,speed,5,True,slow,970,40,349.47,0.3500000000000001
destination-maneuver-realtime,direction,6,True,east,1018,52,579.78,0.6000000000000001
destination-maneuver-realtime,speed,6,True,slow,971,40,578.35,0.6000000000000001
destination-maneuver-realtime,direction,7,True,east,1021,52,650.97,0.6500000000000004
destination-maneuver-realtime,speed,7,True,slow,974,40,661.2,0.6500000000000004
destination-maneuver-realtime,direction,8,True,east,1036,52,480.46,0.5
destination-maneuver-realtime,speed,8,True,slow,989,40,320.81,0.5
destination-maneuver-realtime,direction,9,True,east,1019,52,363.98,0.40000000000000036
destination-maneuver-realtime,speed,9,True,slow,972,40,401.47,0.40000000000000036
destination-maneuver-realtime,direction,10,True,east,1034,52,295.18,0.2999999999999998
destination-maneuver-realtime,speed,10,True,slow,987,40,317.83,0.2999999999999998
destination-maneuver-realtime,direction,11,True,east,1022,52,403.55,0.40000000000000036
destination-maneuver-realtime,speed,11,True,slow,975,40,376.34,0.40000000000000036
destination-maneuver-realtime,direction,12,True,east,1022,52,307.79,0.3000000000000007
destination-maneuver-realtime,speed,12,True,slow,975,40,303.97,0.3000000000000007
destination-maneuver-realtime,direction,13,True,north,1029,52,313.26,0.2999999999999998
destination-maneuver-realtime,speed,13,True,slow,982,40,279.28,0.2999999999999998
destination-maneuver-realtime,direction,14,True,east,1034,52,372.64,0.3999999999999986
destination-maneuver-realtime,speed,14,True,slow,987,40,325.06,0.3999999999999986
destination-maneuver-realtime,direction,15,True,east,1022,52,357.05,0.34999999999999964
destination-maneuver-realtime,speed,15,True,slow,975,40,289.22,0.34999999999999964
destination-maneuver-realtime,direction,16,True,east,1020,52,374.24,0.40000000000000036
destination-maneuver-realtime,speed,16,True,slow,973,40,372.46,0.40000000000000036
destination-maneuver-realtime,direction,17,True,stop,1026,52,338.57,0.40000000000000036
destination-maneuver-realtime,speed,17,True,stop,979,40,396.41,0.40000000000000036
destination-maneuver-realtime,direction,18,True,stop,1020,52,277.92,0.34999999999999964
destination-maneuver-realtime,speed,18,True,stop,973,40,337.29,0.34999999999999964
destination-maneuver-realtime,direction,19,True,stop,1041,52,331.26,0.34999999999999964
destination-maneuver-realtime,speed,19,True,stop,994,40,327.19,0.34999999999999964
destination-maneuver-realtime,direction,20,True,stop,926,52,349.51,0.34999999999999964
destination-maneuver-realtime,speed,20,True,stop,879,40,295.17,0.34999999999999964
destination-maneuver-realtime,direction,21,True,stop,929,52,299.98,0.34999999999999964
destination-maneuver-realtime,speed,21,True,stop,882,40,330.53,0.34999999999999964
destination-maneuver-realtime,direction,22,True,stop,928,52,306.89,0.3500000000000014
destination-maneuver-realtime,speed,22,True,stop,881,40,371.75,0.3500000000000014
destination-maneuver-realtime,direction,23,True,stop,944,52,293.74,0.29999999999999893
destination-maneuver-realtime,speed,23,True,stop,897,40,331.61,0.29999999999999893
destination-maneuver-realtime,direction,24,True,stop,943,52,289.43,0.29999999999999893
destination-maneuver-realtime,speed,24,True,stop,896,40,286.03,0.29999999999999893
destination-maneuver-realtime,direction,25,True,stop,930,52,289.59,0.3000000000000007
destination-maneuver-realtime,speed,25,True,stop,883,40,295.13,0.3000000000000007
destination-maneuver-realtime,direction,26,True,stop,932,52,371.26,0.34999999999999964
destination-maneuver-realtime,speed,26,True,stop,885,40,336.97,0.34999999999999964
destination-maneuver-realtime,direction,27,True,stop,930,52,343.87,0.3500000000000014
destination-maneuver-realtime,speed,27,True,stop,883,40,342.96,0.3500000000000014
destination-maneuver-realtime,direction,28,True,stop,931,52,432.73,0.4499999999999993
destination-maneuver-realtime,speed,28,True,stop,884,40,408.2,0.4499999999999993
destination-maneuver-realtime,direction,29,True,stop,927,52,407.6,0.40000000000000213
destination-maneuver-realtime,speed,29,True,stop,880,40,297.63,0.40000000000000213
destination-maneuver-realtime,direction,30,True,stop,928,52,315.82,0.3000000000000007
destination-maneuver-realtime,speed,30,True,stop,881,40,313.98,0.3000000000000007
destination-maneuver-realtime,direction,31,True,stop,939,52,340.13,0.34999999999999787
destination-maneuver-realtime,speed,31,True,stop,892,40,337.49,0.34999999999999787
destination-maneuver-realtime,direction,32,True,stop,926,52,294.61,0.3500000000000014
destination-maneuver-realtime,speed,32,True,stop,879,40,335.58,0.3500000000000014
destination-maneuver-realtime,direction,33,True,stop,927,52,304.22,0.3000000000000007
destination-maneuver-realtime,speed,33,True,stop,880,40,276.11,0.3000000000000007
destination-maneuver-realtime,direction,34,True,stop,940,52,302.03,0.29999999999999716
destination-maneuver-realtime,speed,34,True,stop,893,40,281.14,0.29999999999999716
destination-maneuver-realtime,direction,35,True,stop,926,52,373.84,0.3500000000000014
destination-maneuver-realtime,speed,35,True,stop,879,40,303.24,0.3500000000000014
destination-maneuver-realtime,direction,36,True,stop,941,52,312.77,0.34999999999999787
destination-maneuver-realtime,speed,36,True,stop,894,40,335.14,0.34999999999999787
destination-maneuver-realtime,direction,37,True,stop,927,52,300.05,0.3500000000000014
destination-maneuver-realtime,speed,37,True,stop,880,40,330.77,0.3500000000000014
destination-maneuver-realtime,direction,38,True,stop,926,52,335.31,0.3500000000000014
destination-maneuver-realtime,speed,38,True,stop,879,40,347.24,0.3500000000000014
destination-maneuver-realtime,direction,39,True,stop,939,52,277.46,0.29999999999999716
destination-maneuver-realtime,speed,39,True,stop,892,40,299.86,0.29999999999999716
destination-maneuver-realtime,direction,40,True,east,927,52,281.05,0.3000000000000007
destination-maneuver-realtime,speed,40,True,slow,880,40,299.16,0.3000000000000007
destination-maneuver-realtime,direction,41,True,east,938,52,328.15,0.34999999999999787
destination-maneuver-realtime,speed,41,True,slow,891,40,362.11,0.34999999999999787
destination-maneuver-realtime,direction,42,True,east,940,52,338.35,0.3500000000000014
destination-maneuver-realtime,speed,42,True,slow,893,40,330.58,0.3500000000000014
destination-maneuver-realtime,direction,43,True,east,941,52,421.46,0.4499999999999993
destination-maneuver-realtime,speed,43,True,slow,894,40,409.38,0.4499999999999993
destination-maneuver-realtime,direction,44,True,east,948,52,424.08,0.5
destination-maneuver-realtime,speed,44,True,slow,901,40,473.2,0.5
destination-maneuver-realtime,direction,45,True,east,938,52,301.27,0.3000000000000007
destination-maneuver-realtime,speed,45,True,slow,891,40,276.13,0.3000000000000007
destination-maneuver-realtime,direction,46,True,north,953,52,348.41,0.34999999999999787
destination-maneuver-realtime,speed,46,True,slow,906,40,329.99,0.34999999999999787
destination-maneuver-realtime,direction,47,True,east,941,52,295.87,0.40000000000000213
destination-maneuver-realtime,speed,47,True,slow,894,40,381.3,0.40000000000000213
destination-maneuver-realtime,direction,48,True,east,939,52,372.27,0.3999999999999986
destination-maneuver-realtime,speed,48,True,slow,892,40,384.01,0.3999999999999986
destination-maneuver-realtime,direction,49,True,north,984,52,275.74,0.34999999999999787
destination-maneuver-realtime,speed,49,True,slow,937,40,348.16,0.34999999999999787
destination-maneuver-realtime,direction,50,True,east,971,52,425.08,0.40000000000000213
destination-maneuver-realtime,speed,50,True,slow,924,40,424.8,0.40000000000000213
destination-maneuver-realtime,direction,51,True,stop,1003,52,441.59,0.4499999999999993
destination-maneuver-realtime,speed,51,True,stop,956,40,371.1,0.4499999999999993
destination-maneuver-realtime,direction,52,True,east,971,52,342.86,0.3500000000000014
destination-maneuver-realtime,speed,52,True,slow,924,40,299.11,0.3500000000000014
destination-maneuver-realtime,direction,53,True,east,970,52,293.41,0.3999999999999986
destination-maneuver-realtime,speed,53,True,cruise,923,42,393.55,0.3999999999999986
destination-maneuver-realtime,direction,54,True,east,972,52,356.15,0.3999999999999986
destination-maneuver-realtime,speed,54,True,cruise,925,42,391.87,0.3999999999999986
destination-maneuver-realtime,direction,55,True,east,986,52,337.28,0.3499999999999943
destination-maneuver-realtime,speed,55,True,cruise,939,42,352.77,0.3499999999999943
destination-maneuver-realtime,direction,56,True,east,975,52,385.43,0.4000000000000057
destination-maneuver-realtime,speed,56,True,cruise,928,42,401.05,0.4000000000000057
destination-maneuver-realtime,direction,57,True,east,990,52,398.33,0.3999999999999986
destination-maneuver-realtime,speed,57,True,cruise,943,42,382.6,0.3999999999999986
destination-maneuver-realtime,direction,58,True,east,990,52,425.57,0.5
destination-maneuver-realtime,speed,58,True,cruise,943,42,528.35,0.5
destination-maneuver-realtime,direction,59,True,east,994,52,393.5,0.44999999999999574
destination-maneuver-realtime,speed,59,True,cruise,947,42,449.58,0.44999999999999574
destination-maneuver-realtime,direction,60,True,stop,1004,52,448.3,0.44999999999999574
destination-maneuver-realtime,speed,60,True,stop,957,40,448.12,0.44999999999999574
destination-maneuver-realtime,direction,61,True,stop,974,52,273.54,0.30000000000000426
destination-maneuver-realtime,speed,61,True,stop,927,40,321.55,0.30000000000000426
destination-maneuver-realtime,direction,62,True,stop,974,52,294.94,0.3500000000000014
destination-maneuver-realtime,speed,62,True,stop,927,40,329.01,0.3500000000000014
destination-maneuver-realtime,direction,63,True,stop,992,52,307.88,0.29999999999999716
destination-maneuver-realtime,speed,63,True,stop,945,40,297.32,0.29999999999999716
destination-maneuver-realtime,direction,64,True,stop,996,52,326.03,0.29999999999999716
destination-maneuver-realtime,speed,64,True,stop,949,40,322,0.29999999999999716
destination-maneuver-realtime,direction,65,True,stop,1012,52,315.7,0.29999999999999716
destination-maneuver-realtime,speed,65,True,stop,965,40,326.75,0.29999999999999716
destination-maneuver-realtime,direction,66,True,stop,1013,52,404.16,0.3999999999999986
destination-maneuver-realtime,speed,66,True,stop,966,40,363.67,0.3999999999999986
destination-maneuver-realtime,direction,67,True,stop,998,52,1157.17,1.1500000000000057
destination-maneuver-realtime,speed,67,True,stop,951,40,452.64,1.1500000000000057
destination-maneuver-realtime,direction,68,True,stop,948,52,282.47,0.3499999999999943
destination-maneuver-realtime,speed,68,True,stop,901,40,337.96,0.3499999999999943
destination-maneuver-realtime,direction,69,True,stop,931,52,414.26,0.4000000000000057
destination-maneuver-realtime,speed,69,True,stop,884,40,389.92,0.4000000000000057
destination-maneuver-realtime,direction,70,True,stop,928,52,272.51,0.30000000000000426
destination-maneuver-realtime,speed,70,True,stop,881,40,327.16,0.30000000000000426
destination-maneuver-realtime,direction,71,True,stop,930,52,316.63,0.29999999999999716
destination-maneuver-realtime,speed,71,True,stop,883,40,316.3,0.29999999999999716
destination-maneuver-realtime,direction,72,True,stop,943,52,282.4,0.3500000000000014
destination-maneuver-realtime,speed,72,True,stop,896,40,351.21,0.3500000000000014
destination-maneuver-realtime,direction,73,True,stop,945,52,314.06,0.3999999999999986
destination-maneuver-realtime,speed,73,True,stop,898,40,402.72,0.3999999999999986
destination-maneuver-realtime,direction,74,True,stop,926,52,292.77,0.30000000000000426
destination-maneuver-realtime,speed,74,True,stop,879,40,306.23,0.30000000000000426
destination-maneuver-realtime,direction,75,True,stop,930,52,285.3,0.30000000000000426
destination-maneuver-realtime,speed,75,True,stop,883,40,300.12,0.30000000000000426
destination-maneuver-realtime,direction,76,True,stop,931,52,278.08,0.3500000000000014
destination-maneuver-realtime,speed,76,True,stop,884,40,334.14,0.3500000000000014
destination-maneuver-realtime,direction,77,True,stop,944,52,304.04,0.29999999999999716
destination-maneuver-realtime,speed,77,True,stop,897,40,282.71,0.29999999999999716
destination-maneuver-realtime,direction,78,True,stop,943,52,317.89,0.29999999999999716
destination-maneuver-realtime,speed,78,True,stop,896,40,284.01,0.29999999999999716
destination-maneuver-realtime,direction,79,True,stop,929,52,331.52,0.30000000000000426
destination-maneuver-realtime,speed,79,True,stop,882,40,330.28,0.30000000000000426
destination-maneuver-realtime,direction,80,True,stop,930,52,293.25,0.30000000000000426
destination-maneuver-realtime,speed,80,True,stop,883,40,306.92,0.30000000000000426
destination-maneuver-realtime,direction,81,True,stop,930,52,349.33,0.3500000000000014
destination-maneuver-realtime,speed,81,True,stop,883,40,353.32,0.3500000000000014
destination-maneuver-realtime,direction,82,True,stop,943,52,307.77,0.29999999999999716
destination-maneuver-realtime,speed,82,True,stop,896,40,303.78,0.29999999999999716
destination-maneuver-realtime,direction,83,True,east,945,52,303.14,0.3499999999999943
destination-maneuver-realtime,speed,83,True,cruise,898,42,352.37,0.3499999999999943
destination-maneuver-realtime,direction,84,True,east,905,52,353.31,0.3500000000000014
destination-maneuver-realtime,speed,84,True,cruise,858,42,334.62,0.3500000000000014
destination-maneuver-realtime,direction,85,True,east,910,52,417.4,0.3999999999999986
destination-maneuver-realtime,speed,85,True,cruise,863,42,309.27,0.3999999999999986
destination-maneuver-realtime,direction,86,True,east,908,52,317.73,0.3500000000000014
destination-maneuver-realtime,speed,86,True,cruise,861,42,333.27,0.3500000000000014
destination-maneuver-realtime,direction,87,True,east,921,52,328.99,0.29999999999999716
destination-maneuver-realtime,speed,87,True,cruise,874,42,294.62,0.29999999999999716
destination-maneuver-realtime,direction,88,True,east,937,52,375.33,0.3999999999999986
destination-maneuver-realtime,speed,88,True,cruise,890,42,377.75,0.3999999999999986
destination-maneuver-realtime,direction,89,True,east,924,52,307.7,0.30000000000000426
destination-maneuver-realtime,speed,89,True,cruise,877,42,310.14,0.30000000000000426
destination-maneuver-realtime,direction,90,True,east,927,52,278.72,0.25
destination-maneuver-realtime,speed,90,True,cruise,880,42,280.61,0.25
destination-maneuver-realtime,direction,91,True,east,924,52,312.62,0.29999999999999716
destination-maneuver-realtime,speed,91,True,cruise,877,42,293.6,0.29999999999999716
destination-maneuver-realtime,direction,92,True,east,939,52,412.64,0.3999999999999986
destination-maneuver-realtime,speed,92,True,cruise,892,42,364.04,0.3999999999999986
destination-maneuver-realtime,direction,93,True,east,939,52,432.49,0.44999999999999574
destination-maneuver-realtime,speed,93,True,cruise,892,42,372.78,0.44999999999999574
destination-maneuver-realtime,direction,94,True,east,921,52,351.26,0.3500000000000014
destination-maneuver-realtime,speed,94,True,cruise,874,42,332.66,0.3500000000000014
destination-maneuver-realtime,direction,95,True,east,926,52,353.44,0.3500000000000014
destination-maneuver-realtime,speed,95,True,cruise,879,42,296.83,0.3500000000000014
destination-maneuver-realtime,direction,96,True,east,928,52,531.14,0.5
destination-maneuver-realtime,speed,96,True,cruise,881,42,308.28,0.5
destination-maneuver-realtime,direction,97,True,east,870,52,300.7,0.3999999999999986
destination-maneuver-realtime,speed,97,True,slow,823,40,392.43,0.3999999999999986
destination-maneuver-realtime,direction,98,True,east,854,52,343.51,0.3499999999999943
destination-maneuver-realtime,speed,98,True,slow,807,40,316.4,0.3499999999999943
destination-maneuver-realtime,direction,99,True,east,857,52,372.99,0.5
destination-maneuver-realtime,speed,99,True,slow,810,40,487.31,0.5
destination-maneuver-realtime,direction,100,True,east,859,52,309.4,0.30000000000000426
destination-maneuver-realtime,speed,100,True,slow,812,40,312.07,0.30000000000000426
destination-maneuver-realtime,direction,101,True,east,859,52,347.89,0.3500000000000014
destination-maneuver-realtime,speed,101,True,slow,812,40,342.97,0.3500000000000014
destination-maneuver-realtime,direction,102,True,east,873,52,333.33,0.3500000000000014
destination-maneuver-realtime,speed,102,True,slow,826,40,328.69,0.3500000000000014
destination-maneuver-realtime,direction,103,True,east,874,52,309.04,0.29999999999999716
destination-maneuver-realtime,speed,103,True,slow,827,40,275.16,0.29999999999999716
destination-maneuver-realtime,direction,104,True,west,855,52,299.65,0.3500000000000014
destination-maneuver-realtime,speed,104,True,slow,808,40,336.78,0.3500000000000014
explore-direct-paused,steering,0,True,straight,844,55,297.99,0
explore-direct-paused,pedals,0,True,accelerate,831,45,425.34,0
explore-direct-paused,steering,1,True,straight,913,55,323.37,0
explore-direct-paused,pedals,1,True,accelerate,900,45,330.44,0
explore-direct-paused,steering,2,True,straight,913,55,374.38,0
explore-direct-paused,pedals,2,True,accelerate,900,45,295.38,0
explore-direct-paused,steering,3,True,straight,895,55,302.83,0
explore-direct-paused,pedals,3,True,accelerate,882,45,418.61,0
explore-direct-paused,steering,4,True,straight,990,55,292.62,0
explore-direct-paused,pedals,4,True,accelerate,977,45,301.45,0
explore-direct-paused,steering,5,True,straight,976,55,441.12,0
explore-direct-paused,pedals,5,True,accelerate,963,45,317.71,0
explore-direct-paused,steering,6,True,straight,977,55,339.1,0
explore-direct-paused,pedals,6,True,accelerate,964,45,439.66,0
explore-direct-paused,steering,7,True,straight,980,55,359.28,0
explore-direct-paused,pedals,7,True,accelerate,967,45,325.44,0
explore-direct-paused,steering,8,True,straight,991,55,343.36,0
explore-direct-paused,pedals,8,True,accelerate,978,45,313.51,0
explore-direct-paused,steering,9,True,straight,976,55,304.77,0
explore-direct-paused,pedals,9,True,accelerate,963,45,289.93,0
explore-direct-paused,steering,10,True,straight,978,55,285.68,0
explore-direct-paused,pedals,10,True,accelerate,965,45,283.17,0
explore-direct-paused,steering,11,True,straight,992,55,550.3,0
explore-direct-paused,pedals,11,True,accelerate,979,45,299.23,0
explore-direct-paused,steering,12,True,straight,979,55,325.1,0
explore-direct-paused,pedals,12,True,accelerate,966,45,306.27,0
explore-direct-paused,steering,13,True,straight,991,55,320.17,0
explore-direct-paused,pedals,13,True,brake,978,44,370.51,0
explore-direct-paused,steering,14,True,straight,978,55,330.81,0
explore-direct-paused,pedals,14,True,accelerate,965,45,304.18,0
explore-direct-paused,steering,15,True,straight,962,55,313.98,0
explore-direct-paused,pedals,15,True,accelerate,949,45,311.99,0
explore-direct-paused,steering,16,True,straight,981,55,267.15,0
explore-direct-paused,pedals,16,True,accelerate,968,45,292.62,0
explore-direct-paused,steering,17,True,straight,994,55,291.87,0
explore-direct-paused,pedals,17,True,accelerate,981,45,297.58,0
explore-direct-paused,steering,18,True,straight,981,55,351.26,0
explore-direct-paused,pedals,18,True,accelerate,968,45,337.71,0
explore-direct-paused,steering,19,True,straight,899,55,297.92,0
explore-direct-paused,pedals,19,True,accelerate,886,45,301.97,0
explore-direct-paused,steering,20,True,straight,898,55,441.88,0
explore-direct-paused,pedals,20,True,brake,885,44,367.41,0
explore-direct-paused,steering,21,True,straight,997,55,290.69,0
explore-direct-paused,pedals,21,True,accelerate,984,45,305.93,0
explore-direct-paused,steering,22,True,straight,998,55,299.22,0
explore-direct-paused,pedals,22,True,accelerate,985,45,283.86,0
explore-direct-paused,steering,23,True,straight,985,55,291.09,0
explore-direct-paused,pedals,23,True,accelerate,972,45,274.53,0
explore-direct-paused,steering,24,True,straight,984,55,329.85,0
explore-direct-paused,pedals,24,True,accelerate,971,45,322.61,0
explore-direct-paused,steering,25,True,straight,914,55,314.51,0
explore-direct-paused,pedals,25,True,accelerate,901,45,286.5,0
explore-direct-paused,steering,26,True,straight,931,55,355.27,0
explore-direct-paused,pedals,26,True,accelerate,918,45,346.31,0
