id,variant,stage,valid,latency_ms,input_tokens,output_tokens,choice,http_status,error
absolute-8104:54,absolute,proposal,True,414.53,589,38,straight,200,
absolute-8104:55,absolute,proposal,True,453.89,590,38,straight,200,
absolute-8104:56,absolute,proposal,True,323.23,591,38,straight,200,
absolute-8104:57,absolute,proposal,True,296.54,592,38,straight,200,
absolute-8104:58,absolute,proposal,True,416.72,593,38,left,200,
absolute-8104:59,absolute,proposal,True,332.92,590,38,straight,200,
absolute-8104:60,absolute,proposal,True,316.05,589,38,straight,200,
absolute-8104:61,absolute,proposal,True,430.43,588,38,straight,200,
absolute-8104:62,absolute,proposal,True,408.45,587,38,straight,200,
absolute-8104:63,absolute,proposal,True,416.04,586,38,straight,200,
absolute-8104:64,absolute,proposal,True,404.8,585,38,straight,200,
absolute-8104:65,absolute,proposal,True,395.73,585,38,straight,200,
absolute-8104:66,absolute,proposal,True,266.06,585,38,straight,200,
absolute-8104:67,absolute,proposal,True,300.38,585,38,right,200,
absolute-8104:68,absolute,proposal,True,399.82,585,38,straight,200,
absolute-8104:69,absolute,proposal,True,324.79,585,38,straight,200,
absolute-8104:70,absolute,proposal,True,327.17,585,38,straight,200,
absolute-8104:71,absolute,proposal,True,396.34,586,38,straight,200,
absolute-8104:72,absolute,proposal,True,369.54,589,38,right,200,
absolute-8104:73,absolute,proposal,True,477.21,589,38,straight,200,
absolute-8104:74,absolute,proposal,True,438.95,590,38,straight,200,
absolute-8104:75,absolute,proposal,True,481.98,591,38,straight,200,
absolute-8104:76,absolute,proposal,True,382.36,592,38,straight,200,
absolute-8104:77,absolute,proposal,True,391.88,593,38,straight,200,
absolute-8104:78,absolute,proposal,True,399.12,593,38,straight,200,
absolute-8104:79,absolute,proposal,True,524.65,593,38,straight,200,
absolute-8104:80,absolute,proposal,True,279.75,594,38,right,200,
absolute-8104:81,absolute,proposal,True,388.66,591,38,straight,200,
absolute-8104:82,absolute,proposal,True,516.83,597,38,right,200,
absolute-8104:83,absolute,proposal,True,387.11,595,38,straight,200,
absolute-8104:84,absolute,proposal,True,307.34,594,38,straight,200,
absolute-8104:85,absolute,proposal,True,427.43,593,38,straight,200,
absolute-8104:86,absolute,proposal,True,311.71,592,38,straight,200,
absolute-8104:87,absolute,proposal,True,356.65,591,38,straight,200,
absolute-8104:88,absolute,proposal,True,287.48,591,38,straight,200,
absolute-8104:89,absolute,proposal,True,303.42,591,38,straight,200,
absolute-8104:90,absolute,proposal,True,319.64,591,38,right,200,
absolute-8104:91,absolute,proposal,True,303.78,592,38,straight,200,
absolute-8104:92,absolute,proposal,True,306.9,596,38,straight,200,
absolute-8104:93,absolute,proposal,True,347.33,597,38,right,200,
absolute-8104:94,absolute,proposal,True,290.8,598,38,straight,200,
absolute-8104:95,absolute,proposal,True,314.99,599,38,straight,200,
absolute-8104:96,absolute,proposal,True,380.08,600,38,straight,200,
absolute-8104:97,absolute,proposal,True,265.78,601,38,straight,200,
absolute-8104:98,absolute,proposal,True,306.25,602,38,straight,200,
absolute-8104:99,absolute,proposal,True,356.71,602,38,straight,200,
absolute-8104:100,absolute,proposal,True,368.5,607,38,right,200,
absolute-8104:101,absolute,proposal,True,456.12,606,38,straight,200,
absolute-8104:102,absolute,proposal,True,345.82,603,38,straight,200,
absolute-8104:103,absolute,proposal,True,365.73,602,38,right,200,
absolute-8104:104,absolute,proposal,True,381.75,601,38,straight,200,
absolute-8104:105,absolute,proposal,True,393.05,600,38,straight,200,
absolute-8104:106,absolute,proposal,True,354.09,599,38,straight,200,
absolute-8104:107,absolute,proposal,True,326.05,598,38,straight,200,
absolute-8104:108,absolute,proposal,True,438.94,597,38,straight,200,
absolute-8104:109,absolute,proposal,True,483.86,596,38,straight,200,
absolute-8104:110,absolute,proposal,True,371.53,597,38,straight,200,
absolute-8104:111,absolute,proposal,True,478.02,597,38,left,200,
absolute-8104:112,absolute,proposal,True,302.84,597,38,left,200,
absolute-8104:113,absolute,proposal,True,465.36,597,38,straight,200,
absolute-8104:114,absolute,proposal,True,442.49,597,38,straight,200,
absolute-8104:115,absolute,proposal,True,379.91,597,38,straight,200,
absolute-8104:116,absolute,proposal,True,324.09,597,38,straight,200,
absolute-8104:117,absolute,proposal,True,353.0,597,38,straight,200,
absolute-8104:118,absolute,proposal,True,267.69,597,38,right,200,
absolute-8104:119,absolute,proposal,True,367.21,602,38,straight,200,
absolute-8104:120,absolute,proposal,True,870.63,602,38,straight,200,
absolute-8104:121,absolute,proposal,True,324.37,602,38,straight,200,
absolute-8104:122,absolute,proposal,True,285.33,602,38,straight,200,
absolute-8104:123,absolute,proposal,True,380.15,602,38,straight,200,
absolute-8104:124,absolute,proposal,True,273.04,602,38,straight,200,
absolute-8104:125,absolute,proposal,True,363.34,602,38,right,200,
absolute-8104:126,absolute,proposal,True,398.46,602,38,straight,200,
absolute-8104:127,absolute,proposal,True,316.62,602,38,straight,200,
absolute-8104:128,absolute,proposal,True,375.8,602,38,straight,200,
absolute-8104:129,absolute,proposal,True,361.29,603,38,straight,200,
absolute-8104:130,absolute,proposal,True,395.85,610,38,straight,200,
absolute-8104:131,absolute,proposal,True,353.12,610,38,right,200,
absolute-8104:132,absolute,proposal,True,354.1,610,38,straight,200,
absolute-8104:133,absolute,proposal,True,489.55,610,38,straight,200,
absolute-8104:134,absolute,proposal,True,367.41,610,38,straight,200,
absolute-8104:135,absolute,proposal,True,525.01,610,38,straight,200,
absolute-8104:136,absolute,proposal,True,289.15,610,38,straight,200,
absolute-8104:137,absolute,proposal,True,384.31,610,38,straight,200,
absolute-8104:138,absolute,proposal,True,393.78,610,38,straight,200,
absolute-8104:139,absolute,proposal,True,325.95,610,38,straight,200,
absolute-8104:140,absolute,proposal,True,362.14,612,38,straight,200,
absolute-8104:141,absolute,proposal,True,334.22,615,38,right,200,
absolute-8104:142,absolute,proposal,True,298.54,615,38,straight,200,
absolute-8104:143,absolute,proposal,True,305.26,616,38,straight,200,
absolute-8104:144,absolute,proposal,True,342.23,617,38,straight,200,
absolute-8104:145,absolute,proposal,True,442.61,618,38,straight,200,
absolute-8104:146,absolute,proposal,True,308.52,619,38,straight,200,
absolute-8104:147,absolute,proposal,True,320.94,620,38,straight,200,
absolute-8104:148,absolute,proposal,True,439.59,621,38,straight,200,
absolute-8104:149,absolute,proposal,True,383.13,622,38,straight,200,
absolute-8104:150,absolute,proposal,True,313.69,624,38,straight,200,
absolute-8104:151,absolute,proposal,True,297.26,627,38,left,200,
absolute-8104:152,absolute,proposal,True,361.35,628,38,right,200,
narrative-8102:1,narrative,proposal,True,311.36,539,38,straight,200,
narrative-8102:2,narrative,proposal,True,468.4,539,38,straight,200,
narrative-8102:3,narrative,proposal,True,418.61,539,38,straight,200,
narrative-8102:4,narrative,proposal,True,539.46,539,38,straight,200,
narrative-8102:5,narrative,proposal,True,347.99,539,38,straight,200,
narrative-8102:6,narrative,proposal,True,521.65,539,38,straight,200,
narrative-8102:7,narrative,proposal,True,369.18,539,38,left,200,
narrative-8102:8,narrative,proposal,True,370.57,539,38,straight,200,
narrative-8102:9,narrative,proposal,True,345.66,539,38,straight,200,
narrative-8102:10,narrative,proposal,True,593.63,539,38,straight,200,
narrative-8102:11,narrative,proposal,True,325.4,540,38,left,200,
narrative-8102:12,narrative,proposal,True,373.68,540,38,straight,200,
narrative-8102:13,narrative,proposal,True,285.35,540,38,straight,200,
narrative-8102:14,narrative,proposal,True,337.55,540,38,straight,200,
narrative-8102:15,narrative,proposal,True,357.0,540,38,straight,200,
narrative-8102:16,narrative,proposal,True,349.62,540,38,straight,200,
narrative-8102:17,narrative,proposal,True,269.22,540,38,straight,200,
narrative-8102:18,narrative,proposal,True,393.43,540,38,straight,200,
narrative-8102:19,narrative,proposal,True,366.27,540,38,straight,200,
narrative-8102:20,narrative,proposal,True,361.04,541,38,straight,200,
narrative-8102:21,narrative,proposal,True,332.63,544,38,straight,200,
narrative-8102:22,narrative,proposal,True,331.78,550,38,left,200,
narrative-8102:23,narrative,proposal,True,390.77,551,38,straight,200,
narrative-8102:24,narrative,proposal,True,348.87,552,38,straight,200,
narrative-8102:25,narrative,proposal,True,359.21,552,38,straight,200,
narrative-8102:26,narrative,proposal,True,345.6,552,38,straight,200,
narrative-8102:27,narrative,proposal,True,340.64,552,38,straight,200,
narrative-8102:28,narrative,proposal,True,311.08,552,38,straight,200,
narrative-8102:29,narrative,proposal,True,285.18,553,38,straight,200,
narrative-8102:30,narrative,proposal,True,414.86,556,38,straight,200,
narrative-8102:31,narrative,proposal,True,633.02,561,38,left,200,
narrative-8102:32,narrative,proposal,True,439.02,561,38,straight,200,
narrative-8102:33,narrative,proposal,True,322.93,559,38,straight,200,
narrative-8102:34,narrative,proposal,True,276.09,559,38,left,200,
narrative-8102:35,narrative,proposal,True,511.88,557,38,straight,200,
narrative-8102:36,narrative,proposal,True,418.62,553,38,straight,200,
narrative-8102:37,narrative,proposal,True,394.73,551,38,straight,200,
narrative-8102:38,narrative,proposal,True,322.03,550,38,straight,200,
narrative-8102:39,narrative,proposal,True,578.53,549,38,straight,200,
narrative-8102:40,narrative,proposal,True,341.87,548,38,straight,200,
narrative-8102:41,narrative,proposal,True,306.08,549,38,straight,200,
narrative-8102:42,narrative,proposal,True,298.38,549,38,straight,200,
narrative-8102:43,narrative,proposal,True,361.74,549,38,straight,200,
narrative-8102:44,narrative,proposal,True,388.92,549,38,straight,200,
narrative-8102:45,narrative,proposal,True,332.82,549,38,right,200,
narrative-8102:46,narrative,proposal,True,307.26,549,38,straight,200,
narrative-8102:47,narrative,proposal,True,301.86,549,38,straight,200,
narrative-8102:48,narrative,proposal,True,303.97,549,38,straight,200,
narrative-8102:49,narrative,proposal,True,313.63,549,38,straight,200,
narrative-8102:50,narrative,proposal,True,318.03,553,38,right,200,
narrative-8102:51,narrative,proposal,True,321.24,553,38,straight,200,
narrative-8102:52,narrative,proposal,True,387.69,553,38,straight,200,
narrative-8102:53,narrative,proposal,True,334.51,553,38,straight,200,
narrative-8102:54,narrative,proposal,True,308.58,553,38,straight,200,
narrative-8102:55,narrative,proposal,True,411.31,553,38,left,200,
narrative-8102:56,narrative,proposal,True,359.64,553,38,straight,200,
narrative-8102:57,narrative,proposal,True,678.59,553,38,right,200,
narrative-8102:58,narrative,proposal,True,290.1,558,38,right,200,
narrative-8102:59,narrative,proposal,True,405.53,558,38,straight,200,
narrative-8102:60,narrative,proposal,True,474.61,558,38,straight,200,
narrative-8102:61,narrative,proposal,True,448.97,564,38,straight,200,
narrative-8102:62,narrative,proposal,True,346.72,564,38,straight,200,
narrative-8102:63,narrative,proposal,True,392.99,564,38,straight,200,
narrative-8102:64,narrative,proposal,True,341.55,564,38,straight,200,
narrative-8102:65,narrative,proposal,True,299.53,564,38,straight,200,
narrative-8102:66,narrative,proposal,True,331.8,565,38,straight,200,
narrative-8102:67,narrative,proposal,True,330.96,568,38,straight,200,
narrative-8102:68,narrative,proposal,True,307.48,569,38,left,200,
narrative-8102:69,narrative,proposal,True,537.99,570,38,straight,200,
narrative-8102:70,narrative,proposal,True,346.61,571,38,straight,200,
narrative-8102:71,narrative,proposal,True,304.33,574,38,straight,200,
narrative-8102:72,narrative,proposal,True,354.79,578,38,left,200,
narrative-8102:73,narrative,proposal,True,283.94,578,38,straight,200,
narrative-8102:74,narrative,proposal,True,295.76,577,38,straight,200,
narrative-8102:75,narrative,proposal,True,309.41,577,38,right,200,
narrative-8102:76,narrative,proposal,True,328.3,578,38,left,200,
narrative-8102:77,narrative,proposal,True,356.21,583,38,left,200,
narrative-8102:78,narrative,proposal,True,302.91,582,38,straight,200,
narrative-8102:79,narrative,proposal,True,285.5,579,38,left,200,
narrative-8102:80,narrative,proposal,True,307.92,579,38,straight,200,
narrative-8102:81,narrative,proposal,True,305.76,578,38,straight,200,
narrative-8102:82,narrative,proposal,True,274.25,585,38,straight,200,
narrative-8102:83,narrative,proposal,True,339.16,584,38,left,200,
narrative-8102:84,narrative,proposal,True,284.11,587,38,left,200,
narrative-8102:85,narrative,proposal,True,264.66,586,38,straight,200,
narrative-8102:86,narrative,proposal,True,267.47,584,38,straight,200,
narrative-8102:87,narrative,proposal,True,338.58,584,38,straight,200,
narrative-8102:88,narrative,proposal,True,299.45,584,38,straight,200,
narrative-8102:89,narrative,proposal,True,328.97,585,38,straight,200,
narrative-8102:90,narrative,proposal,True,314.25,586,38,left,200,
narrative-8102:91,narrative,proposal,True,269.59,584,38,straight,200,
narrative-8102:92,narrative,proposal,True,297.26,584,38,straight,200,
narrative-8102:93,narrative,proposal,True,272.47,583,38,straight,200,
narrative-8102:94,narrative,proposal,True,337.62,581,38,right,200,
egocentric-8104:1,egocentric,proposal,True,363.62,601,38,left,200,
egocentric-8104:2,egocentric,proposal,True,358.94,601,38,right,200,
egocentric-8104:3,egocentric,proposal,True,288.91,601,38,left,200,
egocentric-8104:4,egocentric,proposal,True,299.21,610,38,left,200,
egocentric-8104:5,egocentric,proposal,True,287.7,608,38,straight,200,
egocentric-8104:6,egocentric,proposal,True,293.87,608,38,right,200,
egocentric-8104:7,egocentric,proposal,True,319.61,607,38,straight,200,
egocentric-8104:8,egocentric,proposal,True,253.04,615,38,straight,200,
egocentric-8104:9,egocentric,proposal,True,490.79,617,38,straight,200,
egocentric-8104:10,egocentric,proposal,True,304.51,617,38,right,200,
egocentric-8104:11,egocentric,proposal,True,282.1,615,38,straight,200,
egocentric-8104:12,egocentric,proposal,True,309.99,615,38,straight,200,
egocentric-8104:13,egocentric,proposal,True,340.9,615,38,straight,200,
egocentric-8104:14,egocentric,proposal,True,388.82,615,38,right,200,
egocentric-8104:15,egocentric,proposal,True,260.42,617,38,straight,200,
egocentric-8104:16,egocentric,proposal,True,367.9,615,38,straight,200,
egocentric-8104:17,egocentric,proposal,True,332.24,615,38,straight,200,
egocentric-8104:18,egocentric,proposal,True,340.83,616,38,left,200,
egocentric-8104:19,egocentric,proposal,True,285.62,618,38,straight,200,
egocentric-8104:20,egocentric,proposal,True,283.35,618,38,right,200,
egocentric-8104:21,egocentric,proposal,True,320.47,617,38,straight,200,
egocentric-8104:22,egocentric,proposal,True,276.03,617,38,straight,200,
egocentric-8104:23,egocentric,proposal,True,293.06,617,38,straight,200,
egocentric-8104:24,egocentric,proposal,True,343.79,617,38,left,200,
egocentric-8104:25,egocentric,proposal,True,351.95,619,38,right,200,
egocentric-8104:26,egocentric,proposal,True,325.4,615,38,straight,200,
egocentric-8104:27,egocentric,proposal,True,360.71,616,38,straight,200,
egocentric-8104:28,egocentric,proposal,True,313.08,623,38,right,200,
egocentric-8104:29,egocentric,proposal,True,264.01,621,38,straight,200,
egocentric-8104:30,egocentric,proposal,True,395.36,621,38,straight,200,
egocentric-8104:31,egocentric,proposal,True,415.19,621,38,straight,200,
egocentric-8104:32,egocentric,proposal,True,349.58,621,38,straight,200,
egocentric-8104:33,egocentric,proposal,True,488.4,621,38,straight,200,
egocentric-8104:34,egocentric,proposal,True,291.22,621,38,right,200,
egocentric-8104:35,egocentric,proposal,True,398.81,623,38,left,200,
egocentric-8104:36,egocentric,proposal,True,305.24,626,38,straight,200,
egocentric-8104:37,egocentric,proposal,True,365.71,625,38,right,200,
egocentric-8104:38,egocentric,proposal,True,379.91,623,38,left,200,
egocentric-8104:39,egocentric,proposal,True,313.13,626,38,right,200,
egocentric-8104:40,egocentric,proposal,True,542.45,628,38,straight,200,
egocentric-8104:41,egocentric,proposal,True,501.6,628,38,straight,200,
egocentric-8104:42,egocentric,proposal,True,535.36,628,38,straight,200,
egocentric-8104:43,egocentric,proposal,True,491.77,628,38,straight,200,
egocentric-8104:44,egocentric,proposal,True,421.24,628,38,straight,200,
egocentric-8104:45,egocentric,proposal,True,352.78,628,38,straight,200,
egocentric-8104:46,egocentric,proposal,True,504.05,628,38,straight,200,
egocentric-8104:47,egocentric,proposal,True,295.5,629,38,straight,200,
egocentric-8104:48,egocentric,proposal,True,863.46,637,38,right,200,
egocentric-8104:49,egocentric,proposal,True,409.35,635,38,right,200,
egocentric-8104:50,egocentric,proposal,True,436.04,632,38,left,200,
egocentric-8104:51,egocentric,proposal,True,307.33,638,38,straight,200,
egocentric-8104:52,egocentric,proposal,True,339.45,645,38,straight,200,
egocentric-8104:53,egocentric,proposal,True,270.68,645,38,straight,200,
egocentric-8104:54,egocentric,proposal,True,343.6,645,38,straight,200,
egocentric-8104:55,egocentric,proposal,True,398.63,645,38,straight,200,
egocentric-8104:56,egocentric,proposal,True,319.56,645,38,straight,200,
egocentric-8104:57,egocentric,proposal,True,260.14,645,38,straight,200,
egocentric-8104:58,egocentric,proposal,True,309.44,644,38,right,200,
egocentric-8104:59,egocentric,proposal,True,296.36,642,38,straight,200,
egocentric-8104:60,egocentric,proposal,True,265.12,642,38,straight,200,
egocentric-8104:61,egocentric,proposal,True,403.47,642,38,straight,200,
egocentric-8104:62,egocentric,proposal,True,270.67,643,38,straight,200,
egocentric-8104:63,egocentric,proposal,True,303.42,643,38,straight,200,
egocentric-8104:64,egocentric,proposal,True,310.53,643,38,straight,200,
egocentric-8104:65,egocentric,proposal,True,274.62,643,38,straight,200,
egocentric-8104:66,egocentric,proposal,True,264.9,643,38,straight,200,
egocentric-8104:67,egocentric,proposal,True,360.95,651,38,straight,200,
egocentric-8104:68,egocentric,proposal,True,291.86,651,38,right,200,
egocentric-8104:69,egocentric,proposal,True,262.74,651,38,straight,200,
egocentric-8104:70,egocentric,proposal,True,276.91,649,38,straight,200,
egocentric-8104:71,egocentric,proposal,True,261.92,649,38,straight,200,
egocentric-8104:72,egocentric,proposal,True,262.81,649,38,straight,200,
egocentric-8104:73,egocentric,proposal,True,356.24,649,38,straight,200,
egocentric-8104:74,egocentric,proposal,True,307.47,649,38,straight,200,
egocentric-8104:75,egocentric,proposal,True,263.82,649,38,straight,200,
egocentric-8104:76,egocentric,proposal,True,321.53,649,38,straight,200,
egocentric-8104:77,egocentric,proposal,True,308.43,650,38,straight,200,
egocentric-8104:78,egocentric,proposal,True,331.74,651,38,straight,200,
absolute-8103:1,absolute,proposal,True,372.59,567,38,straight,200,
absolute-8103:2,absolute,proposal,True,268.26,567,38,straight,200,
absolute-8103:3,absolute,proposal,True,328.08,567,38,right,200,
absolute-8103:4,absolute,proposal,True,593.25,567,38,straight,200,
absolute-8103:5,absolute,proposal,True,303.44,567,38,right,200,
absolute-8103:6,absolute,proposal,True,292.48,567,38,straight,200,
absolute-8103:7,absolute,proposal,True,313.48,567,38,straight,200,
absolute-8103:8,absolute,proposal,True,356.79,567,38,straight,200,
absolute-8103:9,absolute,proposal,True,306.45,567,38,straight,200,
absolute-8103:10,absolute,proposal,True,292.28,568,38,straight,200,
absolute-8103:11,absolute,proposal,True,274.73,572,38,right,200,
absolute-8103:12,absolute,proposal,True,343.2,577,38,straight,200,
absolute-8103:13,absolute,proposal,True,265.5,578,38,straight,200,
absolute-8103:14,absolute,proposal,True,357.81,586,38,left,200,
absolute-8103:15,absolute,proposal,True,289.15,588,38,left,200,
absolute-8103:16,absolute,proposal,True,357.43,588,38,straight,200,
absolute-8103:17,absolute,proposal,True,297.05,588,38,straight,200,
absolute-8103:18,absolute,proposal,True,268.39,588,38,straight,200,
absolute-8103:19,absolute,proposal,True,258.56,589,38,straight,200,
absolute-8103:20,absolute,proposal,True,310.44,592,38,straight,200,
absolute-8103:21,absolute,proposal,True,375.38,599,38,left,200,
absolute-8103:22,absolute,proposal,True,259.01,599,38,straight,200,
absolute-8103:23,absolute,proposal,True,394.77,597,38,straight,200,
absolute-8103:24,absolute,proposal,True,387.14,597,38,straight,200,
absolute-8103:25,absolute,proposal,True,363.99,597,38,straight,200,
absolute-8103:26,absolute,proposal,True,303.68,596,38,straight,200,
absolute-8103:27,absolute,proposal,True,401.68,595,38,straight,200,
absolute-8103:28,absolute,proposal,True,341.39,594,38,straight,200,
absolute-8103:29,absolute,proposal,True,282.45,594,38,straight,200,
absolute-8103:30,absolute,proposal,True,399.2,594,38,straight,200,
absolute-8103:31,absolute,proposal,True,376.96,595,38,straight,200,
absolute-8103:32,absolute,proposal,True,327.45,595,38,left,200,
absolute-8103:33,absolute,proposal,True,369.49,594,38,straight,200,
absolute-8103:34,absolute,proposal,True,347.66,591,38,straight,200,
absolute-8103:35,absolute,proposal,True,273.09,590,38,straight,200,
absolute-8103:36,absolute,proposal,True,534.32,589,38,straight,200,
absolute-8103:37,absolute,proposal,True,511.95,588,38,straight,200,
absolute-8103:38,absolute,proposal,True,562.38,587,38,straight,200,
absolute-8103:39,absolute,proposal,True,464.45,586,38,left,200,
absolute-8103:40,absolute,proposal,True,450.71,586,38,straight,200,
absolute-8103:41,absolute,proposal,True,331.41,586,38,straight,200,
absolute-8103:42,absolute,proposal,True,490.86,586,38,straight,200,
absolute-8103:43,absolute,proposal,True,321.76,586,38,straight,200,
absolute-8103:44,absolute,proposal,True,401.89,586,38,straight,200,
absolute-8103:45,absolute,proposal,True,373.08,586,38,straight,200,
absolute-8103:46,absolute,proposal,True,822.0,586,38,straight,200,
absolute-8103:47,absolute,proposal,True,304.63,586,38,straight,200,
absolute-8103:48,absolute,proposal,True,396.02,587,38,straight,200,
absolute-8103:49,absolute,proposal,True,353.99,594,38,straight,200,
absolute-8103:50,absolute,proposal,True,295.82,595,38,right,200,
absolute-8103:51,absolute,proposal,True,315.6,596,38,right,200,
absolute-8103:52,absolute,proposal,True,351.32,596,38,straight,200,
absolute-8103:53,absolute,proposal,True,338.38,594,38,straight,200,
absolute-8103:54,absolute,proposal,True,286.0,594,38,straight,200,
absolute-8103:55,absolute,proposal,True,312.6,594,38,straight,200,
absolute-8103:56,absolute,proposal,True,335.38,593,38,straight,200,
absolute-8103:57,absolute,proposal,True,355.94,592,38,straight,200,
absolute-8103:58,absolute,proposal,True,312.86,591,38,straight,200,
absolute-8103:59,absolute,proposal,True,321.02,591,38,straight,200,
absolute-8103:60,absolute,proposal,True,340.56,591,38,straight,200,
absolute-8103:61,absolute,proposal,True,304.72,591,38,straight,200,
absolute-8103:62,absolute,proposal,True,304.29,591,38,right,200,
absolute-8103:63,absolute,proposal,True,344.23,591,38,right,200,
absolute-8103:64,absolute,proposal,True,279.95,591,38,straight,200,
absolute-8103:65,absolute,proposal,True,258.56,591,38,straight,200,
absolute-8103:66,absolute,proposal,True,284.09,591,38,straight,200,
absolute-8103:67,absolute,proposal,True,351.9,591,38,straight,200,
absolute-8103:68,absolute,proposal,True,304.34,591,38,straight,200,
absolute-8103:69,absolute,proposal,True,310.01,591,38,straight,200,
absolute-8103:70,absolute,proposal,True,291.74,591,38,straight,200,
absolute-8103:71,absolute,proposal,True,319.1,591,38,straight,200,
absolute-8103:72,absolute,proposal,True,347.73,592,38,straight,200,
absolute-8103:73,absolute,proposal,True,320.82,595,38,straight,200,
absolute-8103:74,absolute,proposal,True,318.91,596,38,right,200,
absolute-8103:75,absolute,proposal,True,314.36,597,38,right,200,
absolute-8103:76,absolute,proposal,True,314.48,597,38,straight,200,
absolute-8103:77,absolute,proposal,True,395.0,595,38,straight,200,
absolute-8103:78,absolute,proposal,True,664.17,595,38,straight,200,
absolute-8103:79,absolute,proposal,True,309.25,595,38,straight,200,
absolute-8103:80,absolute,proposal,True,289.09,594,38,straight,200,
absolute-8103:81,absolute,proposal,True,310.7,593,38,straight,200,
absolute-8103:82,absolute,proposal,True,297.66,592,38,straight,200,
absolute-8103:83,absolute,proposal,True,308.56,591,38,straight,200,
absolute-8103:84,absolute,proposal,True,309.48,591,38,straight,200,
absolute-8103:85,absolute,proposal,True,299.62,591,38,straight,200,
absolute-8103:86,absolute,proposal,True,319.64,591,38,right,200,
absolute-8103:87,absolute,proposal,True,275.8,591,38,right,200,
absolute-8103:88,absolute,proposal,True,302.09,591,38,straight,200,
absolute-8103:89,absolute,proposal,True,343.81,591,38,straight,200,
absolute-8103:90,absolute,proposal,True,297.95,591,38,straight,200,
absolute-8103:91,absolute,proposal,True,297.04,591,38,straight,200,
absolute-8103:92,absolute,proposal,True,305.47,591,38,straight,200,
absolute-8103:93,absolute,proposal,True,345.45,591,38,straight,200,
absolute-8103:94,absolute,proposal,True,338.21,591,38,straight,200,
absolute-8103:95,absolute,proposal,True,575.59,591,38,straight,200,
absolute-8103:96,absolute,proposal,True,461.83,592,38,straight,200,
absolute-8103:97,absolute,proposal,True,395.49,595,38,straight,200,
absolute-8103:98,absolute,proposal,True,372.42,596,38,right,200,
narrative-8104:1,narrative,proposal,True,291.62,538,38,left,200,
narrative-8104:2,narrative,proposal,True,368.02,538,38,straight,200,
narrative-8104:3,narrative,proposal,True,278.49,538,38,right,200,
narrative-8104:4,narrative,proposal,True,282.81,543,38,straight,200,
narrative-8104:5,narrative,proposal,True,340.91,543,38,straight,200,
narrative-8104:6,narrative,proposal,True,277.76,543,38,straight,200,
narrative-8104:7,narrative,proposal,True,259.29,543,38,left,200,
narrative-8104:8,narrative,proposal,True,549.85,543,38,straight,200,
narrative-8104:9,narrative,proposal,True,290.34,543,38,straight,200,
narrative-8104:10,narrative,proposal,True,328.45,543,38,left,200,
narrative-8104:11,narrative,proposal,True,260.47,543,38,left,200,
narrative-8104:12,narrative,proposal,True,339.0,543,38,straight,200,
narrative-8104:13,narrative,proposal,True,314.57,543,38,straight,200,
narrative-8104:14,narrative,proposal,True,284.85,544,38,right,200,
narrative-8104:15,narrative,proposal,True,305.1,544,38,straight,200,
narrative-8104:16,narrative,proposal,True,310.87,544,38,straight,200,
narrative-8104:17,narrative,proposal,True,337.81,544,38,straight,200,
narrative-8104:18,narrative,proposal,True,350.81,544,38,right,200,
narrative-8104:19,narrative,proposal,True,309.85,544,38,straight,200,
narrative-8104:20,narrative,proposal,True,453.21,549,38,straight,200,
narrative-8104:21,narrative,proposal,True,301.61,549,38,straight,200,
narrative-8104:22,narrative,proposal,True,269.24,549,38,right,200,
narrative-8104:23,narrative,proposal,True,398.97,549,38,right,200,
narrative-8104:24,narrative,proposal,True,523.32,549,38,straight,200,
narrative-8104:25,narrative,proposal,True,344.13,549,38,straight,200,
narrative-8104:26,narrative,proposal,True,326.44,549,38,straight,200,
narrative-8104:27,narrative,proposal,True,385.74,549,38,straight,200,
narrative-8104:28,narrative,proposal,True,356.39,549,38,straight,200,
narrative-8104:29,narrative,proposal,True,506.7,549,38,straight,200,
narrative-8104:30,narrative,proposal,True,335.22,550,38,straight,200,
narrative-8104:31,narrative,proposal,True,414.11,550,38,straight,200,
narrative-8104:32,narrative,proposal,True,587.57,551,38,straight,200,
narrative-8104:33,narrative,proposal,True,451.66,554,38,left,200,
narrative-8104:34,narrative,proposal,True,560.8,554,38,straight,200,
narrative-8104:35,narrative,proposal,True,463.88,555,38,straight,200,
narrative-8104:36,narrative,proposal,True,468.59,556,38,straight,200,
narrative-8104:37,narrative,proposal,True,381.27,557,38,straight,200,
narrative-8104:38,narrative,proposal,True,344.35,557,38,straight,200,
narrative-8104:39,narrative,proposal,True,516.36,557,38,right,200,
narrative-8104:40,narrative,proposal,True,415.81,562,38,right,200,
narrative-8104:41,narrative,proposal,True,565.59,562,38,straight,200,
narrative-8104:42,narrative,proposal,True,385.26,562,38,straight,200,
narrative-8104:43,narrative,proposal,True,290.87,562,38,straight,200,
narrative-8104:44,narrative,proposal,True,391.45,562,38,straight,200,
narrative-8104:45,narrative,proposal,True,376.01,562,38,right,200,
narrative-8104:46,narrative,proposal,True,380.69,561,38,straight,200,
narrative-8104:47,narrative,proposal,True,384.39,558,38,straight,200,
narrative-8104:48,narrative,proposal,True,391.53,557,38,left,200,
narrative-8104:49,narrative,proposal,True,531.8,556,38,straight,200,
narrative-8104:50,narrative,proposal,True,293.7,556,38,straight,200,
narrative-8104:51,narrative,proposal,True,353.35,555,38,straight,200,
narrative-8104:52,narrative,proposal,True,276.35,560,38,straight,200,
