id,group,factors,requests,correct,accuracy,question_count,mean_target_probability,mean_confidence,input_tokens,output_tokens,latency_ms,selections
pipeline-317,pipeline,"{""scenario"": ""0-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 317, ""source_case_id"": ""decision-0-inspection-check-False"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,402,32,311.97,"{""answer"": {""bring"": 1}}"
pipeline-328,pipeline,"{""scenario"": ""5-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 328, ""source_case_id"": ""decision-5-inspection-check-True"", ""source_repetition"": 2, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,402,32,391.61,"{""answer"": {""bring"": 1}}"
pipeline-334,pipeline,"{""scenario"": ""4-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 334, ""source_case_id"": ""decision-4-collection-check-True"", ""source_repetition"": 0, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,403,33,363.53,"{""answer"": {""go_without"": 1}}"
pipeline-338,pipeline,"{""scenario"": ""11-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 338, ""source_case_id"": ""decision-11-service-check-False"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,0.99,404,32,285.87,"{""answer"": {""bring"": 1}}"
pipeline-341,pipeline,"{""scenario"": ""2-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 341, ""source_case_id"": ""decision-2-appointment-check-False"", ""source_repetition"": 1, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,416,33,290.2,"{""answer"": {""go_without"": 1}}"
pipeline-342,pipeline,"{""scenario"": ""9-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 342, ""source_case_id"": ""decision-9-inspection-check-True"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,402,32,295.67,"{""answer"": {""bring"": 1}}"
pipeline-359,pipeline,"{""scenario"": ""8-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 359, ""source_case_id"": ""decision-8-inspection-check-False"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,402,32,340.85,"{""answer"": {""bring"": 1}}"
pipeline-364,pipeline,"{""scenario"": ""5-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 364, ""source_case_id"": ""decision-5-collection-check-False"", ""source_repetition"": 1, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,401,33,284.04,"{""answer"": {""go_without"": 1}}"
pipeline-367,pipeline,"{""scenario"": ""4-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 367, ""source_case_id"": ""decision-4-service-check-False"", ""source_repetition"": 2, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.98,0.97,404,32,293.67,"{""answer"": {""bring"": 1}}"
pipeline-381,pipeline,"{""scenario"": ""10-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 381, ""source_case_id"": ""decision-10-appointment-check-False"", ""source_repetition"": 1, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,416,33,300.45,"{""answer"": {""go_without"": 1}}"
pipeline-382,pipeline,"{""scenario"": ""10-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 382, ""source_case_id"": ""decision-10-collection-check-True"", ""source_repetition"": 2, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,401,33,257.7,"{""answer"": {""go_without"": 1}}"
pipeline-389,pipeline,"{""scenario"": ""2-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 389, ""source_case_id"": ""decision-2-inspection-check-True"", ""source_repetition"": 2, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.99,0.99,402,32,321.84,"{""answer"": {""bring"": 1}}"
pipeline-399,pipeline,"{""scenario"": ""11-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 399, ""source_case_id"": ""decision-11-collection-check-False"", ""source_repetition"": 2, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,403,33,358.45,"{""answer"": {""go_without"": 1}}"
pipeline-402,pipeline,"{""scenario"": ""1-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 402, ""source_case_id"": ""decision-1-service-check-False"", ""source_repetition"": 2, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,402,32,315.05,"{""answer"": {""bring"": 1}}"
pipeline-403,pipeline,"{""scenario"": ""3-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 403, ""source_case_id"": ""decision-3-inspection-check-False"", ""source_repetition"": 0, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,402,32,304.09,"{""answer"": {""bring"": 1}}"
pipeline-404,pipeline,"{""scenario"": ""0-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 404, ""source_case_id"": ""decision-0-collection-check-False"", ""source_repetition"": 2, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,401,33,316.98,"{""answer"": {""go_without"": 1}}"
pipeline-407,pipeline,"{""scenario"": ""3-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 407, ""source_case_id"": ""decision-3-collection-check-True"", ""source_repetition"": 2, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,401,33,795.55,"{""answer"": {""go_without"": 1}}"
pipeline-412,pipeline,"{""scenario"": ""0-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 412, ""source_case_id"": ""decision-0-inspection-check-False"", ""source_repetition"": 2, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,0.99,402,32,348.88,"{""answer"": {""bring"": 1}}"
pipeline-425,pipeline,"{""scenario"": ""5-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 425, ""source_case_id"": ""decision-5-service-check-True"", ""source_repetition"": 2, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.99,0.99,402,32,280.54,"{""answer"": {""bring"": 1}}"
pipeline-431,pipeline,"{""scenario"": ""5-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 431, ""source_case_id"": ""decision-5-appointment-check-True"", ""source_repetition"": 1, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,416,33,314.22,"{""answer"": {""go_without"": 1}}"
pipeline-436,pipeline,"{""scenario"": ""1-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 436, ""source_case_id"": ""decision-1-collection-check-True"", ""source_repetition"": 2, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,401,33,294.25,"{""answer"": {""go_without"": 1}}"
pipeline-439,pipeline,"{""scenario"": ""3-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 439, ""source_case_id"": ""decision-3-collection-check-True"", ""source_repetition"": 0, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,401,33,279.79,"{""answer"": {""go_without"": 1}}"
pipeline-455,pipeline,"{""scenario"": ""0-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 455, ""source_case_id"": ""decision-0-collection-check-False"", ""source_repetition"": 0, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,401,33,381.52,"{""answer"": {""go_without"": 1}}"
pipeline-464,pipeline,"{""scenario"": ""6-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 464, ""source_case_id"": ""decision-6-appointment-check-False"", ""source_repetition"": 1, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,418,33,303.09,"{""answer"": {""go_without"": 1}}"
pipeline-472,pipeline,"{""scenario"": ""3-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 472, ""source_case_id"": ""decision-3-appointment-check-True"", ""source_repetition"": 1, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,416,33,315.34,"{""answer"": {""go_without"": 1}}"
pipeline-477,pipeline,"{""scenario"": ""7-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 477, ""source_case_id"": ""decision-7-appointment-check-False"", ""source_repetition"": 1, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,416,33,341.16,"{""answer"": {""go_without"": 1}}"
pipeline-479,pipeline,"{""scenario"": ""4-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 479, ""source_case_id"": ""decision-4-inspection-check-False"", ""source_repetition"": 0, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,404,32,298.73,"{""answer"": {""bring"": 1}}"
pipeline-481,pipeline,"{""scenario"": ""9-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 481, ""source_case_id"": ""decision-9-collection-check-True"", ""source_repetition"": 0, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,402,33,285.63,"{""answer"": {""go_without"": 1}}"
pipeline-487,pipeline,"{""scenario"": ""6-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 487, ""source_case_id"": ""decision-6-appointment-check-False"", ""source_repetition"": 0, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,418,33,307.71,"{""answer"": {""go_without"": 1}}"
pipeline-491,pipeline,"{""scenario"": ""1-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 491, ""source_case_id"": ""decision-1-inspection-check-False"", ""source_repetition"": 2, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,402,32,251.98,"{""answer"": {""bring"": 1}}"
pipeline-497,pipeline,"{""scenario"": ""1-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 497, ""source_case_id"": ""decision-1-appointment-check-True"", ""source_repetition"": 0, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,416,33,315.45,"{""answer"": {""go_without"": 1}}"
pipeline-498,pipeline,"{""scenario"": ""1-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 498, ""source_case_id"": ""decision-1-inspection-check-True"", ""source_repetition"": 0, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,402,32,272.7,"{""answer"": {""bring"": 1}}"
pipeline-514,pipeline,"{""scenario"": ""1-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 514, ""source_case_id"": ""decision-1-inspection-check-True"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,402,32,323.26,"{""answer"": {""bring"": 1}}"
pipeline-518,pipeline,"{""scenario"": ""4-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 518, ""source_case_id"": ""decision-4-service-check-True"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.97,0.93,404,32,349.87,"{""answer"": {""bring"": 1}}"
pipeline-525,pipeline,"{""scenario"": ""3-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 525, ""source_case_id"": ""decision-3-inspection-check-True"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.99,0.99,402,32,298.37,"{""answer"": {""bring"": 1}}"
pipeline-532,pipeline,"{""scenario"": ""4-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 532, ""source_case_id"": ""decision-4-service-check-False"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.99,0.98,404,32,725.11,"{""answer"": {""bring"": 1}}"
pipeline-533,pipeline,"{""scenario"": ""2-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 533, ""source_case_id"": ""decision-2-service-check-False"", ""source_repetition"": 0, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,0.99,402,32,319.33,"{""answer"": {""bring"": 1}}"
pipeline-539,pipeline,"{""scenario"": ""1-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 539, ""source_case_id"": ""decision-1-inspection-check-False"", ""source_repetition"": 0, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,402,32,382.1,"{""answer"": {""bring"": 1}}"
pipeline-547,pipeline,"{""scenario"": ""0-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 547, ""source_case_id"": ""decision-0-appointment-check-True"", ""source_repetition"": 0, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,416,33,329.13,"{""answer"": {""go_without"": 1}}"
pipeline-548,pipeline,"{""scenario"": ""6-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 548, ""source_case_id"": ""decision-6-service-check-False"", ""source_repetition"": 2, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.98,0.97,404,32,303.38,"{""answer"": {""bring"": 1}}"
pipeline-549,pipeline,"{""scenario"": ""4-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 549, ""source_case_id"": ""decision-4-appointment-check-False"", ""source_repetition"": 0, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,418,33,357.02,"{""answer"": {""go_without"": 1}}"
pipeline-557,pipeline,"{""scenario"": ""2-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 557, ""source_case_id"": ""decision-2-collection-check-True"", ""source_repetition"": 0, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,401,33,281.73,"{""answer"": {""go_without"": 1}}"
pipeline-562,pipeline,"{""scenario"": ""8-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 562, ""source_case_id"": ""decision-8-collection-check-True"", ""source_repetition"": 0, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,401,33,480.39,"{""answer"": {""go_without"": 1}}"
pipeline-565,pipeline,"{""scenario"": ""4-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 565, ""source_case_id"": ""decision-4-appointment-check-True"", ""source_repetition"": 0, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,418,33,282.45,"{""answer"": {""go_without"": 1}}"
pipeline-571,pipeline,"{""scenario"": ""11-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 571, ""source_case_id"": ""decision-11-inspection-check-True"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,0.99,404,32,270.6,"{""answer"": {""bring"": 1}}"
pipeline-573,pipeline,"{""scenario"": ""6-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 573, ""source_case_id"": ""decision-6-collection-check-True"", ""source_repetition"": 0, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,403,33,357.72,"{""answer"": {""go_without"": 1}}"
pipeline-581,pipeline,"{""scenario"": ""7-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 581, ""source_case_id"": ""decision-7-inspection-check-True"", ""source_repetition"": 2, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,0.99,402,32,303.03,"{""answer"": {""bring"": 1}}"
pipeline-588,pipeline,"{""scenario"": ""0-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 588, ""source_case_id"": ""decision-0-collection-check-True"", ""source_repetition"": 2, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,401,33,307.32,"{""answer"": {""go_without"": 1}}"
pipeline-589,pipeline,"{""scenario"": ""8-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 589, ""source_case_id"": ""decision-8-inspection-check-True"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,0.99,402,32,300.82,"{""answer"": {""bring"": 1}}"
pipeline-593,pipeline,"{""scenario"": ""6-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 593, ""source_case_id"": ""decision-6-service-check-False"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.99,0.97,404,32,352.94,"{""answer"": {""bring"": 1}}"
pipeline-597,pipeline,"{""scenario"": ""4-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 597, ""source_case_id"": ""decision-4-collection-check-True"", ""source_repetition"": 1, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,403,33,293.7,"{""answer"": {""go_without"": 1}}"
pipeline-610,pipeline,"{""scenario"": ""9-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 610, ""source_case_id"": ""decision-9-collection-check-False"", ""source_repetition"": 0, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,402,33,311.25,"{""answer"": {""go_without"": 1}}"
pipeline-613,pipeline,"{""scenario"": ""11-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 613, ""source_case_id"": ""decision-11-inspection-check-False"", ""source_repetition"": 2, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,404,32,303.43,"{""answer"": {""bring"": 1}}"
pipeline-615,pipeline,"{""scenario"": ""1-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 615, ""source_case_id"": ""decision-1-service-check-True"", ""source_repetition"": 0, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.99,0.99,402,32,323.51,"{""answer"": {""bring"": 1}}"
pipeline-619,pipeline,"{""scenario"": ""7-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 619, ""source_case_id"": ""decision-7-service-check-True"", ""source_repetition"": 2, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.97,0.93,402,32,328.43,"{""answer"": {""bring"": 1}}"
pipeline-622,pipeline,"{""scenario"": ""5-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 622, ""source_case_id"": ""decision-5-appointment-check-False"", ""source_repetition"": 0, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,416,33,351.55,"{""answer"": {""go_without"": 1}}"
pipeline-623,pipeline,"{""scenario"": ""4-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 623, ""source_case_id"": ""decision-4-inspection-check-True"", ""source_repetition"": 2, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,404,32,332.94,"{""answer"": {""bring"": 1}}"
pipeline-624,pipeline,"{""scenario"": ""6-appointment"", ""kind"": ""appointment"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 624, ""source_case_id"": ""decision-6-appointment-check-True"", ""source_repetition"": 1, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,418,33,389.47,"{""answer"": {""go_without"": 1}}"
pipeline-630,pipeline,"{""scenario"": ""10-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 630, ""source_case_id"": ""decision-10-service-check-False"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,0.99,0.98,402,32,412.89,"{""answer"": {""bring"": 1}}"
pipeline-633,pipeline,"{""scenario"": ""11-collection"", ""kind"": ""collection"", ""mode"": ""pipeline"", ""reverse"": true, ""label"": ""go_without"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 633, ""source_case_id"": ""decision-11-collection-check-True"", ""source_repetition"": 0, ""check_answer"": ""no"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,403,33,349.63,"{""answer"": {""go_without"": 1}}"
pipeline-636,pipeline,"{""scenario"": ""8-service"", ""kind"": ""service"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 636, ""source_case_id"": ""decision-8-service-check-False"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,0.99,402,32,291.3,"{""answer"": {""bring"": 1}}"
pipeline-638,pipeline,"{""scenario"": ""10-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 638, ""source_case_id"": ""decision-10-inspection-check-False"", ""source_repetition"": 0, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,402,32,321.24,"{""answer"": {""bring"": 1}}"
pipeline-640,pipeline,"{""scenario"": ""3-inspection"", ""kind"": ""inspection"", ""mode"": ""pipeline"", ""reverse"": false, ""label"": ""bring"", ""source_run"": ""20260916T124604860296Z-limits-study"", ""source_trial"": 640, ""source_case_id"": ""decision-3-inspection-check-False"", ""source_repetition"": 1, ""check_answer"": ""yes"", ""check_correct"": true}",1,1,1.0,1,1.0,1.0,402,32,314.53,"{""answer"": {""bring"": 1}}"
