case_id,group,trial,question,expected,choice,correct,confidence,target_probability,top_probability,brier
permutation-4-5,permutation,301,answer,v0,v0,True,0.47,0.6,0.6,0.22640000000000002
decision-3-appointment-check-False,decision,302,answer,no,no,True,1.0,1.0,1.0,0.0
records-0-middle-1,competing_records,303,answer,red,red,True,1.0,1.0,1.0,0.0
permutation-5-18,permutation,304,answer,v0,v3,False,0.34,0.28,0.5,0.7944
permutation-4-14,permutation,305,answer,v0,v0,True,0.41,0.56,0.56,0.27119999999999994
decision-11-service-check-True,decision,306,answer,yes,yes,True,0.97,0.98,0.98,0.0006000000000000007
decision-9-collection-described-True,decision,307,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
permutation-0-4,permutation,308,answer,v0,v0,True,0.68,0.76,0.76,0.0776
logic-2-0-cannot_be_determined,logic_depth,309,answer,cannot_be_determined,cannot_be_determined,True,0.99,1.0,1.0,0.0
permutation-4-19,permutation,310,answer,v0,v0,True,0.31,0.48,0.48,0.3834
permutation-3-4,permutation,311,answer,v0,v0,True,0.29,0.47,0.47,0.40620000000000006
decision-8-appointment-described-True,decision,312,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
permutation-5-20,permutation,313,answer,v0,v3,False,0.21,0.32,0.41,0.6693999999999999
permutation-2-7,permutation,314,answer,v0,v3,False,0.23,0.24,0.41,0.8181999999999999
decision-10-service-check-True,decision,315,answer,yes,yes,True,0.93,0.96,0.96,0.002600000000000003
permutation-3-0,permutation,316,answer,v0,v0,True,0.22,0.41,0.41,0.5220000000000001
decision-0-inspection-check-False,decision,317,answer,yes,yes,True,0.96,0.97,0.97,0.0014000000000000017
decision-0-service-described-True,decision,318,answer,bring,bring,True,0.97,0.98,0.98,0.0008000000000000008
permutation-2-9,permutation,319,answer,v0,v3,False,0.21,0.3,0.42,0.7073999999999999
permutation-2-6,permutation,320,answer,v0,v3,False,0.17,0.32,0.38,0.6549999999999999
permutation-4-11,permutation,321,answer,v0,v1,False,0.19,0.35,0.39,0.6134000000000001
decision-2-collection-described-False,decision,322,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
permutation-4-17,permutation,323,answer,v0,v0,True,0.25,0.44,0.44,0.4454
permutation-4-2,permutation,324,answer,v0,v0,True,0.58,0.68,0.68,0.13779999999999998
permutation-1-22,permutation,325,answer,v0,v0,True,0.59,0.69,0.69,0.13540000000000002
permutation-4-5,permutation,326,answer,v0,v0,True,0.55,0.67,0.67,0.15259999999999996
decision-8-service-described-False,decision,327,answer,bring,bring,True,0.96,0.98,0.98,0.0008000000000000008
decision-5-inspection-check-True,decision,328,answer,yes,yes,True,1.0,1.0,1.0,0.0
decision-8-service-described-False,decision,329,answer,bring,bring,True,0.96,0.98,0.98,0.0008000000000000008
decision-0-inspection-direct-False,decision,330,answer,bring,bring,True,0.89,0.95,0.95,0.0050000000000000044
decision-2-service-described-True,decision,331,answer,bring,bring,True,0.96,0.98,0.98,0.0008000000000000008
decision-6-collection-direct-False,decision,332,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
permutation-0-19,permutation,333,answer,v0,v0,True,0.48,0.6,0.6,0.21380000000000005
decision-4-collection-check-True,decision,334,answer,no,no,True,1.0,1.0,1.0,0.0
permutation-2-4,permutation,335,answer,v0,v0,True,0.28,0.46,0.46,0.3986
decision-1-collection-described-True,decision,336,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-4-service-direct-True,decision,337,answer,bring,bring,True,0.94,0.97,0.97,0.0018000000000000017
decision-11-service-check-False,decision,338,answer,yes,yes,True,0.96,0.97,0.97,0.0014000000000000017
decision-2-inspection-direct-False,decision,339,answer,bring,bring,True,0.92,0.96,0.96,0.003200000000000003
decision-0-appointment-described-True,decision,340,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-2-appointment-check-False,decision,341,answer,no,no,True,1.0,1.0,1.0,0.0
decision-9-inspection-check-True,decision,342,answer,yes,yes,True,0.99,1.0,1.0,0.0
permutation-4-6,permutation,343,answer,v0,v0,True,0.34,0.5,0.5,0.3704
decision-8-service-direct-True,decision,344,answer,bring,bring,True,0.92,0.96,0.96,0.003200000000000003
permutation-2-14,permutation,345,answer,v0,v3,False,0.31,0.28,0.49,0.7862
permutation-0-16,permutation,346,answer,v0,v0,True,0.7,0.77,0.77,0.07339999999999999
logic-1-2-cannot_be_determined,logic_depth,347,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
permutation-0-2,permutation,348,answer,v0,v0,True,0.71,0.79,0.79,0.05899999999999999
decision-9-service-direct-True,decision,349,answer,bring,bring,True,0.94,0.97,0.97,0.0018000000000000017
records-128-start-2,competing_records,350,answer,blue,blue,True,1.0,1.0,1.0,0.0
decision-6-appointment-described-True,decision,351,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-9-appointment-described-True,decision,352,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-6-inspection-direct-False,decision,353,answer,bring,bring,True,0.95,0.98,0.98,0.0008000000000000008
records-512-start-1,competing_records,354,answer,red,red,True,1.0,1.0,1.0,0.0
permutation-2-11,permutation,355,answer,v0,v3,False,0.33,0.26,0.5,0.8296
permutation-4-23,permutation,356,answer,v0,v3,False,0.15,0.35,0.36,0.5982000000000001
decision-2-appointment-described-True,decision,357,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-2-inspection-direct-False,decision,358,answer,bring,bring,True,0.91,0.95,0.95,0.0050000000000000044
decision-8-inspection-check-False,decision,359,answer,yes,yes,True,0.98,0.99,0.99,0.0002000000000000002
records-512-end-1,competing_records,360,answer,red,red,True,0.99,1.0,1.0,0.0
permutation-4-21,permutation,361,answer,v0,v3,False,0.24,0.31,0.43,0.7045999999999999
decision-7-collection-direct-True,decision,362,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
permutation-2-17,permutation,363,answer,v0,v0,True,0.2,0.41000000000000003,0.41000000000000003,0.48059999999999997
decision-5-collection-check-False,decision,364,answer,no,no,True,1.0,1.0,1.0,0.0
decision-5-service-direct-True,decision,365,answer,bring,bring,True,0.95,0.98,0.98,0.0008000000000000008
permutation-1-0,permutation,366,answer,v0,v0,True,0.59,0.7,0.7,0.12860000000000002
decision-4-service-check-False,decision,367,answer,yes,yes,True,0.89,0.92,0.92,0.009799999999999994
decision-9-collection-described-True,decision,368,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
permutation-3-4,permutation,369,answer,v0,v0,True,0.18,0.38,0.38,0.539
decision-3-service-direct-True,decision,370,answer,bring,bring,True,0.86,0.93,0.93,0.009799999999999993
decision-1-collection-described-False,decision,371,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-7-inspection-direct-False,decision,372,answer,bring,bring,True,0.98,0.99,0.99,0.0002000000000000002
permutation-1-22,permutation,373,answer,v0,v0,True,0.46,0.6,0.6,0.22420000000000004
decision-7-collection-described-False,decision,374,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
permutation-1-3,permutation,375,answer,v0,v0,True,0.56,0.67,0.67,0.15659999999999996
decision-10-inspection-described-True,decision,376,answer,bring,bring,True,0.97,0.98,0.98,0.0008000000000000008
decision-0-collection-described-False,decision,377,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
records-16-end-2,competing_records,378,answer,blue,blue,True,1.0,1.0,1.0,0.0
permutation-3-20,permutation,379,answer,v0,v3,False,0.51,0.16,0.64,1.1401999999999999
permutation-3-14,permutation,380,answer,v0,v3,False,0.34,0.35,0.51,0.6942
decision-10-appointment-check-False,decision,381,answer,no,no,True,1.0,1.0,1.0,0.0
decision-10-collection-check-True,decision,382,answer,no,no,True,1.0,1.0,1.0,0.0
decision-0-inspection-described-True,decision,383,answer,bring,bring,True,0.94,0.97,0.97,0.0018000000000000017
records-0-start-0,competing_records,384,answer,yellow,yellow,True,1.0,1.0,1.0,0.0
decision-4-collection-described-True,decision,385,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-3-appointment-direct-True,decision,386,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
permutation-0-6,permutation,387,answer,v0,v0,True,0.63,0.73,0.73,0.10220000000000001
permutation-2-7,permutation,388,answer,v0,v3,False,0.18,0.27,0.38,0.7565999999999999
decision-2-inspection-check-True,decision,389,answer,yes,yes,True,0.96,0.97,0.97,0.0014000000000000017
decision-3-service-direct-True,decision,390,answer,bring,bring,True,0.92,0.96,0.96,0.003200000000000003
logic-2-0-yes,logic_depth,391,answer,yes,yes,True,1.0,1.0,1.0,0.0
records-0-end-1,competing_records,392,answer,red,red,True,1.0,1.0,1.0,0.0
decision-5-service-described-False,decision,393,answer,bring,bring,True,0.98,0.99,0.99,0.0002000000000000002
decision-9-collection-direct-False,decision,394,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-11-collection-direct-False,decision,395,answer,go_without,go_without,True,0.99,1.0,1.0,0.0
decision-1-inspection-described-True,decision,396,answer,bring,bring,True,0.98,0.99,0.99,0.0002000000000000002
logic-8-1-no,logic_depth,397,answer,no,no,True,0.96,0.97,0.97,0.0018000000000000017
decision-1-inspection-described-False,decision,398,answer,bring,bring,True,0.99,0.99,0.99,0.0002000000000000002
decision-11-collection-check-False,decision,399,answer,no,no,True,1.0,1.0,1.0,0.0
decision-5-collection-direct-True,decision,400,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-1-inspection-direct-True,decision,401,answer,bring,bring,True,0.98,0.99,0.99,0.0002000000000000002
decision-1-service-check-False,decision,402,answer,yes,yes,True,1.0,1.0,1.0,0.0
decision-3-inspection-check-False,decision,403,answer,yes,yes,True,0.98,0.99,0.99,0.0002000000000000002
decision-0-collection-check-False,decision,404,answer,no,no,True,1.0,1.0,1.0,0.0
decision-1-service-described-True,decision,405,answer,bring,bring,True,0.98,0.99,0.99,0.0002000000000000002
permutation-3-5,permutation,406,answer,v0,v3,False,0.14,0.34,0.36,0.6301999999999999
decision-3-collection-check-True,decision,407,answer,no,no,True,1.0,1.0,1.0,0.0
permutation-3-20,permutation,408,answer,v0,v3,False,0.5,0.21,0.62,1.0254
logic-2-1-cannot_be_determined,logic_depth,409,answer,cannot_be_determined,cannot_be_determined,True,0.99,0.99,0.99,0.0002000000000000002
permutation-1-18,permutation,410,answer,v0,v0,True,0.48,0.61,0.61,0.21000000000000002
logic-32-2-no,logic_depth,411,answer,no,no,True,0.85,0.9,0.9,0.019999999999999997
decision-0-inspection-check-False,decision,412,answer,yes,yes,True,0.97,0.98,0.98,0.0006000000000000007
records-16-end-0,competing_records,413,answer,yellow,yellow,True,1.0,1.0,1.0,0.0
decision-9-service-described-True,decision,414,answer,bring,bring,True,0.97,0.99,0.99,0.0002000000000000002
decision-11-inspection-described-False,decision,415,answer,bring,bring,True,0.98,0.99,0.99,0.0002000000000000002
records-0-middle-0,competing_records,416,answer,yellow,yellow,True,1.0,1.0,1.0,0.0
decision-0-inspection-described-False,decision,417,answer,bring,bring,True,0.92,0.96,0.96,0.003200000000000003
decision-1-inspection-direct-True,decision,418,answer,bring,bring,True,0.98,0.99,0.99,0.0002000000000000002
logic-1-0-cannot_be_determined,logic_depth,419,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
permutation-2-20,permutation,420,answer,v0,v0,True,0.26,0.45,0.45,0.40820000000000006
decision-0-appointment-direct-True,decision,421,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-10-collection-direct-False,decision,422,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-9-collection-direct-True,decision,423,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-6-collection-described-False,decision,424,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-5-service-check-True,decision,425,answer,yes,yes,True,0.99,0.99,0.99,0.0002000000000000002
decision-5-service-direct-False,decision,426,answer,bring,bring,True,0.95,0.98,0.98,0.0008000000000000008
logic-1-2-yes,logic_depth,427,answer,yes,yes,True,1.0,1.0,1.0,0.0
permutation-3-10,permutation,428,answer,v0,v3,False,0.18,0.22,0.39,0.8678
permutation-0-0,permutation,429,answer,v0,v0,True,0.54,0.64,0.64,0.17779999999999999
decision-8-inspection-direct-True,decision,430,answer,bring,bring,True,0.92,0.96,0.96,0.003200000000000003
decision-5-appointment-check-True,decision,431,answer,no,no,True,1.0,1.0,1.0,0.0
permutation-4-17,permutation,432,answer,v0,v0,True,0.29,0.47,0.47,0.405
permutation-4-22,permutation,433,answer,v0,v0,True,0.17,0.38,0.38,0.5366000000000001
decision-1-collection-described-False,decision,434,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-9-inspection-described-False,decision,435,answer,bring,bring,True,0.99,0.99,0.99,0.0002000000000000002
decision-1-collection-check-True,decision,436,answer,no,no,True,1.0,1.0,1.0,0.0
permutation-2-14,permutation,437,answer,v0,v3,False,0.2,0.32,0.4,0.6634
records-16-end-0,competing_records,438,answer,yellow,yellow,True,1.0,1.0,1.0,0.0
decision-3-collection-check-True,decision,439,answer,no,no,True,1.0,1.0,1.0,0.0
logic-4-0-yes,logic_depth,440,answer,yes,yes,True,1.0,1.0,1.0,0.0
decision-4-collection-described-True,decision,441,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
permutation-5-3,permutation,442,answer,v0,v0,True,0.44,0.57,0.57,0.25060000000000004
logic-4-2-cannot_be_determined,logic_depth,443,answer,cannot_be_determined,cannot_be_determined,True,0.95,0.97,0.97,0.0018000000000000017
decision-9-inspection-direct-False,decision,444,answer,bring,bring,True,0.98,0.99,0.99,0.0002000000000000002
permutation-1-19,permutation,445,answer,v0,v0,True,0.51,0.64,0.64,0.1842
decision-2-inspection-described-True,decision,446,answer,bring,bring,True,0.94,0.97,0.97,0.0018000000000000017
permutation-5-6,permutation,447,answer,v0,v3,False,0.36,0.2,0.53,0.9754000000000002
decision-2-collection-described-True,decision,448,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
permutation-2-8,permutation,449,answer,v0,v3,False,0.2,0.31,0.39,0.6749999999999999
decision-0-inspection-direct-False,decision,450,answer,bring,bring,True,0.93,0.97,0.97,0.0018000000000000017
decision-1-inspection-described-False,decision,451,answer,bring,bring,True,0.99,0.99,0.99,0.0002000000000000002
decision-1-collection-direct-False,decision,452,answer,go_without,go_without,True,0.99,1.0,1.0,0.0
records-512-end-1,competing_records,453,answer,red,red,True,0.99,1.0,1.0,0.0
permutation-2-12,permutation,454,answer,v0,v3,False,0.37,0.21,0.53,0.9396000000000001
decision-0-collection-check-False,decision,455,answer,no,no,True,1.0,1.0,1.0,0.0
decision-5-collection-described-True,decision,456,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-7-appointment-direct-True,decision,457,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
permutation-2-12,permutation,458,answer,v0,v3,False,0.28,0.23,0.45,0.8484
records-0-start-2,competing_records,459,answer,blue,blue,True,1.0,1.0,1.0,0.0
permutation-3-2,permutation,460,answer,v0,v0,True,0.19,0.39,0.39,0.5514
permutation-4-18,permutation,461,answer,v0,v0,True,0.26,0.44,0.44,0.44980000000000003
permutation-2-1,permutation,462,answer,v0,v3,False,0.19,0.35,0.39,0.6134000000000001
permutation-4-6,permutation,463,answer,v0,v0,True,0.31,0.49,0.49,0.3866
decision-6-appointment-check-False,decision,464,answer,no,no,True,1.0,1.0,1.0,0.0
decision-5-collection-direct-True,decision,465,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-10-service-described-True,decision,466,answer,bring,bring,True,0.91,0.96,0.96,0.003200000000000003
records-512-start-0,competing_records,467,answer,yellow,yellow,True,1.0,1.0,1.0,0.0
decision-1-service-direct-True,decision,468,answer,bring,bring,True,0.96,0.98,0.98,0.0008000000000000008
permutation-0-1,permutation,469,answer,v0,v0,True,0.59,0.69,0.69,0.13160000000000002
logic-16-0-yes,logic_depth,470,answer,yes,yes,True,1.0,1.0,1.0,0.0
decision-6-appointment-direct-True,decision,471,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-3-appointment-check-True,decision,472,answer,no,no,True,1.0,1.0,1.0,0.0
decision-8-appointment-direct-True,decision,473,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
permutation-3-11,permutation,474,answer,v0,v0,True,0.17,0.38,0.38,0.5374
logic-16-1-cannot_be_determined,logic_depth,475,answer,cannot_be_determined,cannot_be_determined,True,0.98,0.99,0.99,0.0002000000000000002
permutation-0-4,permutation,476,answer,v0,v0,True,0.59,0.69,0.69,0.13020000000000004
decision-7-appointment-check-False,decision,477,answer,no,no,True,1.0,1.0,1.0,0.0
decision-1-service-direct-True,decision,478,answer,bring,bring,True,0.97,0.99,0.99,0.0002000000000000002
decision-4-inspection-check-False,decision,479,answer,yes,yes,True,0.99,0.99,0.99,0.0002000000000000002
permutation-5-18,permutation,480,answer,v0,v3,False,0.26,0.33,0.44,0.6701999999999999
decision-9-collection-check-True,decision,481,answer,no,no,True,1.0,1.0,1.0,0.0
decision-9-appointment-described-False,decision,482,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
permutation-2-22,permutation,483,answer,v0,v0,True,0.17,0.38,0.38,0.5214000000000001
permutation-5-20,permutation,484,answer,v0,v3,False,0.32,0.25,0.49,0.8462
records-512-start-2,competing_records,485,answer,blue,blue,True,1.0,1.0,1.0,0.0
permutation-3-13,permutation,486,answer,v0,v3,False,0.24,0.28,0.43,0.7597999999999999
decision-6-appointment-check-False,decision,487,answer,no,no,True,1.0,1.0,1.0,0.0
permutation-3-19,permutation,488,answer,v0,v3,False,0.17,0.36,0.37,0.5974
decision-6-service-described-False,decision,489,answer,bring,bring,True,0.95,0.98,0.98,0.0008000000000000008
permutation-1-7,permutation,490,answer,v0,v0,True,0.51,0.64,0.64,0.191
decision-1-inspection-check-False,decision,491,answer,yes,yes,True,1.0,1.0,1.0,0.0
decision-7-inspection-direct-True,decision,492,answer,bring,bring,True,0.97,0.98,0.98,0.0008000000000000008
records-512-end-0,competing_records,493,answer,yellow,yellow,True,0.99,1.0,1.0,0.0
logic-32-2-cannot_be_determined,logic_depth,494,answer,cannot_be_determined,cannot_be_determined,True,0.75,0.83,0.83,0.05180000000000001
decision-6-collection-described-False,decision,495,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
records-128-start-2,competing_records,496,answer,blue,blue,True,1.0,1.0,1.0,0.0
decision-1-appointment-check-True,decision,497,answer,no,no,True,1.0,1.0,1.0,0.0
decision-1-inspection-check-True,decision,498,answer,yes,yes,True,1.0,1.0,1.0,0.0
decision-1-service-direct-False,decision,499,answer,bring,bring,True,0.99,0.99,0.99,0.0002000000000000002
logic-2-1-yes,logic_depth,500,answer,yes,yes,True,1.0,1.0,1.0,0.0
records-16-start-0,competing_records,501,answer,yellow,yellow,True,1.0,1.0,1.0,0.0
permutation-4-7,permutation,502,answer,v0,v0,True,0.31,0.47,0.47,0.41300000000000003
permutation-1-2,permutation,503,answer,v0,v0,True,0.66,0.74,0.74,0.0942
logic-4-0-cannot_be_determined,logic_depth,504,answer,cannot_be_determined,cannot_be_determined,True,0.97,0.98,0.98,0.0008000000000000008
records-0-end-0,competing_records,505,answer,yellow,yellow,True,1.0,1.0,1.0,0.0
permutation-3-16,permutation,506,answer,v0,v3,False,0.14,0.29,0.37,0.7188
records-128-end-1,competing_records,507,answer,red,red,True,1.0,1.0,1.0,0.0
decision-4-service-direct-True,decision,508,answer,bring,bring,True,0.95,0.98,0.98,0.0008000000000000008
decision-5-service-described-True,decision,509,answer,bring,bring,True,0.97,0.98,0.98,0.0008000000000000008
permutation-5-9,permutation,510,answer,v0,v1,False,0.2,0.19,0.4,0.9182000000000001
permutation-2-15,permutation,511,answer,v0,v0,True,0.19,0.38,0.38,0.553
decision-0-collection-direct-False,decision,512,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
permutation-1-16,permutation,513,answer,v0,v0,True,0.65,0.74,0.74,0.095
decision-1-inspection-check-True,decision,514,answer,yes,yes,True,1.0,1.0,1.0,0.0
decision-1-service-described-False,decision,515,answer,bring,bring,True,0.99,0.99,0.99,0.0002000000000000002
permutation-5-5,permutation,516,answer,v0,v0,True,0.6,0.7,0.7,0.12740000000000004
decision-1-collection-direct-True,decision,517,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-4-service-check-True,decision,518,answer,yes,yes,True,0.81,0.88,0.88,0.0234
decision-2-appointment-described-False,decision,519,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-2-collection-direct-False,decision,520,answer,go_without,go_without,True,0.99,1.0,1.0,0.0
logic-4-2-yes,logic_depth,521,answer,yes,yes,True,1.0,1.0,1.0,0.0
logic-16-2-no,logic_depth,522,answer,no,no,True,0.89,0.93,0.93,0.009799999999999993
decision-8-service-described-False,decision,523,answer,bring,bring,True,0.97,0.98,0.98,0.0008000000000000008
permutation-4-10,permutation,524,answer,v0,v0,True,0.34,0.5,0.5,0.3514
decision-3-inspection-check-True,decision,525,answer,yes,yes,True,0.98,0.98,0.98,0.0006000000000000007
permutation-4-20,permutation,526,answer,v0,v3,False,0.35,0.27,0.51,0.8243999999999999
decision-4-service-described-False,decision,527,answer,bring,bring,True,0.95,0.98,0.98,0.0008000000000000008
logic-16-2-cannot_be_determined,logic_depth,528,answer,cannot_be_determined,cannot_be_determined,True,0.83,0.89,0.89,0.0222
logic-4-1-cannot_be_determined,logic_depth,529,answer,cannot_be_determined,cannot_be_determined,True,0.98,0.99,0.99,0.0002000000000000002
decision-9-inspection-direct-False,decision,530,answer,bring,bring,True,0.99,0.99,0.99,0.0002000000000000002
tracking-1-0,multi_tracking,531,answer,kitchen,kitchen,True,1.0,1.0,1.0,0.0
decision-4-service-check-False,decision,532,answer,yes,yes,True,0.85,0.89,0.89,0.018199999999999997
decision-2-service-check-False,decision,533,answer,yes,yes,True,0.99,1.0,1.0,0.0
decision-7-collection-described-True,decision,534,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
permutation-5-22,permutation,535,answer,v0,v3,False,0.43,0.21,0.57,0.9734
logic-16-0-no,logic_depth,536,answer,no,no,True,0.87,0.91,0.91,0.016199999999999992
logic-4-2-cannot_be_determined,logic_depth,537,answer,cannot_be_determined,cannot_be_determined,True,0.96,0.97,0.97,0.0018000000000000017
decision-11-appointment-described-False,decision,538,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-1-inspection-check-False,decision,539,answer,yes,yes,True,1.0,1.0,1.0,0.0
decision-1-appointment-described-False,decision,540,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-1-collection-described-False,decision,541,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
logic-8-2-cannot_be_determined,logic_depth,542,answer,cannot_be_determined,cannot_be_determined,True,0.83,0.89,0.89,0.0242
decision-3-inspection-direct-False,decision,543,answer,bring,bring,True,0.96,0.98,0.98,0.0008000000000000008
decision-6-inspection-described-True,decision,544,answer,bring,bring,True,0.96,0.98,0.98,0.0008000000000000008
decision-8-collection-direct-True,decision,545,answer,go_without,go_without,True,0.99,1.0,1.0,0.0
decision-9-service-described-False,decision,546,answer,bring,bring,True,0.97,0.99,0.99,0.0002000000000000002
decision-0-appointment-check-True,decision,547,answer,no,no,True,1.0,1.0,1.0,0.0
decision-6-service-check-False,decision,548,answer,yes,yes,True,0.83,0.89,0.89,0.018199999999999997
decision-4-appointment-check-False,decision,549,answer,no,no,True,1.0,1.0,1.0,0.0
permutation-1-15,permutation,550,answer,v0,v0,True,0.69,0.77,0.77,0.0838
logic-32-0-no,logic_depth,551,answer,no,no,True,0.83,0.89,0.89,0.0242
decision-10-appointment-direct-False,decision,552,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
permutation-0-15,permutation,553,answer,v0,v0,True,0.72,0.79,0.79,0.059599999999999986
permutation-2-5,permutation,554,answer,v0,v0,True,0.19,0.39,0.39,0.5166
records-512-middle-1,competing_records,555,answer,red,red,True,0.98,0.99,0.99,0.0002000000000000002
decision-8-service-described-True,decision,556,answer,bring,bring,True,0.95,0.98,0.98,0.0008000000000000008
decision-2-collection-check-True,decision,557,answer,no,no,True,1.0,1.0,1.0,0.0
permutation-3-18,permutation,558,answer,v0,v3,False,0.34,0.24,0.51,0.873
decision-11-inspection-direct-True,decision,559,answer,bring,bring,True,0.95,0.98,0.98,0.0008000000000000008
decision-3-appointment-described-False,decision,560,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
permutation-1-8,permutation,561,answer,v0,v0,True,0.57,0.68,0.68,0.16339999999999996
decision-8-collection-check-True,decision,562,answer,no,no,True,1.0,1.0,1.0,0.0
logic-8-2-no,logic_depth,563,answer,no,no,True,0.93,0.95,0.95,0.0050000000000000044
decision-6-appointment-described-True,decision,564,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-4-appointment-check-True,decision,565,answer,no,no,True,1.0,1.0,1.0,0.0
permutation-2-15,permutation,566,answer,v0,v3,False,0.27,0.32,0.45,0.6913999999999999
tracking-16-0,multi_tracking,567,answer,office,office,True,0.97,0.98,0.98,0.0008000000000000008
permutation-1-12,permutation,568,answer,v0,v0,True,0.48,0.6,0.6,0.23780000000000004
permutation-0-11,permutation,569,answer,v0,v0,True,0.66,0.74,0.74,0.09620000000000001
decision-8-appointment-described-True,decision,570,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-11-inspection-check-True,decision,571,answer,yes,yes,True,0.98,0.99,0.99,0.0002000000000000002
permutation-4-22,permutation,572,answer,v0,v0,True,0.18,0.38,0.38,0.5298
decision-6-collection-check-True,decision,573,answer,no,no,True,1.0,1.0,1.0,0.0
decision-10-inspection-direct-False,decision,574,answer,bring,bring,True,0.99,0.99,0.99,0.0002000000000000002
logic-8-0-yes,logic_depth,575,answer,yes,yes,True,1.0,1.0,1.0,0.0
decision-0-service-direct-False,decision,576,answer,bring,bring,True,0.95,0.98,0.98,0.0008000000000000008
decision-8-inspection-direct-False,decision,577,answer,bring,bring,True,0.93,0.96,0.96,0.003200000000000003
decision-7-inspection-direct-True,decision,578,answer,bring,bring,True,0.96,0.98,0.98,0.0008000000000000008
logic-1-1-yes,logic_depth,579,answer,yes,yes,True,1.0,1.0,1.0,0.0
decision-9-appointment-direct-False,decision,580,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
decision-7-inspection-check-True,decision,581,answer,yes,yes,True,0.99,1.0,1.0,0.0
permutation-3-6,permutation,582,answer,v0,v3,False,0.28,0.29,0.46,0.7554
logic-4-0-cannot_be_determined,logic_depth,583,answer,cannot_be_determined,cannot_be_determined,True,0.97,0.98,0.98,0.0008000000000000008
permutation-4-1,permutation,584,answer,v0,v0,True,0.69,0.78,0.78,0.0664
decision-3-inspection-described-True,decision,585,answer,bring,bring,True,0.92,0.96,0.96,0.003200000000000003
decision-1-collection-direct-True,decision,586,answer,go_without,go_without,True,0.99,1.0,1.0,0.0
logic-32-1-no,logic_depth,587,answer,no,no,True,0.95,0.97,0.97,0.0018000000000000017
decision-0-collection-check-True,decision,588,answer,no,no,True,1.0,1.0,1.0,0.0
decision-8-inspection-check-True,decision,589,answer,yes,yes,True,0.98,0.99,0.99,0.0002000000000000002
logic-2-0-no,logic_depth,590,answer,no,no,True,0.99,1.0,1.0,0.0
decision-4-appointment-described-False,decision,591,answer,go_without,go_without,True,1.0,1.0,1.0,0.0
permutation-1-18,permutation,592,answer,v0,v0,True,0.49,0.62,0.62,0.2014
decision-6-service-check-False,decision,593,answer,yes,yes,True,0.85,0.9,0.9,0.015199999999999995
permutation-3-3,permutation,594,answer,v0,v3,False,0.2,0.36,0.39,0.5970000000000001
records-16-middle-0,competing_records,595,answer,yellow,yellow,True,1.0,1.0,1.0,0.0
logic-1-2-cannot_be_determined,logic_depth,596,answer,cannot_be_determined,cannot_be_determined,True,1.0,1.0,1.0,0.0
